  freq    |   ref    |    od    |   lock   
 3045.588 |  0.97246 |  1.01263 | -0.00007
 3047.304 |  0.97266 |  1.01235 | -0.00007
 3049.020 |  0.97244 |  1.01198 | -0.00006
 3050.735 |  0.97235 |  1.01228 | -0.00006
 3052.451 |  0.97232 |  1.01200 | -0.00007
 3054.167 |  0.97215 |  1.01182 | -0.00006
 3055.882 |  0.97211 |  1.01207 | -0.00007
 3057.598 |  0.97238 |  1.01159 | -0.00007
 3059.314 |  0.97213 |  1.01159 | -0.00006
 3061.029 |  0.97210 |  1.01147 | -0.00006
 3062.745 |  0.97236 |  1.01143 | -0.00007
 3064.461 |  0.97209 |  1.01113 | -0.00007
 3066.176 |  0.97207 |  1.01087 | -0.00007
 3067.892 |  0.97197 |  1.01076 | -0.00006
 3069.608 |  0.97228 |  1.01086 | -0.00007
 3071.324 |  0.97214 |  1.01066 | -0.00007
 3073.039 |  0.97181 |  1.01082 | -0.00007
 3074.755 |  0.97182 |  1.01090 | -0.00007
 3076.471 |  0.97185 |  1.01083 | -0.00007
 3078.186 |  0.97146 |  1.01044 | -0.00007
 3079.902 |  0.97160 |  1.01040 | -0.00007
 3081.618 |  0.97182 |  1.01056 | -0.00007
 3083.333 |  0.97185 |  1.01027 | -0.00007
 3085.049 |  0.97144 |  1.01048 | -0.00008
 3086.765 |  0.97140 |  1.01032 | -0.00007
 3088.480 |  0.97154 |  1.01053 | -0.00007
 3090.196 |  0.97119 |  1.01036 | -0.00008
 3091.912 |  0.97118 |  1.01032 | -0.00008
 3093.627 |  0.97139 |  1.01027 | -0.00007
 3095.343 |  0.97131 |  1.01007 | -0.00007
 3097.059 |  0.97093 |  1.00996 | -0.00007
 3098.775 |  0.97123 |  1.01014 | -0.00006
 3100.490 |  0.97033 |  1.00984 | -0.00006
 3102.206 |  0.97014 |  1.00982 | -0.00006
 3103.922 |  0.97035 |  1.00987 | -0.00005
 3105.637 |  0.97027 |  1.00966 | -0.00006
 3107.353 |  0.97072 |  1.00975 | -0.00005
 3109.069 |  0.97037 |  1.00992 | -0.00005
 3110.784 |  0.97091 |  1.00988 | -0.00006
 3112.500 |  0.97096 |  1.00942 | -0.00006
 3114.216 |  0.97099 |  1.00895 | -0.00007
 3115.931 |  0.97071 |  1.00911 | -0.00006
 3117.647 |  0.97029 |  1.00909 | -0.00006
 3119.363 |  0.97036 |  1.00938 | -0.00006
 3121.078 |  0.97069 |  1.00963 | -0.00007
 3122.794 |  0.97053 |  1.00959 | -0.00007
 3124.510 |  0.97062 |  1.00982 | -0.00007
 3126.225 |  0.97033 |  1.00951 | -0.00008
 3127.941 |  0.97067 |  1.00958 | -0.00007
 3129.657 |  0.97050 |  1.00939 | -0.00007
 3131.373 |  0.97012 |  1.00948 | -0.00007
 3133.088 |  0.97036 |  1.00953 | -0.00007
 3134.804 |  0.97060 |  1.00955 | -0.00007
 3136.520 |  0.97062 |  1.00944 | -0.00007
 3138.235 |  0.97046 |  1.00947 | -0.00008
 3139.951 |  0.97011 |  1.00946 | -0.00007
 3141.667 |  0.97018 |  1.00935 | -0.00008
 3143.382 |  0.97032 |  1.00924 | -0.00007
 3145.098 |  0.97004 |  1.00942 | -0.00007
 3146.814 |  0.97022 |  1.00960 | -0.00007
 3148.529 |  0.97042 |  1.00939 | -0.00007
 3150.245 |  0.96989 |  1.00934 | -0.00006
 3151.961 |  0.97026 |  1.00898 | -0.00007
 3153.676 |  0.97025 |  1.00940 | -0.00007
 3155.392 |  0.96987 |  1.00906 | -0.00007
 3157.108 |  0.97008 |  1.00909 | -0.00007
 3158.824 |  0.96994 |  1.00924 | -0.00007
 3160.539 |  0.96985 |  1.00915 | -0.00007
 3162.255 |  0.96990 |  1.00932 | -0.00005
 3163.971 |  0.96974 |  1.00932 | -0.00006
 3165.686 |  0.96967 |  1.00918 | -0.00007
 3167.402 |  0.96999 |  1.00904 | -0.00007
 3169.118 |  0.96991 |  1.00925 | -0.00006
 3170.833 |  0.96983 |  1.00934 | -0.00007
 3172.549 |  0.96966 |  1.00939 | -0.00007
 3174.265 |  0.96988 |  1.00923 | -0.00007
 3175.980 |  0.96980 |  1.00937 | -0.00007
 3177.696 |  0.96940 |  1.00939 | -0.00006
 3179.412 |  0.96931 |  1.00963 | -0.00007
 3181.127 |  0.96893 |  1.00975 | -0.00006
 3182.843 |  0.96897 |  1.00922 | -0.00007
 3184.559 |  0.96902 |  1.00899 | -0.00007
 3186.275 |  0.96874 |  1.00899 | -0.00008
 3187.990 |  0.96881 |  1.00906 | -0.00007
 3189.706 |  0.96888 |  1.00913 | -0.00007
 3191.422 |  0.96862 |  1.00904 | -0.00007
 3193.137 |  0.96856 |  1.00909 | -0.00006
 3194.853 |  0.96828 |  1.00918 | -0.00007
 3196.569 |  0.96824 |  1.00916 | -0.00007
 3198.284 |  0.96972 |  1.00913 | -0.00006
