% Moku:Go Lock-In Amplifier
% Input 1, DC coupling, 0 dB attenuation
% Input 2, DC coupling, 0 dB attenuation
% Internal demodulation: 1.000 000 000 kHz, 10.000 000 deg
% Lowpass filter corner frequency 9.0 Hz (time constant 17.7 ms), slope 12 dB / octave
% Output 1 - I signal, +0.0 dB gain, invert off, offset 0.000 0 V, output disabled
% Output 2 - Demodulation signal, amplitude 10.000 Vpp, offset 0.000 0 V, output enabled
% Acquired 2025-06-03 T 16:04:12 +0200
% Time (s), Probe A (Probe A) (V), Probe B (Probe B) (V)
-9.235303190400e+01, 1.218389e+00, 1.030620e+00
-9.225499259200e+01, 1.220192e+00, 8.652765e-01
-9.215695328000e+01, 1.220656e+00, 9.241257e-01
-9.205891396800e+01, 1.220529e+00, 1.033980e+00
-9.196087465600e+01, 1.221285e+00, 9.303938e-01
-9.186283534400e+01, 1.221665e+00, 8.665266e-01
-9.176479603200e+01, 1.221960e+00, 1.018666e+00
-9.166675672000e+01, 1.221781e+00, 1.005046e+00
-9.156871740800e+01, 1.221806e+00, 8.655454e-01
-9.147067809600e+01, 1.221597e+00, 9.506462e-01
-9.137263878400e+01, 1.222384e+00, 1.033792e+00
-9.127459947200e+01, 1.222576e+00, 9.045699e-01
-9.117656016000e+01, 1.222622e+00, 8.764038e-01
-9.107852084800e+01, 1.223289e+00, 1.033923e+00
-9.098048153600e+01, 1.223640e+00, 9.782044e-01
-9.088244222400e+01, 1.223569e+00, 8.653623e-01
-9.078440291200e+01, 1.224984e+00, 9.705546e-01
-9.068636360000e+01, 1.225341e+00, 1.039887e+00
-9.058832428800e+01, 1.230749e+00, 1.477522e+00
-9.049028497600e+01, 1.233475e+00, 1.729085e+00
-9.039224566400e+01, 1.233745e+00, 1.729245e+00
-9.029420635200e+01, 1.232250e+00, 1.729997e+00
-9.019616704000e+01, 1.233772e+00, 1.730252e+00
-9.009812772800e+01, 1.233095e+00, 1.730533e+00
-9.000008841600e+01, 1.234893e+00, 1.730597e+00
-8.990204910400e+01, 1.235538e+00, 1.730745e+00
-8.980400979200e+01, 1.237487e+00, 1.730919e+00
-8.970597048000e+01, 1.237647e+00, 1.731046e+00
-8.960793116800e+01, 1.238109e+00, 1.731156e+00
-8.950989185600e+01, 1.237765e+00, 1.730957e+00
-8.941185254400e+01, 1.237270e+00, 1.731228e+00
-8.931381323200e+01, 1.237113e+00, 1.731157e+00
-8.921577392000e+01, 1.237242e+00, 1.731344e+00
-8.911773460800e+01, 1.235979e+00, 1.731718e+00
-8.901969529600e+01, 1.236987e+00, 1.731730e+00
-8.892165598400e+01, 1.234824e+00, 1.290370e+00
-8.882361667200e+01, 1.230873e+00, 1.957335e+00
-8.872557736000e+01, 1.228500e+00, 1.956801e+00
-8.862753804800e+01, 1.229013e+00, 1.956584e+00
-8.852949873600e+01, 1.229441e+00, 1.956306e+00
-8.843145942400e+01, 1.228693e+00, 1.956071e+00
-8.833342011200e+01, 1.229498e+00, 1.955971e+00
-8.823538080000e+01, 1.227801e+00, 1.955696e+00
-8.813734148800e+01, 1.229235e+00, 1.955295e+00
-8.803930217600e+01, 1.228270e+00, 1.955203e+00
-8.794126286400e+01, 1.227932e+00, 1.955280e+00
-8.784322355200e+01, 1.227526e+00, 1.948899e+00
-8.774518424000e+01, 1.227561e+00, 1.954848e+00
-8.764714492800e+01, 1.226902e+00, 1.954742e+00
-8.754910561600e+01, 1.226684e+00, 1.954712e+00
-8.745106630400e+01, 1.226343e+00, 1.954736e+00
-8.735302699200e+01, 1.226391e+00, 1.954650e+00
-8.725498768000e+01, 1.225733e+00, 1.954458e+00
-8.715694836800e+01, 1.226167e+00, 1.954360e+00
-8.705890905600e+01, 1.225824e+00, 1.954325e+00
-8.696086974400e+01, 1.225505e+00, 1.954047e+00
-8.686283043200e+01, 1.225511e+00, 1.947820e+00
-8.676479112000e+01, 1.225804e+00, 1.954093e+00
-8.666675180800e+01, 1.225139e+00, 1.954117e+00
-8.656871249600e+01, 1.225748e+00, 1.953976e+00
-8.647067318400e+01, 1.225659e+00, 1.953878e+00
-8.637263387200e+01, 1.225522e+00, 1.953692e+00
-8.627459456000e+01, 1.225745e+00, 1.953822e+00
-8.617655524800e+01, 1.225933e+00, 1.953386e+00
-8.607851593600e+01, 1.225746e+00, 1.953519e+00
-8.598047662400e+01, 1.226301e+00, 1.953562e+00
-8.588243731200e+01, 1.226701e+00, 1.593659e+00
-8.578439800000e+01, 1.226062e+00, 9.027738e-01
-8.568635868800e+01, 1.226139e+00, 8.744733e-01
-8.558831937600e+01, 1.226103e+00, 1.031597e+00
-8.549028006400e+01, 1.226278e+00, 9.783114e-01
-8.539224075200e+01, 1.226647e+00, 8.641533e-01
-8.529420144000e+01, 1.226423e+00, 9.691488e-01
-8.519616212800e+01, 1.227217e+00, 1.037909e+00
-8.509812281600e+01, 1.227295e+00, 8.789266e-01
-8.500008350400e+01, 1.228541e+00, 8.998041e-01
-8.490204419200e+01, 1.228609e+00, 1.032574e+00
-8.480400488000e+01, 1.229382e+00, 9.528688e-01
-8.470596556800e+01, 1.230154e+00, 8.645311e-01
-8.460792625600e+01, 1.230817e+00, 9.945064e-01
-8.450988694400e+01, 1.232141e+00, 1.027614e+00
-8.441184763200e+01, 1.232491e+00, 8.646904e-01
-8.431380832000e+01, 1.233738e+00, 9.256315e-01
-8.421576900800e+01, 1.234411e+00, 1.032529e+00
-8.411772969600e+01, 1.234726e+00, 9.273183e-01
-8.401969038400e+01, 1.234663e+00, 8.653910e-01
-8.392165107200e+01, 1.235692e+00, 1.019074e+00
-8.382361176000e+01, 1.234863e+00, 1.002692e+00
-8.372557244800e+01, 1.234683e+00, 8.652479e-01
-8.362753313600e+01, 1.233518e+00, 9.517822e-01
-8.352949382400e+01, 1.233749e+00, 1.033055e+00
-8.343145451200e+01, 1.233398e+00, 9.026966e-01
-8.333341520000e+01, 1.232725e+00, 8.768884e-01
-8.323537588800e+01, 1.232614e+00, 1.033167e+00
-8.313733657600e+01, 1.231892e+00, 9.770752e-01
-8.303929726400e+01, 1.232155e+00, 8.653555e-01
-8.294125795200e+01, 1.231689e+00, 9.714488e-01
-8.284321864000e+01, 1.231610e+00, 1.039248e+00
-8.274517932800e+01, 1.231767e+00, 8.770867e-01
-8.264714001600e+01, 1.230882e+00, 9.026449e-01
-8.254910070400e+01, 1.230812e+00, 1.033293e+00
-8.245106139200e+01, 1.230263e+00, 9.512800e-01
-8.235302208000e+01, 1.230566e+00, 8.655565e-01
