  freq    |   fit    
 2577.416 | -0.00130
 2578.231 | -0.00131
 2579.045 | -0.00132
 2579.860 | -0.00133
 2580.675 | -0.00134
 2581.490 | -0.00135
 2582.305 | -0.00136
 2583.120 | -0.00138
 2583.935 | -0.00139
 2584.750 | -0.00140
 2585.565 | -0.00141
 2586.380 | -0.00142
 2587.194 | -0.00144
 2588.009 | -0.00145
 2588.824 | -0.00146
 2589.639 | -0.00148
 2590.454 | -0.00149
 2591.269 | -0.00150
 2592.084 | -0.00152
 2592.899 | -0.00153
 2593.714 | -0.00154
 2594.529 | -0.00156
 2595.343 | -0.00157
 2596.158 | -0.00159
 2596.973 | -0.00160
 2597.788 | -0.00162
 2598.603 | -0.00163
 2599.418 | -0.00165
 2600.233 | -0.00167
 2601.048 | -0.00168
 2601.863 | -0.00170
 2602.678 | -0.00172
 2603.492 | -0.00173
 2604.307 | -0.00175
 2605.122 | -0.00177
 2605.937 | -0.00179
 2606.752 | -0.00180
 2607.567 | -0.00182
 2608.382 | -0.00184
 2609.197 | -0.00186
 2610.012 | -0.00188
 2610.827 | -0.00190
 2611.641 | -0.00192
 2612.456 | -0.00194
 2613.271 | -0.00196
 2614.086 | -0.00198
 2614.901 | -0.00200
 2615.716 | -0.00203
 2616.531 | -0.00205
 2617.346 | -0.00207
 2618.161 | -0.00209
 2618.976 | -0.00212
 2619.790 | -0.00214
 2620.605 | -0.00217
 2621.420 | -0.00219
 2622.235 | -0.00222
 2623.050 | -0.00224
 2623.865 | -0.00227
 2624.680 | -0.00230
 2625.495 | -0.00232
 2626.310 | -0.00235
 2627.125 | -0.00238
 2627.939 | -0.00241
 2628.754 | -0.00244
 2629.569 | -0.00247
 2630.384 | -0.00250
 2631.199 | -0.00253
 2632.014 | -0.00256
 2632.829 | -0.00260
 2633.644 | -0.00263
 2634.459 | -0.00267
 2635.274 | -0.00270
 2636.088 | -0.00274
 2636.903 | -0.00277
 2637.718 | -0.00281
 2638.533 | -0.00285
 2639.348 | -0.00289
 2640.163 | -0.00293
 2640.978 | -0.00297
 2641.793 | -0.00301
 2642.608 | -0.00305
 2643.423 | -0.00310
 2644.237 | -0.00314
 2645.052 | -0.00319
 2645.867 | -0.00324
 2646.682 | -0.00328
 2647.497 | -0.00333
 2648.312 | -0.00339
 2649.127 | -0.00344
 2649.942 | -0.00349
 2650.757 | -0.00355
 2651.572 | -0.00360
 2652.386 | -0.00366
 2653.201 | -0.00372
 2654.016 | -0.00378
 2654.831 | -0.00384
 2655.646 | -0.00391
 2656.461 | -0.00397
 2657.276 | -0.00404
 2658.091 | -0.00411
 2658.906 | -0.00418
 2659.721 | -0.00426
 2660.536 | -0.00433
 2661.350 | -0.00441
 2662.165 | -0.00449
 2662.980 | -0.00457
 2663.795 | -0.00466
 2664.610 | -0.00475
 2665.425 | -0.00484
 2666.240 | -0.00493
 2667.055 | -0.00503
 2667.870 | -0.00513
 2668.685 | -0.00524
 2669.499 | -0.00534
 2670.314 | -0.00545
 2671.129 | -0.00557
 2671.944 | -0.00569
 2672.759 | -0.00581
 2673.574 | -0.00594
 2674.389 | -0.00607
 2675.204 | -0.00621
 2676.019 | -0.00635
 2676.834 | -0.00649
 2677.648 | -0.00665
 2678.463 | -0.00680
 2679.278 | -0.00697
 2680.093 | -0.00714
 2680.908 | -0.00732
 2681.723 | -0.00750
 2682.538 | -0.00770
 2683.353 | -0.00790
 2684.168 | -0.00811
 2684.983 | -0.00833
 2685.797 | -0.00855
 2686.612 | -0.00879
 2687.427 | -0.00904
 2688.242 | -0.00930
 2689.057 | -0.00957
 2689.872 | -0.00986
 2690.687 | -0.01015
 2691.502 | -0.01047
 2692.317 | -0.01079
 2693.132 | -0.01114
 2693.946 | -0.01149
 2694.761 | -0.01187
 2695.576 | -0.01227
 2696.391 | -0.01268
 2697.206 | -0.01312
 2698.021 | -0.01358
 2698.836 | -0.01406
 2699.651 | -0.01456
 2700.466 | -0.01509
 2701.281 | -0.01565
 2702.095 | -0.01624
 2702.910 | -0.01686
 2703.725 | -0.01750
 2704.540 | -0.01818
 2705.355 | -0.01890
 2706.170 | -0.01964
 2706.985 | -0.02042
 2707.800 | -0.02124
 2708.615 | -0.02209
 2709.430 | -0.02298
 2710.244 | -0.02389
 2711.059 | -0.02484
 2711.874 | -0.02582
 2712.689 | -0.02682
 2713.504 | -0.02785
 2714.319 | -0.02888
 2715.134 | -0.02993
 2715.949 | -0.03097
 2716.764 | -0.03201
 2717.579 | -0.03302
 2718.393 | -0.03400
 2719.208 | -0.03494
 2720.023 | -0.03581
 2720.838 | -0.03662
 2721.653 | -0.03734
 2722.468 | -0.03796
 2723.283 | -0.03848
 2724.098 | -0.03890
 2724.913 | -0.03919
 2725.728 | -0.03937
 2726.542 | -0.03944
 2727.357 | -0.03939
 2728.172 | -0.03925
 2728.987 | -0.03901
 2729.802 | -0.03869
 2730.617 | -0.03830
 2731.432 | -0.03787
 2732.247 | -0.03739
 2733.062 | -0.03689
 2733.877 | -0.03638
 2734.692 | -0.03587
 2735.506 | -0.03538
 2736.321 | -0.03491
 2737.136 | -0.03447
 2737.951 | -0.03408
 2738.766 | -0.03373
 2739.581 | -0.03344
 2740.396 | -0.03321
 2741.211 | -0.03305
 2742.026 | -0.03296
 2742.841 | -0.03294
 2743.655 | -0.03300
 2744.470 | -0.03314
 2745.285 | -0.03338
 2746.100 | -0.03370
 2746.915 | -0.03412
 2747.730 | -0.03465
 2748.545 | -0.03529
 2749.360 | -0.03604
 2750.175 | -0.03693
 2750.990 | -0.03795
 2751.804 | -0.03912
 2752.619 | -0.04046
 2753.434 | -0.04198
 2754.249 | -0.04369
 2755.064 | -0.04563
 2755.879 | -0.04782
 2756.694 | -0.05029
 2757.509 | -0.05308
 2758.324 | -0.05623
 2759.139 | -0.05979
 2759.953 | -0.06383
 2760.768 | -0.06842
 2761.583 | -0.07366
 2762.398 | -0.07965
 2763.213 | -0.08654
 2764.028 | -0.09448
 2764.843 | -0.10369
 2765.658 | -0.11442
 2766.473 | -0.12699
 2767.288 | -0.14180
 2768.102 | -0.15934
 2768.917 | -0.18027
 2769.732 | -0.20535
 2770.547 | -0.23554
 2771.362 | -0.27199
 2772.177 | -0.31599
 2772.992 | -0.36880
 2773.807 | -0.43134
 2774.622 | -0.50344
 2775.437 | -0.58261
 2776.251 | -0.66245
 2777.066 | -0.73218
 2777.881 | -0.77770
 2778.696 | -0.78746
 2779.511 | -0.75870
 2780.326 | -0.69923
 2781.141 | -0.62270
 2781.956 | -0.54203
 2782.771 | -0.46587
 2783.586 | -0.39841
 2784.400 | -0.34085
 2785.215 | -0.29258
 2786.030 | -0.25250
 2786.845 | -0.21930
 2787.660 | -0.19176
 2788.475 | -0.16883
 2789.290 | -0.14964
 2790.105 | -0.13348
 2790.920 | -0.11981
 2791.735 | -0.10816
 2792.549 | -0.09819
 2793.364 | -0.08960
 2794.179 | -0.08216
 2794.994 | -0.07569
 2795.809 | -0.07004
 2796.624 | -0.06509
 2797.439 | -0.06073
 2798.254 | -0.05689
 2799.069 | -0.05349
 2799.884 | -0.05047
 2800.698 | -0.04780
 2801.513 | -0.04542
 2802.328 | -0.04331
 2803.143 | -0.04144
 2803.958 | -0.03979
 2804.773 | -0.03833
 2805.588 | -0.03705
 2806.403 | -0.03594
 2807.218 | -0.03499
 2808.033 | -0.03420
 2808.847 | -0.03355
 2809.662 | -0.03304
 2810.477 | -0.03268
 2811.292 | -0.03247
 2812.107 | -0.03242
 2812.922 | -0.03255
 2813.737 | -0.03286
 2814.552 | -0.03339
 2815.367 | -0.03417
 2816.182 | -0.03524
 2816.997 | -0.03669
 2817.811 | -0.03860
 2818.626 | -0.04113
 2819.441 | -0.04446
 2820.256 | -0.04892
 2821.071 | -0.05497
 2821.886 | -0.06326
 2822.701 | -0.07472
 2823.516 | -0.09012
 2824.331 | -0.10884
 2825.146 | -0.12659
 2825.960 | -0.13746
 2826.775 | -0.14224
 2827.590 | -0.14648
 2828.405 | -0.15038
 2829.220 | -0.14909
 2830.035 | -0.14115
 2830.850 | -0.13120
 2831.665 | -0.12414
 2832.480 | -0.12189
 2833.295 | -0.12436
 2834.109 | -0.13060
 2834.924 | -0.13909
 2835.739 | -0.14769
 2836.554 | -0.15371
 2837.369 | -0.15473
 2838.184 | -0.14966
 2838.999 | -0.13938
 2839.814 | -0.12601
 2840.629 | -0.11182
 2841.444 | -0.09839
 2842.258 | -0.08651
 2843.073 | -0.07640
 2843.888 | -0.06799
 2844.703 | -0.06107
 2845.518 | -0.05542
 2846.333 | -0.05082
 2847.148 | -0.04707
 2847.963 | -0.04402
 2848.778 | -0.04155
 2849.593 | -0.03957
 2850.407 | -0.03799
 2851.222 | -0.03676
 2852.037 | -0.03583
 2852.852 | -0.03516
 2853.667 | -0.03473
 2854.482 | -0.03452
 2855.297 | -0.03451
 2856.112 | -0.03469
 2856.927 | -0.03507
 2857.742 | -0.03564
 2858.556 | -0.03641
 2859.371 | -0.03738
 2860.186 | -0.03856
 2861.001 | -0.03999
 2861.816 | -0.04167
 2862.631 | -0.04364
 2863.446 | -0.04594
 2864.261 | -0.04862
 2865.076 | -0.05173
 2865.891 | -0.05534
 2866.705 | -0.05954
 2867.520 | -0.06445
 2868.335 | -0.07020
 2869.150 | -0.07696
 2869.965 | -0.08494
 2870.780 | -0.09437
 2871.595 | -0.10553
 2872.410 | -0.11871
 2873.225 | -0.13414
 2874.040 | -0.15190
 2874.854 | -0.17169
 2875.669 | -0.19271
 2876.484 | -0.21333
 2877.299 | -0.23146
 2878.114 | -0.24525
 2878.929 | -0.25405
 2879.744 | -0.25872
 2880.559 | -0.26087
 2881.374 | -0.26185
 2882.189 | -0.26219
 2883.003 | -0.26181
 2883.818 | -0.26047
 2884.633 | -0.25820
 2885.448 | -0.25544
 2886.263 | -0.25275
 2887.078 | -0.25046
 2887.893 | -0.24822
 2888.708 | -0.24493
 2889.523 | -0.23908
 2890.338 | -0.22944
 2891.153 | -0.21576
 2891.967 | -0.19899
 2892.782 | -0.18066
 2893.597 | -0.16238
 2894.412 | -0.14526
 2895.227 | -0.12992
 2896.042 | -0.11655
 2896.857 | -0.10509
 2897.672 | -0.09536
 2898.487 | -0.08714
 2899.302 | -0.08023
 2900.116 | -0.07444
 2900.931 | -0.06957
 2901.746 | -0.06551
 2902.561 | -0.06214
 2903.376 | -0.05936
 2904.191 | -0.05710
 2905.006 | -0.05531
 2905.821 | -0.05393
 2906.636 | -0.05294
 2907.451 | -0.05230
 2908.265 | -0.05201
 2909.080 | -0.05204
 2909.895 | -0.05241
 2910.710 | -0.05311
 2911.525 | -0.05415
 2912.340 | -0.05556
 2913.155 | -0.05736
 2913.970 | -0.05959
 2914.785 | -0.06229
 2915.600 | -0.06553
 2916.414 | -0.06937
 2917.229 | -0.07393
 2918.044 | -0.07931
 2918.859 | -0.08566
 2919.674 | -0.09316
 2920.489 | -0.10206
 2921.304 | -0.11263
 2922.119 | -0.12525
 2922.934 | -0.14038
 2923.749 | -0.15860
 2924.563 | -0.18061
 2925.378 | -0.20734
 2926.193 | -0.23978
 2927.008 | -0.27902
 2927.823 | -0.32599
 2928.638 | -0.38101
 2929.453 | -0.44290
 2930.268 | -0.50776
 2931.083 | -0.56785
 2931.898 | -0.61207
 2932.712 | -0.62955
 2933.527 | -0.61530
 2934.342 | -0.57329
 2935.157 | -0.51402
 2935.972 | -0.44881
 2936.787 | -0.38585
 2937.602 | -0.32947
 2938.417 | -0.28108
 2939.232 | -0.24050
 2940.047 | -0.20684
 2940.861 | -0.17902
 2941.676 | -0.15596
 2942.491 | -0.13680
 2943.306 | -0.12078
 2944.121 | -0.10732
 2944.936 | -0.09593
 2945.751 | -0.08622
 2946.566 | -0.07790
 2947.381 | -0.07073
 2948.196 | -0.06451
 2949.010 | -0.05909
 2949.825 | -0.05433
 2950.640 | -0.05013
 2951.455 | -0.04641
 2952.270 | -0.04311
 2953.085 | -0.04016
 2953.900 | -0.03751
 2954.715 | -0.03513
 2955.530 | -0.03298
 2956.345 | -0.03103
 2957.159 | -0.02926
 2957.974 | -0.02764
 2958.789 | -0.02617
 2959.604 | -0.02481
 2960.419 | -0.02357
 2961.234 | -0.02243
 2962.049 | -0.02137
 2962.864 | -0.02040
 2963.679 | -0.01949
 2964.494 | -0.01866
 2965.308 | -0.01788
 2966.123 | -0.01715
 2966.938 | -0.01648
 2967.753 | -0.01584
 2968.568 | -0.01525
 2969.383 | -0.01470
 2970.198 | -0.01419
 2971.013 | -0.01370
 2971.828 | -0.01325
 2972.643 | -0.01282
 2973.458 | -0.01242
 2974.272 | -0.01204
 2975.087 | -0.01169
 2975.902 | -0.01136
 2976.717 | -0.01105
 2977.532 | -0.01076
 2978.347 | -0.01049
 2979.162 | -0.01023
 2979.977 | -0.01000
 2980.792 | -0.00978
 2981.607 | -0.00958
 2982.421 | -0.00939
 2983.236 | -0.00923
 2984.051 | -0.00908
 2984.866 | -0.00895
 2985.681 | -0.00883
 2986.496 | -0.00874
 2987.311 | -0.00867
 2988.126 | -0.00862
 2988.941 | -0.00860
 2989.756 | -0.00861
 2990.570 | -0.00865
 2991.385 | -0.00873
 2992.200 | -0.00885
 2993.015 | -0.00902
 2993.830 | -0.00925
 2994.645 | -0.00953
 2995.460 | -0.00989
 2996.275 | -0.01032
 2997.090 | -0.01081
 2997.905 | -0.01136
 2998.719 | -0.01193
 2999.534 | -0.01247
 3000.349 | -0.01293
 3001.164 | -0.01321
 3001.979 | -0.01325
 3002.794 | -0.01304
 3003.609 | -0.01258
 3004.424 | -0.01195
 3005.239 | -0.01122
 3006.054 | -0.01045
 3006.868 | -0.00970
 3007.683 | -0.00901
 3008.498 | -0.00838
 3009.313 | -0.00782
 3010.128 | -0.00732
 3010.943 | -0.00688
 3011.758 | -0.00650
 3012.573 | -0.00616
 3013.388 | -0.00586
 3014.203 | -0.00560
 3015.017 | -0.00536
 3015.832 | -0.00515
 3016.647 | -0.00496
 3017.462 | -0.00479
 3018.277 | -0.00463
 3019.092 | -0.00448
 3019.907 | -0.00435
 3020.722 | -0.00423
 3021.537 | -0.00411
 3022.352 | -0.00401
 3023.166 | -0.00391
 3023.981 | -0.00381
 3024.796 | -0.00373
 3025.611 | -0.00364
 3026.426 | -0.00357
 3027.241 | -0.00349
 3028.056 | -0.00342
 3028.871 | -0.00335
 3029.686 | -0.00329
 3030.501 | -0.00323
 3031.315 | -0.00317
 3032.130 | -0.00311
 3032.945 | -0.00306
 3033.760 | -0.00301
 3034.575 | -0.00296
 3035.390 | -0.00291
 3036.205 | -0.00286
 3037.020 | -0.00282
 3037.835 | -0.00277
 3038.650 | -0.00273
 3039.464 | -0.00269
 3040.279 | -0.00265
 3041.094 | -0.00261
 3041.909 | -0.00258
 3042.724 | -0.00254
 3043.539 | -0.00250
 3044.354 | -0.00247
 3045.169 | -0.00244
 3045.984 | -0.00240
 3046.799 | -0.00237
 3047.614 | -0.00234
 3048.428 | -0.00231
 3049.243 | -0.00228
 3050.058 | -0.00225
 3050.873 | -0.00223
 3051.688 | -0.00220
 3052.503 | -0.00217
 3053.318 | -0.00214
 3054.133 | -0.00212
 3054.948 | -0.00209
 3055.763 | -0.00207
 3056.577 | -0.00205
 3057.392 | -0.00202
 3058.207 | -0.00200
 3059.022 | -0.00198
 3059.837 | -0.00195
 3060.652 | -0.00193
 3061.467 | -0.00191
 3062.282 | -0.00189
 3063.097 | -0.00187
 3063.912 | -0.00185
 3064.726 | -0.00183
 3065.541 | -0.00181
 3066.356 | -0.00179
 3067.171 | -0.00177
 3067.986 | -0.00175
 3068.801 | -0.00174
 3069.616 | -0.00172
 3070.431 | -0.00170
 3071.246 | -0.00168
 3072.061 | -0.00167
 3072.875 | -0.00165
 3073.690 | -0.00163
 3074.505 | -0.00162
 3075.320 | -0.00160
 3076.135 | -0.00159
 3076.950 | -0.00157
 3077.765 | -0.00156
 3078.580 | -0.00154
 3079.395 | -0.00153
 3080.210 | -0.00151
 3081.024 | -0.00150
 3081.839 | -0.00148
 3082.654 | -0.00147
 3083.469 | -0.00146
 3084.284 | -0.00144
 3085.099 | -0.00143
 3085.914 | -0.00142
 3086.729 | -0.00141
 3087.544 | -0.00139
 3088.359 | -0.00138
 3089.173 | -0.00137
 3089.988 | -0.00136
 3090.803 | -0.00135
 3091.618 | -0.00133
 3092.433 | -0.00132
 3093.248 | -0.00131
 3094.063 | -0.00130
 3094.878 | -0.00129
 3095.693 | -0.00128
 3096.508 | -0.00127
 3097.322 | -0.00126
 3098.137 | -0.00125
 3098.952 | -0.00124
 3099.767 | -0.00123
 3100.582 | -0.00122
 3101.397 | -0.00121
 3102.212 | -0.00120
 3103.027 | -0.00119
 3103.842 | -0.00118
 3104.657 | -0.00117
 3105.471 | -0.00116
 3106.286 | -0.00115
 3107.101 | -0.00114
 3107.916 | -0.00113
 3108.731 | -0.00112
 3109.546 | -0.00112
 3110.361 | -0.00111
 3111.176 | -0.00110
 3111.991 | -0.00109
 3112.806 | -0.00108
 3113.620 | -0.00107
 3114.435 | -0.00107
 3115.250 | -0.00106
 3116.065 | -0.00105
 3116.880 | -0.00104
 3117.695 | -0.00103
 3118.510 | -0.00103
 3119.325 | -0.00102
 3120.140 | -0.00101
 3120.955 | -0.00100
 3121.769 | -0.00100
 3122.584 | -0.00099
 3123.399 | -0.00098
 3124.214 | -0.00098
 3125.029 | -0.00097
 3125.844 | -0.00096
 3126.659 | -0.00096
 3127.474 | -0.00095
 3128.289 | -0.00094
 3129.104 | -0.00094
 3129.919 | -0.00093
 3130.733 | -0.00092
 3131.548 | -0.00092
 3132.363 | -0.00091
 3133.178 | -0.00090
 3133.993 | -0.00090
 3134.808 | -0.00089
 3135.623 | -0.00089
 3136.438 | -0.00088
 3137.253 | -0.00087
 3138.068 | -0.00087
 3138.882 | -0.00086
 3139.697 | -0.00086
 3140.512 | -0.00085
 3141.327 | -0.00085
 3142.142 | -0.00084
 3142.957 | -0.00084
 3143.772 | -0.00083
 3144.587 | -0.00082
 3145.402 | -0.00082
 3146.217 | -0.00081
 3147.031 | -0.00081
 3147.846 | -0.00080
 3148.661 | -0.00080
 3149.476 | -0.00079
 3150.291 | -0.00079
 3151.106 | -0.00078
 3151.921 | -0.00078
 3152.736 | -0.00077
 3153.551 | -0.00077
 3154.366 | -0.00077
 3155.180 | -0.00076
 3155.995 | -0.00076
 3156.810 | -0.00075
 3157.625 | -0.00075
 3158.440 | -0.00074
 3159.255 | -0.00074
 3160.070 | -0.00073
 3160.885 | -0.00073
 3161.700 | -0.00072
 3162.515 | -0.00072
 3163.329 | -0.00072
 3164.144 | -0.00071
 3164.959 | -0.00071
 3165.774 | -0.00070
 3166.589 | -0.00070
 3167.404 | -0.00070
 3168.219 | -0.00069
 3169.034 | -0.00069
 3169.849 | -0.00068
 3170.664 | -0.00068
 3171.478 | -0.00068
 3172.293 | -0.00067
 3173.108 | -0.00067
 3173.923 | -0.00066
 3174.738 | -0.00066
 3175.553 | -0.00066
 3176.368 | -0.00065
 3177.183 | -0.00065
 3177.998 | -0.00065
 3178.813 | -0.00064
 3179.627 | -0.00064
 3180.442 | -0.00064
 3181.257 | -0.00063
 3182.072 | -0.00063
 3182.887 | -0.00062
 3183.702 | -0.00062
 3184.517 | -0.00062
 3185.332 | -0.00061
 3186.147 | -0.00061
 3186.962 | -0.00061
 3187.776 | -0.00060
 3188.591 | -0.00060
 3189.406 | -0.00060
 3190.221 | -0.00060
 3191.036 | -0.00059
 3191.851 | -0.00059
 3192.666 | -0.00059
 3193.481 | -0.00058
 3194.296 | -0.00058
 3195.111 | -0.00058
 3195.925 | -0.00057
 3196.740 | -0.00057
 3197.555 | -0.00057
 3198.370 | -0.00056
 3199.185 | -0.00056
