  freq    |   fit    
 3070.431 | -0.03434
 3071.246 | -0.03409
 3072.061 | -0.03374
 3072.875 | -0.03329
 3073.690 | -0.03275
 3074.505 | -0.03212
 3075.320 | -0.03143
 3076.135 | -0.03068
 3076.950 | -0.02987
 3077.765 | -0.02903
 3078.580 | -0.02817
 3079.395 | -0.02729
 3080.210 | -0.02640
 3081.024 | -0.02551
 3081.839 | -0.02463
 3082.654 | -0.02377
 3083.469 | -0.02292
 3084.284 | -0.02209
 3085.099 | -0.02129
 3085.914 | -0.02052
 3086.729 | -0.01977
 3087.544 | -0.01905
 3088.359 | -0.01837
 3089.173 | -0.01771
 3089.988 | -0.01708
 3090.803 | -0.01648
 3091.618 | -0.01591
 3092.433 | -0.01536
 3093.248 | -0.01484
 3094.063 | -0.01435
 3094.878 | -0.01387
 3095.693 | -0.01342
 3096.508 | -0.01300
 3097.322 | -0.01259
 3098.137 | -0.01220
 3098.952 | -0.01183
 3099.767 | -0.01148
 3100.582 | -0.01114
 3101.397 | -0.01082
 3102.212 | -0.01052
 3103.027 | -0.01023
 3103.842 | -0.00995
 3104.657 | -0.00968
 3105.471 | -0.00943
 3106.286 | -0.00918
 3107.101 | -0.00895
 3107.916 | -0.00873
 3108.731 | -0.00851
 3109.546 | -0.00831
 3110.361 | -0.00811
 3111.176 | -0.00792
 3111.991 | -0.00774
 3112.806 | -0.00757
 3113.620 | -0.00740
 3114.435 | -0.00724
 3115.250 | -0.00709
 3116.065 | -0.00694
 3116.880 | -0.00679
 3117.695 | -0.00666
 3118.510 | -0.00652
 3119.325 | -0.00639
 3120.140 | -0.00627
 3120.955 | -0.00615
 3121.769 | -0.00603
 3122.584 | -0.00592
 3123.399 | -0.00581
 3124.214 | -0.00571
 3125.029 | -0.00560
 3125.844 | -0.00551
 3126.659 | -0.00541
 3127.474 | -0.00532
 3128.289 | -0.00523
 3129.104 | -0.00514
 3129.919 | -0.00506
 3130.733 | -0.00497
 3131.548 | -0.00490
 3132.363 | -0.00482
 3133.178 | -0.00474
 3133.993 | -0.00467
 3134.808 | -0.00460
 3135.623 | -0.00453
 3136.438 | -0.00446
 3137.253 | -0.00440
 3138.068 | -0.00433
 3138.882 | -0.00427
 3139.697 | -0.00421
 3140.512 | -0.00415
 3141.327 | -0.00409
 3142.142 | -0.00404
 3142.957 | -0.00398
 3143.772 | -0.00393
 3144.587 | -0.00388
 3145.402 | -0.00383
 3146.217 | -0.00378
 3147.031 | -0.00373
 3147.846 | -0.00368
 3148.661 | -0.00363
 3149.476 | -0.00359
 3150.291 | -0.00354
 3151.106 | -0.00350
 3151.921 | -0.00346
 3152.736 | -0.00342
 3153.551 | -0.00338
 3154.366 | -0.00334
 3155.180 | -0.00330
 3155.995 | -0.00326
 3156.810 | -0.00322
 3157.625 | -0.00318
 3158.440 | -0.00315
 3159.255 | -0.00311
 3160.070 | -0.00308
 3160.885 | -0.00305
 3161.700 | -0.00301
 3162.515 | -0.00298
 3163.329 | -0.00295
 3164.144 | -0.00292
 3164.959 | -0.00289
 3165.774 | -0.00286
 3166.589 | -0.00283
 3167.404 | -0.00280
 3168.219 | -0.00277
 3169.034 | -0.00274
 3169.849 | -0.00271
 3170.664 | -0.00269
 3171.478 | -0.00266
 3172.293 | -0.00263
 3173.108 | -0.00261
 3173.923 | -0.00258
 3174.738 | -0.00256
 3175.553 | -0.00253
 3176.368 | -0.00251
 3177.183 | -0.00248
 3177.998 | -0.00246
 3178.813 | -0.00244
 3179.627 | -0.00242
 3180.442 | -0.00239
 3181.257 | -0.00237
 3182.072 | -0.00235
 3182.887 | -0.00233
 3183.702 | -0.00231
 3184.517 | -0.00229
 3185.332 | -0.00227
 3186.147 | -0.00225
 3186.962 | -0.00223
 3187.776 | -0.00221
 3188.591 | -0.00219
 3189.406 | -0.00217
 3190.221 | -0.00215
 3191.036 | -0.00214
 3191.851 | -0.00212
 3192.666 | -0.00210
 3193.481 | -0.00208
 3194.296 | -0.00207
 3195.111 | -0.00205
 3195.925 | -0.00203
 3196.740 | -0.00202
 3197.555 | -0.00200
 3198.370 | -0.00198
 3199.185 | -0.00197
