  freq    |   fit    
 2834.994 | -0.07199
 2835.805 | -0.06279
 2836.616 | -0.05429
 2837.428 | -0.04693
 2838.239 | -0.04078
 2839.050 | -0.03573
 2839.861 | -0.03160
 2840.672 | -0.02822
 2841.483 | -0.02546
 2842.294 | -0.02319
 2843.105 | -0.02131
 2843.917 | -0.01974
 2844.728 | -0.01844
 2845.539 | -0.01734
 2846.350 | -0.01642
 2847.161 | -0.01564
 2847.972 | -0.01499
 2848.783 | -0.01443
 2849.594 | -0.01396
 2850.406 | -0.01357
 2851.217 | -0.01325
 2852.028 | -0.01298
 2852.839 | -0.01276
 2853.650 | -0.01260
 2854.461 | -0.01247
 2855.272 | -0.01238
 2856.083 | -0.01233
 2856.895 | -0.01231
 2857.706 | -0.01233
 2858.517 | -0.01238
 2859.328 | -0.01246
 2860.139 | -0.01257
 2860.950 | -0.01271
 2861.761 | -0.01288
 2862.572 | -0.01309
 2863.384 | -0.01332
 2864.195 | -0.01360
 2865.006 | -0.01390
 2865.817 | -0.01425
 2866.628 | -0.01464
 2867.439 | -0.01507
 2868.250 | -0.01555
 2869.061 | -0.01608
 2869.873 | -0.01667
 2870.684 | -0.01733
 2871.495 | -0.01805
 2872.306 | -0.01885
 2873.117 | -0.01974
 2873.928 | -0.02072
 2874.739 | -0.02182
 2875.550 | -0.02304
 2876.362 | -0.02440
 2877.173 | -0.02593
 2877.984 | -0.02764
 2878.795 | -0.02956
 2879.606 | -0.03174
 2880.417 | -0.03420
 2881.228 | -0.03699
 2882.039 | -0.04017
 2882.851 | -0.04382
 2883.662 | -0.04799
 2884.473 | -0.05278
 2885.284 | -0.05829
 2886.095 | -0.06462
 2886.906 | -0.07189
 2887.717 | -0.08020
 2888.528 | -0.08961
 2889.340 | -0.10011
 2890.151 | -0.11153
 2890.962 | -0.12353
 2891.773 | -0.13547
 2892.584 | -0.14641
 2893.395 | -0.15521
 2894.206 | -0.16073
 2895.017 | -0.16218
 2895.829 | -0.15941
 2896.640 | -0.15297
 2897.451 | -0.14390
 2898.262 | -0.13340
 2899.073 | -0.12252
 2899.884 | -0.11206
 2900.695 | -0.10250
 2901.506 | -0.09410
 2902.317 | -0.08695
 2903.129 | -0.08104
 2903.940 | -0.07634
 2904.751 | -0.07279
 2905.562 | -0.07034
 2906.373 | -0.06895
 2907.184 | -0.06864
 2907.995 | -0.06944
 2908.806 | -0.07145
 2909.618 | -0.07482
 2910.429 | -0.07975
 2911.240 | -0.08654
 2912.051 | -0.09556
 2912.862 | -0.10728
 2913.673 | -0.12217
 2914.484 | -0.14060
 2915.295 | -0.16245
 2916.107 | -0.18662
 2916.918 | -0.21012
 2917.729 | -0.22810
 2918.540 | -0.23529
 2919.351 | -0.22908
 2920.162 | -0.21143
 2920.973 | -0.18743
 2921.784 | -0.16215
 2922.596 | -0.13878
 2923.407 | -0.11874
 2924.218 | -0.10221
 2925.029 | -0.08887
 2925.840 | -0.07822
 2926.651 | -0.06978
 2927.462 | -0.06315
 2928.273 | -0.05799
 2929.085 | -0.05402
 2929.896 | -0.05102
 2930.707 | -0.04877
 2931.518 | -0.04701
 2932.329 | -0.04550
 2933.140 | -0.04396
 2933.951 | -0.04220
 2934.762 | -0.04016
 2935.574 | -0.03789
 2936.385 | -0.03554
 2937.196 | -0.03326
 2938.007 | -0.03115
 2938.818 | -0.02927
 2939.629 | -0.02763
 2940.440 | -0.02623
 2941.251 | -0.02504
 2942.063 | -0.02404
 2942.874 | -0.02322
 2943.685 | -0.02254
 2944.496 | -0.02198
 2945.307 | -0.02154
 2946.118 | -0.02121
 2946.929 | -0.02096
 2947.740 | -0.02080
 2948.552 | -0.02072
 2949.363 | -0.02071
 2950.174 | -0.02077
 2950.985 | -0.02090
 2951.796 | -0.02109
 2952.607 | -0.02136
 2953.418 | -0.02169
 2954.229 | -0.02209
 2955.041 | -0.02256
 2955.852 | -0.02310
 2956.663 | -0.02373
 2957.474 | -0.02444
 2958.285 | -0.02524
 2959.096 | -0.02614
 2959.907 | -0.02714
 2960.718 | -0.02826
 2961.530 | -0.02951
 2962.341 | -0.03090
 2963.152 | -0.03246
 2963.963 | -0.03418
 2964.774 | -0.03611
 2965.585 | -0.03827
 2966.396 | -0.04069
 2967.207 | -0.04340
 2968.019 | -0.04645
 2968.830 | -0.04990
 2969.641 | -0.05379
 2970.452 | -0.05822
 2971.263 | -0.06326
 2972.074 | -0.06904
 2972.885 | -0.07568
 2973.696 | -0.08334
 2974.508 | -0.09224
 2975.319 | -0.10259
 2976.130 | -0.11470
 2976.941 | -0.12892
 2977.752 | -0.14565
 2978.563 | -0.16540
 2979.374 | -0.18866
 2980.185 | -0.21597
 2980.997 | -0.24776
 2981.808 | -0.28400
 2982.619 | -0.32414
 2983.430 | -0.36643
 2984.241 | -0.40756
 2985.052 | -0.44260
 2985.863 | -0.46584
 2986.674 | -0.47267
 2987.486 | -0.46156
 2988.297 | -0.43492
 2989.108 | -0.39784
 2989.919 | -0.35598
 2990.730 | -0.31390
 2991.541 | -0.27453
 2992.352 | -0.23927
 2993.163 | -0.20854
 2993.975 | -0.18215
 2994.786 | -0.15971
 2995.597 | -0.14066
 2996.408 | -0.12450
 2997.219 | -0.11075
 2998.030 | -0.09903
 2998.841 | -0.08898
 2999.652 | -0.08033
 3000.463 | -0.07285
 3001.275 | -0.06634
 3002.086 | -0.06067
 3002.897 | -0.05570
 3003.708 | -0.05132
 3004.519 | -0.04745
 3005.330 | -0.04401
 3006.141 | -0.04095
 3006.952 | -0.03822
 3007.764 | -0.03576
 3008.575 | -0.03355
 3009.386 | -0.03156
 3010.197 | -0.02976
 3011.008 | -0.02813
 3011.819 | -0.02664
 3012.630 | -0.02529
 3013.441 | -0.02405
 3014.253 | -0.02292
 3015.064 | -0.02189
 3015.875 | -0.02094
 3016.686 | -0.02008
 3017.497 | -0.01928
 3018.308 | -0.01855
 3019.119 | -0.01787
 3019.930 | -0.01725
 3020.742 | -0.01668
 3021.553 | -0.01616
 3022.364 | -0.01568
 3023.175 | -0.01523
 3023.986 | -0.01483
 3024.797 | -0.01446
 3025.608 | -0.01412
 3026.419 | -0.01382
 3027.231 | -0.01354
 3028.042 | -0.01329
 3028.853 | -0.01307
 3029.664 | -0.01288
 3030.475 | -0.01271
 3031.286 | -0.01256
 3032.097 | -0.01244
 3032.908 | -0.01234
 3033.720 | -0.01226
 3034.531 | -0.01220
 3035.342 | -0.01217
 3036.153 | -0.01215
 3036.964 | -0.01215
 3037.775 | -0.01218
 3038.586 | -0.01222
 3039.397 | -0.01228
 3040.209 | -0.01236
 3041.020 | -0.01246
 3041.831 | -0.01256
 3042.642 | -0.01269
 3043.453 | -0.01282
 3044.264 | -0.01296
 3045.075 | -0.01311
 3045.886 | -0.01327
 3046.698 | -0.01342
 3047.509 | -0.01357
 3048.320 | -0.01371
 3049.131 | -0.01385
 3049.942 | -0.01396
 3050.753 | -0.01406
 3051.564 | -0.01413
 3052.375 | -0.01417
 3053.187 | -0.01418
 3053.998 | -0.01416
 3054.809 | -0.01410
 3055.620 | -0.01400
 3056.431 | -0.01387
 3057.242 | -0.01370
 3058.053 | -0.01349
 3058.864 | -0.01326
 3059.676 | -0.01300
 3060.487 | -0.01271
 3061.298 | -0.01241
 3062.109 | -0.01209
 3062.920 | -0.01175
 3063.731 | -0.01141
 3064.542 | -0.01107
 3065.353 | -0.01072
 3066.165 | -0.01037
 3066.976 | -0.01003
 3067.787 | -0.00970
 3068.598 | -0.00937
 3069.409 | -0.00905
 3070.220 | -0.00874
 3071.031 | -0.00844
 3071.842 | -0.00815
 3072.654 | -0.00788
 3073.465 | -0.00761
 3074.276 | -0.00735
 3075.087 | -0.00711
 3075.898 | -0.00688
 3076.709 | -0.00665
 3077.520 | -0.00644
 3078.331 | -0.00624
 3079.143 | -0.00604
 3079.954 | -0.00586
 3080.765 | -0.00568
 3081.576 | -0.00552
 3082.387 | -0.00536
 3083.198 | -0.00520
 3084.009 | -0.00506
 3084.820 | -0.00492
 3085.632 | -0.00478
 3086.443 | -0.00466
 3087.254 | -0.00453
 3088.065 | -0.00442
 3088.876 | -0.00430
 3089.687 | -0.00420
 3090.498 | -0.00410
 3091.309 | -0.00400
 3092.121 | -0.00390
 3092.932 | -0.00381
 3093.743 | -0.00373
 3094.554 | -0.00364
 3095.365 | -0.00356
 3096.176 | -0.00348
 3096.987 | -0.00341
 3097.798 | -0.00334
 3098.610 | -0.00327
 3099.421 | -0.00320
 3100.232 | -0.00314
 3101.043 | -0.00308
 3101.854 | -0.00302
 3102.665 | -0.00296
 3103.476 | -0.00290
 3104.287 | -0.00285
 3105.098 | -0.00280
 3105.910 | -0.00275
 3106.721 | -0.00270
 3107.532 | -0.00265
 3108.343 | -0.00261
 3109.154 | -0.00256
 3109.965 | -0.00252
 3110.776 | -0.00248
 3111.587 | -0.00244
 3112.399 | -0.00240
 3113.210 | -0.00236
 3114.021 | -0.00232
 3114.832 | -0.00229
 3115.643 | -0.00225
 3116.454 | -0.00222
 3117.265 | -0.00218
 3118.076 | -0.00215
 3118.888 | -0.00212
 3119.699 | -0.00209
 3120.510 | -0.00206
 3121.321 | -0.00203
 3122.132 | -0.00200
 3122.943 | -0.00197
 3123.754 | -0.00195
 3124.565 | -0.00192
 3125.377 | -0.00189
 3126.188 | -0.00187
 3126.999 | -0.00184
 3127.810 | -0.00182
 3128.621 | -0.00180
 3129.432 | -0.00177
 3130.243 | -0.00175
 3131.054 | -0.00173
 3131.866 | -0.00171
 3132.677 | -0.00169
 3133.488 | -0.00167
 3134.299 | -0.00165
 3135.110 | -0.00163
 3135.921 | -0.00161
 3136.732 | -0.00159
 3137.543 | -0.00157
 3138.355 | -0.00155
 3139.166 | -0.00154
 3139.977 | -0.00152
 3140.788 | -0.00150
 3141.599 | -0.00148
 3142.410 | -0.00147
 3143.221 | -0.00145
 3144.032 | -0.00144
 3144.844 | -0.00142
 3145.655 | -0.00141
 3146.466 | -0.00139
 3147.277 | -0.00138
 3148.088 | -0.00136
 3148.899 | -0.00135
 3149.710 | -0.00133
 3150.521 | -0.00132
 3151.333 | -0.00131
 3152.144 | -0.00129
 3152.955 | -0.00128
 3153.766 | -0.00127
 3154.577 | -0.00126
 3155.388 | -0.00124
 3156.199 | -0.00123
 3157.010 | -0.00122
 3157.822 | -0.00121
 3158.633 | -0.00120
 3159.444 | -0.00119
 3160.255 | -0.00117
 3161.066 | -0.00116
 3161.877 | -0.00115
 3162.688 | -0.00114
 3163.499 | -0.00113
 3164.311 | -0.00112
 3165.122 | -0.00111
 3165.933 | -0.00110
 3166.744 | -0.00109
 3167.555 | -0.00108
 3168.366 | -0.00107
 3169.177 | -0.00106
 3169.988 | -0.00105
 3170.800 | -0.00105
 3171.611 | -0.00104
 3172.422 | -0.00103
 3173.233 | -0.00102
 3174.044 | -0.00101
 3174.855 | -0.00100
 3175.666 | -0.00099
 3176.477 | -0.00099
 3177.289 | -0.00098
 3178.100 | -0.00097
 3178.911 | -0.00096
 3179.722 | -0.00095
 3180.533 | -0.00095
 3181.344 | -0.00094
 3182.155 | -0.00093
 3182.966 | -0.00092
 3183.778 | -0.00092
 3184.589 | -0.00091
 3185.400 | -0.00090
 3186.211 | -0.00090
 3187.022 | -0.00089
 3187.833 | -0.00088
 3188.644 | -0.00088
 3189.455 | -0.00087
 3190.267 | -0.00086
 3191.078 | -0.00086
 3191.889 | -0.00085
 3192.700 | -0.00084
 3193.511 | -0.00084
 3194.322 | -0.00083
 3195.133 | -0.00082
 3195.944 | -0.00082
 3196.756 | -0.00081
 3197.567 | -0.00081
 3198.378 | -0.00080
 3199.189 | -0.00080
