  freq    |   fit    
 2770.362 | -0.01882
 2771.179 | -0.01859
 2771.995 | -0.01847
 2772.812 | -0.01844
 2773.629 | -0.01850
 2774.446 | -0.01863
 2775.263 | -0.01883
 2776.079 | -0.01909
 2776.896 | -0.01941
 2777.713 | -0.01979
 2778.530 | -0.02022
 2779.347 | -0.02072
 2780.163 | -0.02127
 2780.980 | -0.02188
 2781.797 | -0.02255
 2782.614 | -0.02328
 2783.431 | -0.02408
 2784.247 | -0.02496
 2785.064 | -0.02591
 2785.881 | -0.02694
 2786.698 | -0.02806
 2787.515 | -0.02928
 2788.331 | -0.03061
 2789.148 | -0.03206
 2789.965 | -0.03364
 2790.782 | -0.03537
 2791.599 | -0.03727
 2792.415 | -0.03935
 2793.232 | -0.04164
 2794.049 | -0.04417
 2794.866 | -0.04698
 2795.683 | -0.05010
 2796.499 | -0.05357
 2797.316 | -0.05746
 2798.133 | -0.06183
 2798.950 | -0.06677
 2799.767 | -0.07238
 2800.583 | -0.07876
 2801.400 | -0.08608
 2802.217 | -0.09453
 2803.034 | -0.10432
 2803.851 | -0.11574
 2804.667 | -0.12915
 2805.484 | -0.14502
 2806.301 | -0.16389
 2807.118 | -0.18650
 2807.935 | -0.21369
 2808.751 | -0.24648
 2809.568 | -0.28613
 2810.385 | -0.33377
 2811.202 | -0.39026
 2812.019 | -0.45545
 2812.835 | -0.52692
 2813.652 | -0.59895
 2814.469 | -0.66118
 2815.286 | -0.70073
 2816.103 | -0.70735
 2816.919 | -0.67940
 2817.736 | -0.62473
 2818.553 | -0.55611
 2819.370 | -0.48504
 2820.187 | -0.41891
 2821.004 | -0.36106
 2821.820 | -0.31230
 2822.637 | -0.27191
 2823.454 | -0.23885
 2824.271 | -0.21193
 2825.088 | -0.19009
 2825.904 | -0.17245
 2826.721 | -0.15822
 2827.538 | -0.14687
 2828.355 | -0.13795
 2829.172 | -0.13114
 2829.988 | -0.12620
 2830.805 | -0.12297
 2831.622 | -0.12136
 2832.439 | -0.12134
 2833.256 | -0.12296
 2834.072 | -0.12632
 2834.889 | -0.13162
 2835.706 | -0.13911
 2836.523 | -0.14917
 2837.340 | -0.16224
 2838.156 | -0.17884
 2838.973 | -0.19957
 2839.790 | -0.22483
 2840.607 | -0.25456
 2841.424 | -0.28768
 2842.240 | -0.32129
 2843.057 | -0.35043
 2843.874 | -0.36870
 2844.691 | -0.37105
 2845.508 | -0.35674
 2846.324 | -0.32986
 2847.141 | -0.29667
 2847.958 | -0.26277
 2848.775 | -0.23163
 2849.592 | -0.20474
 2850.408 | -0.18242
 2851.225 | -0.16425
 2852.042 | -0.14972
 2852.859 | -0.13827
 2853.676 | -0.12939
 2854.492 | -0.12267
 2855.309 | -0.11777
