  freq    |   ref    |    od    |   lock   
----------+----------+----------+----------
 2500.000 |  1.18380 |  1.31531 | -0.00026
 2500.817 |  1.18379 |  1.31516 | -0.00029
 2501.634 |  1.18399 |  1.31535 | -0.00028
 2502.450 |  1.18412 |  1.31564 | -0.00025
 2503.267 |  1.18337 |  1.31557 | -0.00026
 2504.084 |  1.18389 |  1.31545 | -0.00028
 2504.901 |  1.18372 |  1.31540 | -0.00027
 2505.718 |  1.18415 |  1.31536 | -0.00025
 2506.534 |  1.18464 |  1.31553 | -0.00025
 2507.351 |  1.18403 |  1.31560 | -0.00028
 2508.168 |  1.18495 |  1.31518 | -0.00026
 2508.985 |  1.18462 |  1.31492 | -0.00026
 2509.802 |  1.18473 |  1.31470 | -0.00029
 2510.618 |  1.18574 |  1.31517 | -0.00025
 2511.435 |  1.18502 |  1.31537 | -0.00026
 2512.252 |  1.18572 |  1.31502 | -0.00030
 2513.069 |  1.18557 |  1.31481 | -0.00030
 2513.886 |  1.18616 |  1.31521 | -0.00028
 2514.702 |  1.18698 |  1.31462 | -0.00029
 2515.519 |  1.18681 |  1.31500 | -0.00027
 2516.336 |  1.18799 |  1.31502 | -0.00026
 2517.153 |  1.18714 |  1.31489 | -0.00025
 2517.970 |  1.18799 |  1.31494 | -0.00027
 2518.786 |  1.18782 |  1.31458 | -0.00028
 2519.603 |  1.18800 |  1.31498 | -0.00026
 2520.420 |  1.18940 |  1.31444 | -0.00027
 2521.237 |  1.18918 |  1.31464 | -0.00028
 2522.054 |  1.19242 |  1.31435 | -0.00029
 2522.870 |  1.19248 |  1.31403 | -0.00029
 2523.687 |  1.19261 |  1.31428 | -0.00029
 2524.504 |  1.19323 |  1.31414 | -0.00029
 2525.321 |  1.19287 |  1.31465 | -0.00028
 2526.138 |  1.19332 |  1.31472 | -0.00029
 2526.954 |  1.19337 |  1.31466 | -0.00027
 2527.771 |  1.19378 |  1.31472 | -0.00027
 2528.588 |  1.19361 |  1.31430 | -0.00026
 2529.405 |  1.19371 |  1.31415 | -0.00029
 2530.222 |  1.19309 |  1.31158 | -0.00028
 2531.039 |  1.19338 |  1.31189 | -0.00026
 2531.855 |  1.19383 |  1.31166 | -0.00026
 2532.672 |  1.19340 |  1.31080 | -0.00029
 2533.489 |  1.19357 |  1.31100 | -0.00028
 2534.306 |  1.19352 |  1.31110 | -0.00026
 2535.123 |  1.19307 |  1.31037 | -0.00029
 2535.939 |  1.19321 |  1.31064 | -0.00026
 2536.756 |  1.19289 |  1.31045 | -0.00026
 2537.573 |  1.19221 |  1.31045 | -0.00028
 2538.390 |  1.19199 |  1.31028 | -0.00027
