  freq    |   ref    |    od    |   lock   
----------+----------+----------+----------
 2500.000 |  1.90051 |  1.86997 | -0.00034
 2500.815 |  1.90087 |  1.86985 | -0.00033
 2501.630 |  1.90130 |  1.87049 | -0.00034
 2502.445 |  1.90109 |  1.87027 | -0.00033
 2503.260 |  1.90100 |  1.87040 | -0.00033
 2504.075 |  1.90139 |  1.87049 | -0.00033
 2504.889 |  1.90120 |  1.87058 | -0.00033
 2505.704 |  1.90100 |  1.87084 | -0.00032
 2506.519 |  1.90101 |  1.87083 | -0.00031
 2507.334 |  1.90084 |  1.87070 | -0.00032
 2508.149 |  1.90141 |  1.87079 | -0.00031
 2508.964 |  1.90105 |  1.87099 | -0.00031
 2509.779 |  1.90129 |  1.87140 | -0.00031
 2510.594 |  1.90107 |  1.87164 | -0.00031
 2511.409 |  1.90124 |  1.87168 | -0.00032
 2512.224 |  1.90092 |  1.87194 | -0.00032
 2513.038 |  1.90000 |  1.87204 | -0.00031
 2513.853 |  1.89985 |  1.87179 | -0.00031
 2514.668 |  1.89943 |  1.87204 | -0.00031
 2515.483 |  1.89952 |  1.87202 | -0.00031
 2516.298 |  1.89934 |  1.87213 | -0.00031
 2517.113 |  1.89926 |  1.87249 | -0.00031
 2517.928 |  1.89888 |  1.87231 | -0.00031
 2518.743 |  1.89908 |  1.87245 | -0.00031
 2519.558 |  1.89942 |  1.87237 | -0.00031
 2520.373 |  1.89936 |  1.87242 | -0.00032
 2521.187 |  1.89946 |  1.87250 | -0.00031
 2522.002 |  1.89923 |  1.87244 | -0.00032
 2522.817 |  1.89961 |  1.87236 | -0.00031
 2523.632 |  1.89935 |  1.87279 | -0.00030
 2524.447 |  1.89907 |  1.87240 | -0.00031
 2525.262 |  1.89875 |  1.87252 | -0.00032
 2526.077 |  1.89842 |  1.87254 | -0.00031
 2526.892 |  1.89857 |  1.87234 | -0.00031
 2527.707 |  1.89878 |  1.87238 | -0.00032
 2528.522 |  1.89884 |  1.87200 | -0.00031
 2529.336 |  1.89876 |  1.87214 | -0.00031
 2530.151 |  1.89868 |  1.87207 | -0.00031
 2530.966 |  1.89869 |  1.87224 | -0.00031
 2531.781 |  1.89879 |  1.87208 | -0.00031
 2532.596 |  1.89838 |  1.87170 | -0.00031
 2533.411 |  1.89825 |  1.87152 | -0.00031
 2534.226 |  1.89832 |  1.87161 | -0.00030
 2535.041 |  1.89817 |  1.87164 | -0.00031
 2535.856 |  1.89834 |  1.87141 | -0.00031
 2536.671 |  1.89855 |  1.87136 | -0.00032
 2537.485 |  1.89820 |  1.87157 | -0.00031
 2538.300 |  1.89803 |  1.87132 | -0.00031
 2539.115 |  1.89790 |  1.87147 | -0.00030
 2539.930 |  1.89780 |  1.87133 | -0.00031
 2540.745 |  1.89813 |  1.87104 | -0.00031
 2541.560 |  1.89850 |  1.87079 | -0.00031
 2542.375 |  1.89796 |  1.87036 | -0.00031
 2543.190 |  1.89808 |  1.87060 | -0.00031
 2544.005 |  1.89799 |  1.87031 | -0.00030
 2544.820 |  1.89802 |  1.87066 | -0.00031
 2545.634 |  1.89798 |  1.87080 | -0.00031
 2546.449 |  1.89805 |  1.87048 | -0.00031
 2547.264 |  1.89817 |  1.87082 | -0.00030
 2548.079 |  1.89821 |  1.87087 | -0.00031
 2548.894 |  1.89847 |  1.87100 | -0.00031
 2549.709 |  1.89840 |  1.87067 | -0.00031
 2550.524 |  1.89841 |  1.87084 | -0.00031
 2551.339 |  1.89846 |  1.87041 | -0.00031
 2552.154 |  1.89834 |  1.87026 | -0.00031
 2552.969 |  1.89861 |  1.87045 | -0.00030
 2553.783 |  1.89857 |  1.87038 | -0.00031
 2554.598 |  1.89872 |  1.87088 | -0.00031
