% Moku:Go Lock-In Amplifier
% Input 1, DC coupling, 0 dB attenuation
% Input 2, DC coupling, 0 dB attenuation
% Internal demodulation: 1.000 000 000 kHz, 10.000 000 deg
% Lowpass filter corner frequency 9.0 Hz (time constant 17.7 ms), slope 12 dB / octave
% Output 1 - I signal, +0.0 dB gain, invert off, offset 0.000 0 V, output disabled
% Output 2 - Demodulation signal, amplitude 10.000 Vpp, offset 0.000 0 V, output enabled
% Acquired 2025-06-03 T 15:43:15 +0200
% Time (s), Probe A (Probe A) (V), Probe B (Probe B) (V)
-9.107852084800e+01, 1.182704e+00, 8.652026e-01
-9.098048153600e+01, 1.182703e+00, 9.795808e-01
-9.088244222400e+01, 1.183213e+00, 1.038936e+00
-9.078440291200e+01, 1.183599e+00, 8.671922e-01
-9.068636360000e+01, 1.182867e+00, 9.113297e-01
-9.058832428800e+01, 1.182983e+00, 1.032722e+00
-9.049028497600e+01, 1.183173e+00, 9.424235e-01
-9.039224566400e+01, 1.183776e+00, 8.645591e-01
-9.029420635200e+01, 1.183210e+00, 1.005435e+00
-9.019616704000e+01, 1.183548e+00, 1.016135e+00
-9.009812772800e+01, 1.183734e+00, 8.652825e-01
-9.000008841600e+01, 1.183538e+00, 9.372574e-01
-8.990204910400e+01, 1.183302e+00, 1.032674e+00
-8.980400979200e+01, 1.187710e+00, 1.491739e+00
-8.970597048000e+01, 1.189118e+00, 1.728421e+00
-8.960793116800e+01, 1.189291e+00, 1.728809e+00
-8.950989185600e+01, 1.189749e+00, 1.729246e+00
-8.941185254400e+01, 1.189909e+00, 1.729289e+00
-8.931381323200e+01, 1.188861e+00, 1.729699e+00
-8.921577392000e+01, 1.188832e+00, 1.730075e+00
-8.911773460800e+01, 1.189261e+00, 1.729972e+00
-8.901969529600e+01, 1.189058e+00, 1.729957e+00
-8.892165598400e+01, 1.188964e+00, 1.730089e+00
-8.882361667200e+01, 1.189488e+00, 1.730154e+00
-8.872557736000e+01, 1.188721e+00, 1.730612e+00
-8.862753804800e+01, 1.188901e+00, 1.730350e+00
-8.852949873600e+01, 1.189269e+00, 1.730161e+00
-8.843145942400e+01, 1.189095e+00, 1.730324e+00
-8.833342011200e+01, 1.189166e+00, 1.730243e+00
-8.823538080000e+01, 1.189344e+00, 1.730375e+00
-8.813734148800e+01, 1.187741e+00, 1.300735e+00
-8.803930217600e+01, 1.183473e+00, 1.956613e+00
-8.794126286400e+01, 1.182870e+00, 1.956181e+00
-8.784322355200e+01, 1.183053e+00, 1.955993e+00
-8.774518424000e+01, 1.182937e+00, 1.955526e+00
-8.764714492800e+01, 1.184237e+00, 1.955506e+00
-8.754910561600e+01, 1.183194e+00, 1.955314e+00
-8.745106630400e+01, 1.183063e+00, 1.955041e+00
-8.735302699200e+01, 1.183451e+00, 1.954696e+00
-8.725498768000e+01, 1.183347e+00, 1.954452e+00
-8.715694836800e+01, 1.183446e+00, 1.948246e+00
-8.705890905600e+01, 1.184564e+00, 1.954341e+00
-8.696086974400e+01, 1.183948e+00, 1.954157e+00
-8.686283043200e+01, 1.183856e+00, 1.954054e+00
-8.676479112000e+01, 1.184120e+00, 1.953825e+00
-8.666675180800e+01, 1.183790e+00, 1.953762e+00
-8.656871249600e+01, 1.183835e+00, 1.953789e+00
-8.647067318400e+01, 1.184047e+00, 1.953553e+00
-8.637263387200e+01, 1.184307e+00, 1.953663e+00
-8.627459456000e+01, 1.184304e+00, 1.953745e+00
-8.617655524800e+01, 1.183917e+00, 1.953682e+00
-8.607851593600e+01, 1.184488e+00, 1.948027e+00
-8.598047662400e+01, 1.184036e+00, 1.954269e+00
-8.588243731200e+01, 1.183610e+00, 1.954333e+00
-8.578439800000e+01, 1.183138e+00, 1.954309e+00
-8.568635868800e+01, 1.182720e+00, 1.954195e+00
-8.558831937600e+01, 1.182996e+00, 1.954332e+00
-8.549028006400e+01, 1.183746e+00, 1.954218e+00
-8.539224075200e+01, 1.184044e+00, 1.953957e+00
-8.529420144000e+01, 1.183911e+00, 1.953883e+00
-8.519616212800e+01, 1.183863e+00, 1.953694e+00
-8.509812281600e+01, 1.184266e+00, 1.535360e+00
-8.500008350400e+01, 1.183799e+00, 8.642717e-01
-8.490204419200e+01, 1.183792e+00, 9.689145e-01
-8.480400488000e+01, 1.183993e+00, 1.034913e+00
-8.470596556800e+01, 1.184117e+00, 8.810649e-01
-8.460792625600e+01, 1.183372e+00, 8.974300e-01
-8.450988694400e+01, 1.183888e+00, 1.032761e+00
-8.441184763200e+01, 1.183724e+00, 9.556361e-01
-8.431380832000e+01, 1.184152e+00, 8.655786e-01
-8.421576900800e+01, 1.184636e+00, 9.911644e-01
-8.411772969600e+01, 1.184032e+00, 1.030036e+00
-8.401969038400e+01, 1.184949e+00, 8.645859e-01
-8.392165107200e+01, 1.184623e+00, 9.236942e-01
-8.382361176000e+01, 1.184725e+00, 1.033351e+00
-8.372557244800e+01, 1.185744e+00, 9.301556e-01
-8.362753313600e+01, 1.185022e+00, 8.646330e-01
-8.352949382400e+01, 1.185722e+00, 1.016942e+00
-8.343145451200e+01, 1.185569e+00, 1.004196e+00
-8.333341520000e+01, 1.186165e+00, 8.647014e-01
-8.323537588800e+01, 1.186982e+00, 9.488731e-01
-8.313733657600e+01, 1.186810e+00, 1.032799e+00
-8.303929726400e+01, 1.187985e+00, 9.047920e-01
-8.294125795200e+01, 1.187143e+00, 8.745285e-01
-8.284321864000e+01, 1.187987e+00, 1.033116e+00
-8.274517932800e+01, 1.187823e+00, 9.790366e-01
-8.264714001600e+01, 1.187996e+00, 8.653862e-01
-8.254910070400e+01, 1.189404e+00, 9.695757e-01
-8.245106139200e+01, 1.189179e+00, 1.037344e+00
-8.235302208000e+01, 1.192421e+00, 8.792591e-01
-8.225498276800e+01, 1.192483e+00, 9.005523e-01
-8.215694345600e+01, 1.192612e+00, 1.033708e+00
-8.205890414400e+01, 1.193226e+00, 9.534223e-01
-8.196086483200e+01, 1.192873e+00, 8.650918e-01
