% Moku:Go Lock-In Amplifier
% Input 1, DC coupling, 0 dB attenuation
% Input 2, DC coupling, 0 dB attenuation
% Internal demodulation: 1.000 000 000 kHz, 10.000 000 deg
% Lowpass filter corner frequency 9.0 Hz (time constant 17.7 ms), slope 12 dB / octave
% Output 1 - I signal, +0.0 dB gain, invert off, offset 0.000 0 V, output disabled
% Output 2 - Demodulation signal, amplitude 10.000 Vpp, offset 0.000 0 V, output enabled
% Acquired 2025-06-03 T 15:40:27 +0200
% Time (s), Probe A (Probe A) (V), Probe B (Probe B) (V)
-9.215695328000e+01, 1.303794e+00, -2.682887e-04
-9.205891396800e+01, 1.303960e+00, -2.605840e-04
-9.196087465600e+01, 1.303490e+00, -2.760955e-04
-9.186283534400e+01, 1.303997e+00, -2.849228e-04
-9.176479603200e+01, 1.303724e+00, -2.541549e-04
-9.166675672000e+01, 1.303174e+00, -2.536446e-04
-9.156871740800e+01, 1.303038e+00, -2.668600e-04
-9.147067809600e+01, 1.302534e+00, -2.666559e-04
-9.137263878400e+01, 1.302585e+00, -2.555325e-04
-9.127459947200e+01, 1.302533e+00, -2.700746e-04
-9.117656016000e+01, 1.302464e+00, -2.836472e-04
-9.107852084800e+01, 1.302170e+00, -2.641557e-04
-9.098048153600e+01, 1.301889e+00, -2.707379e-04
-9.088244222400e+01, 1.302575e+00, -2.499198e-04
-9.078440291200e+01, 1.302404e+00, -2.940563e-04
-9.068636360000e+01, 1.302251e+00, -2.877292e-04
-9.058832428800e+01, 1.302441e+00, -2.853821e-04
-9.049028497600e+01, 1.302315e+00, -2.934950e-04
-9.039224566400e+01, 1.301938e+00, -3.078840e-04
-9.029420635200e+01, 1.301989e+00, -3.323249e-04
-9.019616704000e+01, 1.302053e+00, -3.259979e-04
-9.009812772800e+01, 1.302136e+00, -3.300288e-04
-9.000008841600e+01, 1.302139e+00, -3.202321e-04
-8.990204910400e+01, 1.302751e+00, -2.959442e-04
-8.980400979200e+01, 1.308991e+00, -2.950768e-04
-8.970597048000e+01, 1.309027e+00, -3.040061e-04
-8.960793116800e+01, 1.309244e+00, -2.983934e-04
-8.950989185600e+01, 1.308891e+00, -3.121701e-04
-8.941185254400e+01, 1.309409e+00, -3.059961e-04
-8.931381323200e+01, 1.309289e+00, -2.936481e-04
-8.921577392000e+01, 1.309221e+00, -2.865046e-04
-8.911773460800e+01, 1.309273e+00, -2.732892e-04
-8.901969529600e+01, 1.310426e+00, -2.708400e-04
-8.892165598400e+01, 1.310578e+00, -3.127824e-04
-8.882361667200e+01, 1.310686e+00, -2.827288e-04
-8.872557736000e+01, 1.311602e+00, -2.961483e-04
-8.862753804800e+01, 1.310901e+00, -2.480829e-04
-8.852949873600e+01, 1.312361e+00, -2.802286e-04
-8.843145942400e+01, 1.311887e+00, -2.918622e-04
-8.833342011200e+01, 1.312429e+00, -3.013018e-04
-8.823538080000e+01, 1.313640e+00, -2.865556e-04
-8.813734148800e+01, 1.309916e+00, -2.754322e-04
-8.803930217600e+01, 1.308882e+00, -2.788509e-04
-8.794126286400e+01, 1.310120e+00, -2.702277e-04
-8.784322355200e+01, 1.311080e+00, -2.889538e-04
-8.774518424000e+01, 1.311310e+00, -2.916071e-04
-8.764714492800e+01, 1.311336e+00, -3.065574e-04
-8.754910561600e+01, 1.312942e+00, -3.132927e-04
-8.745106630400e+01, 1.313355e+00, -3.137009e-04
-8.735302699200e+01, 1.314301e+00, -3.015570e-04
-8.725498768000e+01, 1.314401e+00, -2.942604e-04
-8.715694836800e+01, 1.314232e+00, -2.965565e-04
-8.705890905600e+01, 1.314636e+00, -3.090576e-04
-8.696086974400e+01, 1.314704e+00, -3.093638e-04
-8.686283043200e+01, 1.314783e+00, -3.240589e-04
-8.676479112000e+01, 1.314747e+00, -3.164052e-04
-8.666675180800e+01, 1.314951e+00, -3.092107e-04
-8.656871249600e+01, 1.314834e+00, -3.202321e-04
-8.647067318400e+01, 1.314719e+00, -3.120171e-04
-8.637263387200e+01, 1.315083e+00, -3.096189e-04
-8.627459456000e+01, 1.314632e+00, -3.026795e-04
-8.617655524800e+01, 1.314494e+00, -2.988016e-04
-8.607851593600e+01, 1.314133e+00, -2.964034e-04
-8.598047662400e+01, 1.314526e+00, -2.875251e-04
-8.588243731200e+01, 1.314544e+00, -2.836472e-04
-8.578439800000e+01, 1.314607e+00, -2.833411e-04
-8.568635868800e+01, 1.314544e+00, -2.762996e-04
-8.558831937600e+01, 1.314762e+00, -2.978832e-04
-8.549028006400e+01, 1.314744e+00, -2.716054e-04
-8.539224075200e+01, 1.315414e+00, -2.945665e-04
-8.529420144000e+01, 1.315009e+00, -2.910969e-04
-8.519616212800e+01, 1.315311e+00, -2.566040e-04
-8.509812281600e+01, 1.315161e+00, -2.884946e-04
-8.500008350400e+01, 1.315353e+00, -2.840044e-04
-8.490204419200e+01, 1.315645e+00, -2.504300e-04
-8.480400488000e+01, 1.315565e+00, -2.619617e-04
-8.470596556800e+01, 1.315452e+00, -2.798204e-04
-8.460792625600e+01, 1.315403e+00, -2.744628e-04
