% Moku:Go Lock-In Amplifier
% Input 1, DC coupling, 0 dB attenuation
% Input 2, DC coupling, 0 dB attenuation
% Internal demodulation: 1.000 000 000 kHz, 10.000 000 deg
% Lowpass filter corner frequency 9.0 Hz (time constant 17.7 ms), slope 12 dB / octave
% Output 1 - I signal, +0.0 dB gain, invert off, offset 0.000 0 V, output disabled
% Output 2 - Demodulation signal, amplitude 10.000 Vpp, offset 0.000 0 V, output enabled
% Acquired 2025-06-03 T 15:01:29 +0200
% Time (s), Probe A (Probe A) (V), Probe B (Probe B) (V)
-9.088244222400e+01, 1.546820e+00, 6.939382e-05
-9.078440291200e+01, 1.547207e+00, 6.010729e-05
-9.068636360000e+01, 1.546205e+00, 5.133101e-05
-9.058832428800e+01, 1.546815e+00, 6.418928e-05
-9.049028497600e+01, 1.547064e+00, 7.373093e-05
-9.039224566400e+01, 1.546758e+00, 7.832317e-05
-9.029420635200e+01, 1.547682e+00, 7.322068e-05
-9.019616704000e+01, 1.546964e+00, 7.066944e-05
-9.009812772800e+01, 1.547169e+00, 7.051636e-05
-9.000008841600e+01, 1.547010e+00, 7.531270e-05
-8.990204910400e+01, 1.547205e+00, 7.102661e-05
-8.980400979200e+01, 1.553245e+00, 7.010817e-05
-8.970597048000e+01, 1.552854e+00, 7.117969e-05
-8.960793116800e+01, 1.552864e+00, 6.107676e-05
-8.950989185600e+01, 1.551456e+00, 4.265679e-05
-8.941185254400e+01, 1.553515e+00, 6.975099e-05
-8.931381323200e+01, 1.553745e+00, 6.102574e-05
-8.921577392000e+01, 1.553940e+00, 5.367816e-05
-8.911773460800e+01, 1.553955e+00, 2.127737e-05
-8.901969529600e+01, 1.553290e+00, 2.954340e-05
-8.892165598400e+01, 1.552532e+00, 1.765460e-05
-8.882361667200e+01, 1.552460e+00, 1.148059e-05
-8.872557736000e+01, 1.553030e+00, 3.459486e-05
-8.862753804800e+01, 1.552885e+00, 2.081815e-05
-8.852949873600e+01, 1.552963e+00, 2.933930e-05
-8.843145942400e+01, 1.553715e+00, 4.561623e-05
-8.833342011200e+01, 1.553149e+00, 4.622853e-05
-8.823538080000e+01, 1.553776e+00, 6.995509e-05
-8.813734148800e+01, 1.550424e+00, 4.816747e-05
-8.803930217600e+01, 1.546038e+00, 2.076712e-05
-8.794126286400e+01, 1.546731e+00, 4.883080e-05
-8.784322355200e+01, 1.546851e+00, 5.214741e-05
-8.774518424000e+01, 1.547411e+00, 4.566725e-05
-8.764714492800e+01, 1.546076e+00, 6.046447e-05
-8.754910561600e+01, 1.545748e+00, 4.847362e-05
-8.745106630400e+01, 1.544358e+00, 3.372744e-05
-8.735302699200e+01, 1.544161e+00, 5.505583e-05
-8.725498768000e+01, 1.542864e+00, 2.398169e-05
-8.715694836800e+01, 1.542782e+00, 2.311426e-05
-8.705890905600e+01, 1.543567e+00, 1.668513e-05
-8.696086974400e+01, 1.543210e+00, 1.821588e-05
-8.686283043200e+01, 1.543098e+00, 2.229787e-05
-8.676479112000e+01, 1.541057e+00, -1.653206e-05
-8.666675180800e+01, 1.538295e+00, -1.489926e-05
-8.656871249600e+01, 1.541567e+00, 7.276146e-05
-8.647067318400e+01, 1.541759e+00, 7.592500e-05
-8.637263387200e+01, 1.542725e+00, 7.551680e-05
-8.627459456000e+01, 1.541869e+00, 7.138379e-05
-8.617655524800e+01, 1.542491e+00, 6.990407e-05
-8.607851593600e+01, 1.542162e+00, 6.893459e-05
-8.598047662400e+01, 1.543108e+00, 7.541475e-05
-8.588243731200e+01, 1.542879e+00, 7.429220e-05
-8.578439800000e+01, 1.542730e+00, 7.475143e-05
-8.568635868800e+01, 1.542716e+00, 7.362888e-05
-8.558831937600e+01, 1.542307e+00, 7.556783e-05
-8.549028006400e+01, 1.543026e+00, 7.245531e-05
-8.539224075200e+01, 1.542918e+00, 7.332273e-05
-8.529420144000e+01, 1.543399e+00, 6.918972e-05
-8.519616212800e+01, 1.543612e+00, 7.480245e-05
-8.509812281600e+01, 1.543481e+00, 7.679242e-05
-8.500008350400e+01, 1.543410e+00, 7.551680e-05
-8.490204419200e+01, 1.542260e+00, 7.459835e-05
-8.480400488000e+01, 1.542395e+00, 8.102749e-05
-8.470596556800e+01, 1.541762e+00, 7.949674e-05
-8.460792625600e+01, 1.541776e+00, 7.954777e-05
-8.450988694400e+01, 1.541626e+00, 7.959879e-05
-8.441184763200e+01, 1.540861e+00, 8.266028e-05
-8.431380832000e+01, 1.541085e+00, 7.454733e-05
-8.421576900800e+01, 1.539884e+00, 7.271043e-05
-8.411772969600e+01, 1.539973e+00, 6.847537e-05
-8.401969038400e+01, 1.539523e+00, 7.255736e-05
-8.392165107200e+01, 1.539496e+00, 7.077149e-05
-8.382361176000e+01, 1.539315e+00, 6.526080e-05
-8.372557244800e+01, 1.538282e+00, 6.939382e-05
-8.362753313600e+01, 1.538429e+00, 6.464850e-05
-8.352949382400e+01, 1.538166e+00, 5.133101e-05
-8.343145451200e+01, 1.537768e+00, 5.740297e-05
-8.333341520000e+01, 1.537739e+00, 4.464676e-05
-8.323537588800e+01, 1.537918e+00, 4.235064e-05
-8.313733657600e+01, 1.537038e+00, 4.163629e-05
-8.303929726400e+01, 1.536778e+00, 4.673878e-05
-8.294125795200e+01, 1.536864e+00, 3.255386e-05
-8.284321864000e+01, 1.536778e+00, 3.097209e-05
-8.274517932800e+01, 1.536626e+00, 4.428958e-05
-8.264714001600e+01, 1.536922e+00, 2.699215e-05
-8.254910070400e+01, 1.536402e+00, 2.291016e-05
-8.245106139200e+01, 1.537087e+00, 1.750153e-05
-8.235302208000e+01, 1.536639e+00, 2.071610e-05
-8.225498276800e+01, 1.536264e+00, 1.551156e-05
-8.215694345600e+01, 1.536302e+00, 6.837332e-06
-8.205890414400e+01, 1.536326e+00, -3.265591e-06
-8.196086483200e+01, 1.536229e+00, -1.153162e-05
-8.186282552000e+01, 1.536236e+00, -1.464414e-05
-8.176478620800e+01, 1.536181e+00, -5.714785e-06
-8.166674689600e+01, 1.536278e+00, -1.734845e-05
-8.156870758400e+01, 1.536528e+00, -3.556433e-05
-8.147066827200e+01, 1.537253e+00, -4.469778e-05
-8.137262896000e+01, 1.536791e+00, -3.551331e-05
-8.127458964800e+01, 1.536927e+00, -7.056739e-05
-8.117655033600e+01, 1.537267e+00, -7.230223e-05
-8.107851102400e+01, 1.537168e+00, -6.964894e-05
-8.098047171200e+01, 1.538262e+00, -6.378108e-05
-8.088243240000e+01, 1.537954e+00, -7.388401e-05
-8.078439308800e+01, 1.538339e+00, -7.546578e-05
-8.068635377600e+01, 1.538359e+00, -7.572090e-05
-8.058831446400e+01, 1.538589e+00, -8.056826e-05
-8.049027515200e+01, 1.539230e+00, -8.067031e-05
-8.039223584000e+01, 1.538743e+00, -8.424205e-05
-8.029419652800e+01, 1.540410e+00, -8.684432e-05
-8.019615721600e+01, 1.539769e+00, -8.199696e-05
-8.009811790400e+01, 1.539865e+00, -7.827214e-05
-8.000007859200e+01, 1.540269e+00, -8.245618e-05
-7.990203928000e+01, 1.540872e+00, -8.235413e-05
-7.980399996800e+01, 1.541524e+00, -8.036416e-05
-7.970596065600e+01, 1.541333e+00, -7.623115e-05
-7.960792134400e+01, 1.542112e+00, -7.536373e-05
-7.950988203200e+01, 1.542374e+00, -7.612910e-05
-7.941184272000e+01, 1.542172e+00, -7.322068e-05
-7.931380340800e+01, 1.542802e+00, -5.301484e-05
-7.921576409600e+01, 1.542423e+00, -5.194331e-05
-7.911772478400e+01, 1.542580e+00, -3.796250e-05
-7.901968547200e+01, 1.542618e+00, -2.597166e-05
-7.892164616000e+01, 1.543043e+00, -1.495029e-05
-7.882360684800e+01, 1.543120e+00, -8.470128e-06
-7.872556753600e+01, 1.542318e+00, -5.867860e-06
-7.862752822400e+01, 1.542456e+00, 1.290929e-05
-7.852948891200e+01, 1.542926e+00, 2.168557e-05
-7.843144960000e+01, 1.542300e+00, 2.515526e-05
-7.833341028800e+01, 1.542249e+00, 3.204362e-05
-7.823537097600e+01, 1.541863e+00, 3.689098e-05
-7.813733166400e+01, 1.541254e+00, 4.821850e-05
-7.803929235200e+01, 1.541234e+00, 6.633233e-05
-7.794125304000e+01, 1.540596e+00, 7.291453e-05
-7.784321372800e+01, 1.541014e+00, 7.260838e-05
-7.774517441600e+01, 1.539905e+00, 7.505758e-05
-7.764713510400e+01, 1.540335e+00, 7.980289e-05
-7.754909579200e+01, 1.539831e+00, 7.791497e-05
-7.745105648000e+01, 1.539524e+00, 7.674140e-05
-7.735301716800e+01, 1.539391e+00, 8.199696e-05
-7.725497785600e+01, 1.538612e+00, 8.255823e-05
-7.715693854400e+01, 1.539114e+00, 7.740472e-05
-7.705889923200e+01, 1.538222e+00, 7.776190e-05
-7.696085992000e+01, 1.538633e+00, 7.852727e-05
-7.686282060800e+01, 1.538180e+00, 8.067031e-05
-7.676478129600e+01, 1.537637e+00, 7.934367e-05
-7.666674198400e+01, 1.537976e+00, 8.163978e-05
-7.656870267200e+01, 1.537230e+00, 8.046621e-05
-7.647066336000e+01, 1.537554e+00, 9.056914e-05
-7.637262404800e+01, 1.536985e+00, 7.153686e-05
-7.627458473600e+01, 1.537057e+00, 7.607807e-05
-7.617654542400e+01, 1.537160e+00, 7.276146e-05
-7.607850611200e+01, 1.536549e+00, 7.235326e-05
-7.598046680000e+01, 1.536512e+00, 7.378196e-05
-7.588242748800e+01, 1.535753e+00, 7.750677e-05
-7.578438817600e+01, 1.536101e+00, 8.169081e-05
-7.568634886400e+01, 1.535477e+00, 7.837419e-05
-7.558830955200e+01, 1.535360e+00, 8.204798e-05
-7.549027024000e+01, 1.535438e+00, 7.791497e-05
-7.539223092800e+01, 1.535235e+00, 7.316966e-05
