% Moku:Go Lock-In Amplifier
% Input 1, DC coupling, 0 dB attenuation
% Input 2, DC coupling, 0 dB attenuation
% Internal demodulation: 1.000 000 000 kHz, 10.000 000 deg
% Lowpass filter corner frequency 9.0 Hz (time constant 17.7 ms), slope 12 dB / octave
% Output 1 - I signal, +0.0 dB gain, invert off, offset 0.000 0 V, output disabled
% Output 2 - Demodulation signal, amplitude 10.000 Vpp, offset 0.000 0 V, output enabled
% Acquired 2025-06-03 T 14:56:04 +0200
% Time (s), Probe A (Probe A) (V), Probe B (Probe B) (V)
-9.058832428800e+01, 1.537077e+00, 8.657255e-01
-9.049028497600e+01, 1.539036e+00, 1.032738e+00
-9.039224566400e+01, 1.540157e+00, 9.906963e-01
-9.029420635200e+01, 1.540832e+00, 8.656185e-01
-9.019616704000e+01, 1.541539e+00, 9.649746e-01
-9.009812772800e+01, 1.541751e+00, 1.033706e+00
-9.000008841600e+01, 1.543357e+00, 8.907463e-01
-8.990204910400e+01, 1.542614e+00, 8.896226e-01
-8.980400979200e+01, 1.543839e+00, 1.033886e+00
-8.970597048000e+01, 1.542831e+00, 9.644941e-01
-8.960793116800e+01, 1.543110e+00, 8.659457e-01
-8.950989185600e+01, 1.549468e+00, 1.692194e+00
-8.941185254400e+01, 1.549789e+00, 1.731606e+00
-8.931381323200e+01, 1.550796e+00, 1.732067e+00
-8.921577392000e+01, 1.549373e+00, 1.732565e+00
-8.911773460800e+01, 1.549673e+00, 1.732639e+00
-8.901969529600e+01, 1.549654e+00, 1.732385e+00
-8.892165598400e+01, 1.549190e+00, 1.732847e+00
-8.882361667200e+01, 1.549672e+00, 1.732553e+00
-8.872557736000e+01, 1.549483e+00, 1.732714e+00
-8.862753804800e+01, 1.553701e+00, 1.732626e+00
-8.852949873600e+01, 1.544516e+00, 1.732915e+00
-8.843145942400e+01, 1.549225e+00, 1.732855e+00
-8.833342011200e+01, 1.549555e+00, 1.732890e+00
-8.823538080000e+01, 1.548967e+00, 1.733225e+00
-8.813734148800e+01, 1.550033e+00, 1.733136e+00
-8.803930217600e+01, 1.549264e+00, 1.733126e+00
-8.794126286400e+01, 1.547231e+00, 1.733175e+00
-8.784322355200e+01, 1.541451e+00, 1.350977e+00
-8.774518424000e+01, 1.538359e+00, 1.957008e+00
-8.764714492800e+01, 1.537212e+00, 1.956266e+00
-8.754910561600e+01, 1.537998e+00, 1.956004e+00
-8.745106630400e+01, 1.538111e+00, 1.955689e+00
-8.735302699200e+01, 1.537863e+00, 1.955347e+00
-8.725498768000e+01, 1.537867e+00, 1.955534e+00
-8.715694836800e+01, 1.537727e+00, 1.955553e+00
-8.705890905600e+01, 1.537851e+00, 1.955338e+00
-8.696086974400e+01, 1.538022e+00, 1.955294e+00
-8.686283043200e+01, 1.537772e+00, 1.948938e+00
-8.676479112000e+01, 1.538492e+00, 1.955067e+00
-8.666675180800e+01, 1.537714e+00, 1.954534e+00
-8.656871249600e+01, 1.538349e+00, 1.954419e+00
-8.647067318400e+01, 1.538243e+00, 1.954345e+00
-8.637263387200e+01, 1.538491e+00, 1.954201e+00
-8.627459456000e+01, 1.538488e+00, 1.954329e+00
-8.617655524800e+01, 1.538251e+00, 1.954136e+00
-8.607851593600e+01, 1.538795e+00, 1.954147e+00
-8.598047662400e+01, 1.538201e+00, 1.954110e+00
-8.588243731200e+01, 1.539105e+00, 1.953910e+00
-8.578439800000e+01, 1.542136e+00, 1.947710e+00
-8.568635868800e+01, 1.542051e+00, 1.953946e+00
-8.558831937600e+01, 1.542965e+00, 1.953760e+00
-8.549028006400e+01, 1.541994e+00, 1.953733e+00
-8.539224075200e+01, 1.543002e+00, 1.953695e+00
-8.529420144000e+01, 1.542585e+00, 1.953639e+00
-8.519616212800e+01, 1.543181e+00, 1.953663e+00
-8.509812281600e+01, 1.543158e+00, 1.953483e+00
-8.500008350400e+01, 1.543405e+00, 1.953301e+00
-8.490204419200e+01, 1.543712e+00, 1.953545e+00
-8.480400488000e+01, 1.543381e+00, 1.288707e+00
-8.470596556800e+01, 1.544017e+00, 9.750982e-01
-8.460792625600e+01, 1.543172e+00, 8.641582e-01
-8.450988694400e+01, 1.543046e+00, 9.702907e-01
-8.441184763200e+01, 1.542362e+00, 1.038394e+00
-8.431380832000e+01, 1.541754e+00, 8.764647e-01
-8.421576900800e+01, 1.542303e+00, 9.019446e-01
-8.411772969600e+01, 1.541199e+00, 1.032821e+00
-8.401969038400e+01, 1.542033e+00, 9.505924e-01
-8.392165107200e+01, 1.541431e+00, 8.649810e-01
-8.382361176000e+01, 1.541381e+00, 9.954869e-01
-8.372557244800e+01, 1.541381e+00, 1.025108e+00
-8.362753313600e+01, 1.541039e+00, 8.643892e-01
-8.352949382400e+01, 1.541064e+00, 9.282788e-01
-8.343145451200e+01, 1.540272e+00, 1.032927e+00
-8.333341520000e+01, 1.540237e+00, 9.249656e-01
-8.323537588800e+01, 1.540264e+00, 8.643173e-01
-8.313733657600e+01, 1.539503e+00, 1.020902e+00
-8.303929726400e+01, 1.539815e+00, 9.995481e-01
-8.294125795200e+01, 1.539341e+00, 8.644596e-01
-8.284321864000e+01, 1.539598e+00, 9.532319e-01
-8.274517932800e+01, 1.539035e+00, 1.032425e+00
-8.264714001600e+01, 1.539560e+00, 9.004339e-01
-8.254910070400e+01, 1.539500e+00, 8.789461e-01
-8.245106139200e+01, 1.538899e+00, 1.032878e+00
-8.235302208000e+01, 1.539358e+00, 9.741645e-01
-8.225498276800e+01, 1.539157e+00, 8.652135e-01
-8.215694345600e+01, 1.538849e+00, 9.724440e-01
-8.205890414400e+01, 1.539062e+00, 1.039550e+00
-8.196086483200e+01, 1.538729e+00, 8.745399e-01
-8.186282552000e+01, 1.538590e+00, 9.052722e-01
-8.176478620800e+01, 1.538225e+00, 1.033224e+00
-8.166674689600e+01, 1.537739e+00, 9.488905e-01
-8.156870758400e+01, 1.537844e+00, 8.649894e-01
-8.147066827200e+01, 1.538140e+00, 9.979357e-01
-8.137262896000e+01, 1.538738e+00, 1.023313e+00
-8.127458964800e+01, 1.538573e+00, 8.649074e-01
-8.117655033600e+01, 1.538641e+00, 9.304212e-01
-8.107851102400e+01, 1.538390e+00, 1.032906e+00
-8.098047171200e+01, 1.538139e+00, 9.240650e-01
-8.088243240000e+01, 1.538722e+00, 8.648097e-01
-8.078439308800e+01, 1.538043e+00, 1.023725e+00
-8.068635377600e+01, 1.538747e+00, 9.978355e-01
-8.058831446400e+01, 1.538413e+00, 8.659637e-01
-8.049027515200e+01, 1.538720e+00, 9.555584e-01
-8.039223584000e+01, 1.539226e+00, 1.033071e+00
-8.029419652800e+01, 1.539167e+00, 8.979795e-01
-8.019615721600e+01, 1.539479e+00, 8.812095e-01
-8.009811790400e+01, 1.538828e+00, 1.032832e+00
-8.000007859200e+01, 1.539678e+00, 9.727625e-01
-7.990203928000e+01, 1.540436e+00, 8.649961e-01
-7.980399996800e+01, 1.540374e+00, 9.744068e-01
-7.970596065600e+01, 1.540913e+00, 1.039492e+00
-7.960792134400e+01, 1.540724e+00, 8.726855e-01
-7.950988203200e+01, 1.541498e+00, 9.068538e-01
-7.941184272000e+01, 1.541248e+00, 1.032799e+00
-7.931380340800e+01, 1.541967e+00, 9.469692e-01
-7.921576409600e+01, 1.541696e+00, 8.646721e-01
-7.911772478400e+01, 1.541577e+00, 1.000906e+00
