  freq    |   ref    |    od    |   lock   
----------+----------+----------+----------
 2500.000 |  1.22848 | -0.03631 | -0.15854
 2500.818 |  1.22849 | -0.02944 | -0.15854
 2501.636 |  1.22834 | -0.01206 | -0.15447
 2502.453 |  1.22856 | -0.00589 | -0.15447
 2503.271 |  1.22805 |  0.01542 | -0.15854
 2504.089 |  1.22807 |  0.02881 | -0.15447
 2504.907 |  1.22792 |  0.05206 | -0.15854
 2505.724 |  1.22869 |  0.06607 | -0.15447
 2506.542 |  1.22813 |  0.09719 | -0.15854
 2507.360 |  1.22792 |  0.07167 | -0.15447
 2508.178 |  1.22812 |  0.06918 | -0.15854
 2508.995 |  1.22771 |  0.08445 | -0.15854
 2509.813 |  1.22744 |  0.10432 | -0.15854
 2510.631 |  1.22759 |  0.09454 | -0.15854
 2511.449 |  1.22758 |  0.11965 | -0.15854
 2512.266 |  1.22721 |  0.11774 | -0.15447
 2513.084 |  1.22748 |  0.10660 | -0.15854
 2513.902 |  1.22784 |  0.10532 | -0.15854
 2514.720 |  1.22768 |  0.12905 | -0.15854
 2515.537 |  1.22776 |  0.10733 | -0.15854
 2516.355 |  1.22742 |  0.09021 | -0.16260
 2517.173 |  1.22714 |  0.10994 | -0.15854
 2517.991 |  1.22776 |  0.08752 | -0.15854
 2518.808 |  1.22747 |  0.08220 | -0.16260
 2519.626 |  1.22751 |  0.07160 | -0.16260
 2520.444 |  1.22693 |  0.07284 | -0.16260
 2521.262 |  1.22655 |  0.05694 | -0.16260
 2522.079 |  1.22700 |  0.06802 | -0.16260
 2522.897 |  1.22704 |  0.08634 | -0.16260
 2523.715 |  1.22710 |  0.05130 | -0.16260
 2524.533 |  1.22703 |  0.06827 | -0.16667
 2525.350 |  1.22728 |  0.05954 | -0.16667
 2526.168 |  1.22692 |  0.05936 | -0.16260
 2526.986 |  1.22713 |  0.02295 | -0.15854
 2527.804 |  1.22699 |  0.00299 | -0.15854
 2528.621 |  1.22702 |  0.01198 | -0.15854
 2529.439 |  1.22660 |  0.00449 | -0.15854
 2530.257 |  1.22634 | -0.00959 | -0.15854
 2531.075 |  1.22694 | -0.00920 | -0.15854
 2531.893 |  1.22631 |  0.01751 | -0.15854
 2532.710 |  1.22630 |  0.03367 | -0.15854
 2533.528 |  1.22618 | -0.01865 | -0.15854
 2534.346 |  1.22588 |  0.01328 | -0.15447
 2535.164 |  1.22566 | -0.02261 | -0.15447
 2535.981 |  1.22605 | -0.00321 | -0.15447
 2536.799 |  1.22622 | -0.01741 | -0.15447
 2537.617 |  1.22610 | -0.02767 | -0.15447
 2538.435 |  1.22601 | -0.03333 | -0.15447
 2539.252 |  1.22627 | -0.03835 | -0.15854
 2540.070 |  1.22571 | -0.02890 | -0.15854
 2540.888 |  1.22576 | -0.05700 | -0.15854
 2541.706 |  1.22612 | -0.03506 | -0.15447
 2542.523 |  1.22551 | -0.07899 | -0.15854
 2543.341 |  1.22556 | -0.06630 | -0.15854
 2544.159 |  1.22542 | -0.04968 | -0.15447
 2544.977 |  1.22564 | -0.09101 | -0.15854
 2545.794 |  1.22547 | -0.05203 | -0.15854
 2546.612 |  1.22520 | -0.03874 | -0.15854
 2547.430 |  1.22549 | -0.07946 | -0.15854
 2548.248 |  1.22516 | -0.03986 | -0.15854
 2549.065 |  1.22562 | -0.06217 | -0.15854
 2549.883 |  1.22546 | -0.06605 | -0.15854
 2550.701 |  1.22574 | -0.08444 | -0.16260
 2551.519 |  1.22543 | -0.04884 | -0.15854
 2552.336 |  1.22527 | -0.06989 | -0.15854
 2553.154 |  1.22559 | -0.07712 | -0.16260
 2553.972 |  1.22543 | -0.05408 | -0.15854
 2554.790 |  1.22551 | -0.07583 | -0.16260
 2555.607 |  1.22538 | -0.07652 | -0.15854
 2556.425 |  1.22527 | -0.08710 | -0.15854
 2557.243 |  1.22568 | -0.07991 | -0.16667
 2558.061 |  1.22557 | -0.07735 | -0.15854
 2558.879 |  1.22588 | -0.09521 | -0.15854
 2559.696 |  1.22537 | -0.09531 | -0.16260
 2560.514 |  1.22557 | -0.10398 | -0.17073
 2561.332 |  1.22572 | -0.10937 | -0.15854
 2562.150 |  1.22565 | -0.11214 | -0.16667
 2562.967 |  1.22578 | -0.13139 | -0.17073
 2563.785 |  1.22574 | -0.13221 | -0.16260
 2564.603 |  1.22585 | -0.14688 | -0.15854
 2565.421 |  1.22542 | -0.13127 | -0.17073
 2566.238 |  1.22553 | -0.12818 | -0.16667
 2567.056 |  1.22591 | -0.12840 | -0.16667
 2567.874 |  1.22612 | -0.12468 | -0.16667
 2568.692 |  1.22654 | -0.15258 | -0.17480
 2569.509 |  1.22660 | -0.13243 | -0.17886
 2570.327 |  1.22662 | -0.12743 | -0.17886
 2571.145 |  1.22662 | -0.12113 | -0.19919
 2571.963 |  1.22662 | -0.17608 | -0.21138
 2572.780 |  1.22708 | -0.17178 | -0.21545
