  freq    |   ref    |    od    |   lock   
 2595.566 |  1.19492 |  0.20914 | -0.12195
 2596.383 |  1.19459 |  0.23339 | -0.12195
 2597.200 |  1.19535 |  0.26160 | -0.13008
 2598.016 |  1.19531 |  0.28587 | -0.13008
 2598.833 |  1.19548 |  0.25485 | -0.13821
 2599.650 |  1.19589 |  0.24820 | -0.13821
 2600.467 |  1.19572 |  0.24485 | -0.13821
 2601.284 |  1.19642 |  0.22373 | -0.13821
 2602.100 |  1.19654 |  0.22370 | -0.13821
 2602.917 |  1.19652 |  0.23684 | -0.13008
 2603.734 |  1.19669 |  0.20193 | -0.11382
 2604.551 |  1.19698 |  0.19732 | -0.10976
 2605.368 |  1.19700 |  0.20259 | -0.10163
 2606.184 |  1.19709 |  0.17233 | -0.09756
 2607.001 |  1.19756 |  0.17960 | -0.09756
 2607.818 |  1.19752 |  0.15002 | -0.10163
 2608.635 |  1.19786 |  0.16258 | -0.09756
 2609.452 |  1.19775 |  0.14421 | -0.10163
 2610.268 |  1.19779 |  0.13441 | -0.09756
 2611.085 |  1.19774 |  0.12791 | -0.10976
 2611.902 |  1.19765 |  0.11154 | -0.10569
 2612.719 |  1.19745 |  0.10770 | -0.10163
 2613.536 |  1.19775 |  0.05185 | -0.11382
 2614.352 |  1.19822 |  0.07108 | -0.11789
 2615.169 |  1.19792 |  0.05607 | -0.11382
 2615.986 |  1.19822 |  0.09243 | -0.11382
 2616.803 |  1.19769 |  0.08271 | -0.11789
 2617.620 |  1.19820 |  0.03153 | -0.11382
 2618.436 |  1.19768 |  0.05871 | -0.10976
 2619.253 |  1.19791 |  0.01808 | -0.11382
 2620.070 |  1.19802 |  0.03606 | -0.12195
 2620.887 |  1.19793 |  0.03364 | -0.11382
 2621.704 |  1.19761 |  0.01082 | -0.11382
 2622.520 |  1.19779 |  0.00316 | -0.12602
 2623.337 |  1.19783 |  0.01657 | -0.12602
 2624.154 |  1.19782 |  0.02012 | -0.11789
 2624.971 |  1.19755 |  0.00722 | -0.11382
 2625.788 |  1.19770 |  0.00288 | -0.12602
 2626.604 |  1.19696 | -0.03962 | -0.11789
 2627.421 |  1.19675 | -0.03076 | -0.11382
 2628.238 |  1.19711 | -0.00938 | -0.11789
 2629.055 |  1.19703 | -0.04067 | -0.12602
 2629.872 |  1.19729 | -0.06733 | -0.11789
 2630.688 |  1.19702 | -0.06370 | -0.11789
 2631.505 |  1.19722 | -0.05149 | -0.12602
 2632.322 |  1.19687 | -0.04718 | -0.12195
 2633.139 |  1.19695 | -0.04418 | -0.11382
 2633.956 |  1.19689 | -0.01285 | -0.11789
 2634.772 |  1.19649 | -0.00653 | -0.12195
 2635.589 |  1.19663 | -0.04694 | -0.10976
 2636.406 |  1.19691 | -0.05772 | -0.10976
 2637.223 |  1.19685 | -0.04018 | -0.11789
 2638.040 |  1.19641 | -0.08188 | -0.11382
 2638.856 |  1.19671 | -0.07946 | -0.10976
 2639.673 |  1.19675 | -0.11851 | -0.11789
 2640.490 |  1.19657 | -0.12858 | -0.12195
 2641.307 |  1.19671 | -0.09123 | -0.12195
 2642.124 |  1.19631 | -0.09272 | -0.12602
 2642.940 |  1.19633 | -0.09024 | -0.13008
 2643.757 |  1.19623 | -0.11871 | -0.13821
 2644.574 |  1.19600 | -0.09185 | -0.13008
 2645.391 |  1.19625 | -0.11174 | -0.14634
 2646.208 |  1.19618 | -0.11120 | -0.15447
 2647.025 |  1.19608 | -0.09748 | -0.16260
 2647.841 |  1.19624 | -0.11996 | -0.17886
 2648.658 |  1.19615 | -0.10952 | -0.20732
 2649.475 |  1.19585 | -0.17609 | -0.22764
 2650.292 |  1.19530 | -0.14917 | -0.26016
 2651.109 |  1.19490 | -0.21441 | -0.30894
 2651.925 |  1.19402 | -0.24540 | -0.37398
 2652.742 |  1.19322 | -0.27046 | -0.45935
 2653.559 |  1.19214 | -0.29155 | -0.58943
 2654.376 |  1.19122 | -0.35873 | -0.72358
 2655.193 |  1.19041 | -0.44894 | -0.80488
 2656.009 |  1.18941 | -0.47329 | -0.84146
 2656.826 |  1.18880 | -0.57862 | -0.83740
 2657.643 |  1.18772 | -0.63588 | -0.76016
 2658.460 |  1.18733 | -0.66679 | -0.62195
 2659.277 |  1.18710 | -0.68584 | -0.40244
 2660.093 |  1.18710 | -0.62324 | -0.13415
 2660.910 |  1.18724 | -0.63108 |  0.09756
 2661.727 |  1.18735 | -0.57570 |  0.28455
 2662.544 |  1.18780 | -0.52953 |  0.42683
 2663.361 |  1.18862 | -0.48072 |  0.48780
 2664.177 |  1.18945 | -0.41477 |  0.52439
 2664.994 |  1.19044 | -0.38503 |  0.47967
 2665.811 |  1.19097 | -0.22690 |  0.37805
 2666.628 |  1.19196 | -0.23730 |  0.28862
 2667.445 |  1.19280 | -0.15486 |  0.22764
 2668.261 |  1.19307 | -0.12573 |  0.17480
 2669.078 |  1.19344 | -0.09660 |  0.14228
 2669.895 |  1.19397 | -0.01084 |  0.10569
 2670.712 |  1.19428 | -0.00736 |  0.08130
 2671.529 |  1.19422 |  0.02773 |  0.04472
 2672.345 |  1.19450 |  0.05690 |  0.02033
 2673.162 |  1.19515 |  0.04592 | -0.01220
 2673.979 |  1.19501 |  0.09157 | -0.02846
 2674.796 |  1.19540 |  0.11419 | -0.04065
 2675.613 |  1.19544 |  0.15525 | -0.06098
 2676.429 |  1.19559 |  0.09822 | -0.07724
 2677.246 |  1.19559 |  0.17683 | -0.08537
 2678.063 |  1.19539 |  0.18632 | -0.09350
 2678.880 |  1.19545 |  0.20503 | -0.09350
 2679.697 |  1.19518 |  0.20401 | -0.09350
 2680.513 |  1.19567 |  0.19970 | -0.09756
 2681.330 |  1.19532 |  0.24544 | -0.09756
 2682.147 |  1.19605 |  0.23391 | -0.09756
 2682.964 |  1.19602 |  0.24543 | -0.10569
 2683.781 |  1.19569 |  0.24182 | -0.11382
