  freq    |   ref    |    od    |   lock   
----------+----------+----------+----------
 2500.000 |  1.10388 | -0.13010 | -0.02439
 2500.817 |  1.10318 | -0.10214 | -0.02439
 2501.634 |  1.10318 | -0.12025 | -0.02439
 2502.450 |  1.10302 | -0.12846 | -0.02439
 2503.267 |  1.10184 | -0.11888 | -0.02439
 2504.084 |  1.10224 | -0.12706 | -0.02439
 2504.901 |  1.10180 | -0.10230 | -0.02439
 2505.718 |  1.10222 | -0.11966 | -0.02846
 2506.534 |  1.10189 | -0.10540 | -0.02439
 2507.351 |  1.10190 | -0.08586 | -0.02033
 2508.168 |  1.10235 | -0.10382 | -0.02846
 2508.985 |  1.10136 | -0.06647 | -0.02846
 2509.802 |  1.10231 | -0.04753 | -0.02439
 2510.618 |  1.10201 | -0.02067 | -0.02439
 2511.435 |  1.10218 | -0.01420 | -0.02439
 2512.252 |  1.10153 |  0.00676 | -0.02439
 2513.069 |  1.10136 |  0.03104 | -0.02439
 2513.886 |  1.10177 |  0.01978 | -0.02846
 2514.702 |  1.10158 |  0.04344 | -0.02846
 2515.519 |  1.10211 |  0.06776 | -0.02439
 2516.336 |  1.10173 |  0.06709 | -0.02439
 2517.153 |  1.10170 |  0.08355 | -0.02846
 2517.970 |  1.10208 |  0.11847 | -0.02439
 2518.786 |  1.10217 |  0.11258 | -0.02439
 2519.603 |  1.10291 |  0.12054 | -0.02439
 2520.420 |  1.10379 |  0.10283 | -0.02439
 2521.237 |  1.10307 |  0.08646 | -0.02033
 2522.054 |  1.10348 |  0.07405 | -0.02033
 2522.870 |  1.10374 |  0.03731 | -0.02846
 2523.687 |  1.10333 |  0.05852 | -0.02439
 2524.504 |  1.10345 |  0.04155 | -0.02439
 2525.321 |  1.10332 |  0.06411 | -0.02439
 2526.138 |  1.10351 |  0.02019 | -0.02439
 2526.954 |  1.10399 |  0.03554 | -0.02439
 2527.771 |  1.10407 |  0.01272 | -0.02439
 2528.588 |  1.10345 | -0.01403 | -0.02439
 2529.405 |  1.10365 | -0.00127 | -0.02439
 2530.222 |  1.10359 | -0.05432 | -0.02439
 2531.039 |  1.10336 | -0.05798 | -0.02846
 2531.855 |  1.10290 | -0.05306 | -0.02439
 2532.672 |  1.10327 | -0.05735 | -0.02439
 2533.489 |  1.10211 | -0.09256 | -0.02846
 2534.306 |  1.10223 | -0.08167 | -0.02846
 2535.123 |  1.10245 | -0.09776 | -0.02033
 2535.939 |  1.10174 | -0.12699 | -0.02439
 2536.756 |  1.10245 | -0.13712 | -0.02439
 2537.573 |  1.10214 | -0.13934 | -0.02439
 2538.390 |  1.10357 | -0.14943 | -0.02033
 2539.207 |  1.10353 | -0.14832 | -0.02439
 2540.023 |  1.10339 | -0.15575 | -0.02846
 2540.840 |  1.10357 | -0.17304 | -0.02439
 2541.657 |  1.10413 | -0.16068 | -0.02439
 2542.474 |  1.10358 | -0.15160 | -0.02033
 2543.291 |  1.10383 | -0.13593 | -0.02439
 2544.107 |  1.10404 | -0.10838 | -0.02439
 2544.924 |  1.10364 | -0.11966 | -0.02846
 2545.741 |  1.10403 | -0.10789 | -0.02439
 2546.558 |  1.10399 | -0.10465 | -0.02033
 2547.375 |  1.10412 | -0.10140 | -0.02439
 2548.191 |  1.10402 | -0.09484 | -0.02439
 2549.008 |  1.10400 | -0.08103 | -0.02439
 2549.825 |  1.10427 | -0.03494 | -0.02439
 2550.642 |  1.10387 | -0.03953 | -0.02439
 2551.459 |  1.10374 |  0.00791 | -0.02439
 2552.275 |  1.10419 | -0.01047 | -0.02439
 2553.092 |  1.10388 |  0.02647 | -0.02439
 2553.909 |  1.10423 |  0.03840 | -0.02439
 2554.726 |  1.10427 |  0.01875 | -0.02439
 2555.543 |  1.10393 |  0.05046 | -0.02439
 2556.359 |  1.10347 |  0.05389 | -0.02846
 2557.176 |  1.10339 |  0.08959 | -0.02439
 2557.993 |  1.10357 |  0.06736 | -0.02439
 2558.810 |  1.10347 |  0.05832 | -0.02846
 2559.627 |  1.10333 |  0.07497 | -0.02846
 2560.443 |  1.10389 |  0.07123 | -0.02846
 2561.260 |  1.10456 |  0.07803 | -0.02846
 2562.077 |  1.10426 |  0.08880 | -0.02439
 2562.894 |  1.10406 |  0.09893 | -0.02439
 2563.711 |  1.10390 |  0.08932 | -0.02439
 2564.527 |  1.10402 |  0.08631 | -0.02439
 2565.344 |  1.10383 |  0.07081 | -0.02846
 2566.161 |  1.10405 |  0.07573 | -0.02439
 2566.978 |  1.10427 |  0.05433 | -0.02439
 2567.795 |  1.10379 |  0.05862 | -0.02439
 2568.611 |  1.10358 |  0.06425 | -0.02846
 2569.428 |  1.10348 |  0.02973 | -0.02846
 2570.245 |  1.10392 |  0.01036 | -0.02439
 2571.062 |  1.10342 |  0.00352 | -0.02439
 2571.879 |  1.10383 | -0.00923 | -0.02439
 2572.695 |  1.10374 | -0.01143 | -0.02439
 2573.512 |  1.10362 | -0.00440 | -0.02439
 2574.329 |  1.10400 | -0.01908 | -0.02033
 2575.146 |  1.10299 | -0.00413 | -0.02439
 2575.963 |  1.10355 | -0.00890 | -0.02439
 2576.779 |  1.10294 | -0.00774 | -0.02033
 2577.596 |  1.10313 | -0.02500 | -0.02439
 2578.413 |  1.10315 | -0.00208 | -0.02439
 2579.230 |  1.10305 |  0.00901 | -0.02439
 2580.047 |  1.10331 | -0.03915 | -0.02439
 2580.863 |  1.10310 | -0.06623 | -0.02439
 2581.680 |  1.10332 | -0.04918 | -0.02439
 2582.497 |  1.10299 | -0.05581 | -0.02033
 2583.314 |  1.10292 | -0.07495 | -0.02439
 2584.131 |  1.10291 | -0.09011 | -0.02439
 2584.947 |  1.10273 | -0.07827 | -0.02439
 2585.764 |  1.10292 | -0.06378 | -0.02439
 2586.581 |  1.10266 | -0.09405 | -0.02439
 2587.398 |  1.10270 | -0.06439 | -0.02439
 2588.215 |  1.10255 | -0.08871 | -0.02439
 2589.032 |  1.10254 | -0.10577 | -0.02439
 2589.848 |  1.10239 | -0.09779 | -0.02439
 2590.665 |  1.10233 | -0.09573 | -0.02033
 2591.482 |  1.10242 | -0.10484 | -0.02439
 2592.299 |  1.10228 | -0.10143 | -0.02846
 2593.116 |  1.10191 | -0.08814 | -0.02439
 2593.932 |  1.10228 | -0.05771 | -0.02439
 2594.749 |  1.10243 | -0.07203 | -0.02439
 2595.566 |  1.10233 | -0.06199 | -0.02439
 2596.383 |  1.10223 | -0.06378 | -0.02033
 2597.200 |  1.10227 | -0.04515 | -0.02033
 2598.016 |  1.10185 | -0.02452 | -0.02033
 2598.833 |  1.10226 | -0.01705 | -0.02846
 2599.650 |  1.10271 |  0.03125 | -0.02439
 2600.467 |  1.10246 |  0.01767 | -0.02033
 2601.284 |  1.10215 |  0.04230 | -0.02439
 2602.100 |  1.10214 |  0.08143 | -0.02439
 2602.917 |  1.10237 |  0.02575 | -0.02439
 2603.734 |  1.10248 |  0.05174 | -0.02439
 2604.551 |  1.10235 |  0.08563 | -0.02846
 2605.368 |  1.10245 |  0.09650 | -0.02439
 2606.184 |  1.10223 |  0.12318 | -0.02439
 2607.001 |  1.10197 |  0.10774 | -0.02439
 2607.818 |  1.10203 |  0.12852 | -0.02439
 2608.635 |  1.10252 |  0.12035 | -0.02439
 2609.452 |  1.10266 |  0.15696 | -0.02439
 2610.268 |  1.10278 |  0.13696 | -0.02439
 2611.085 |  1.10256 |  0.12619 | -0.02439
 2611.902 |  1.10289 |  0.14045 | -0.02439
 2612.719 |  1.10227 |  0.13695 | -0.02439
 2613.536 |  1.10217 |  0.12359 | -0.02439
 2614.352 |  1.10217 |  0.13263 | -0.02439
 2615.169 |  1.10232 |  0.11863 | -0.02439
 2615.986 |  1.10236 |  0.11255 | -0.02439
 2616.803 |  1.10260 |  0.08343 | -0.02439
 2617.620 |  1.10250 | -0.01348 | -0.02439
 2618.436 |  1.10239 |  0.07792 | -0.02439
 2619.253 |  1.10234 |  0.06530 | -0.02439
 2620.070 |  1.10222 |  0.05665 | -0.02439
 2620.887 |  1.10225 |  0.01377 | -0.02439
 2621.704 |  1.10232 | -0.03041 | -0.02439
 2622.520 |  1.10240 |  0.03209 | -0.02439
 2623.337 |  1.10277 | -0.02261 | -0.02439
 2624.154 |  1.10256 |  0.02016 | -0.02439
 2624.971 |  1.10262 | -0.02002 | -0.02439
 2625.788 |  1.10217 | -0.03715 | -0.02439
 2626.604 |  1.10216 | -0.04636 | -0.02846
 2627.421 |  1.10235 | -0.08716 | -0.02439
 2628.238 |  1.10231 | -0.07133 | -0.02439
 2629.055 |  1.10250 | -0.06865 | -0.02439
 2629.872 |  1.10244 | -0.05214 | -0.02439
 2630.688 |  1.10253 | -0.06985 | -0.02439
 2631.505 |  1.10235 | -0.06647 | -0.02439
 2632.322 |  1.10274 | -0.07494 | -0.02439
 2633.139 |  1.10306 | -0.07484 | -0.02439
 2633.956 |  1.10246 | -0.08658 | -0.02439
