  freq    |   ref    |    od    |   lock   
----------+----------+----------+----------
 2500.000 |  1.19683 |  0.00894 | -0.14228
 2500.819 |  1.19683 | -0.01276 | -0.13821
 2501.637 |  1.19683 | -0.00615 | -0.14228
 2502.456 |  1.19683 | -0.00810 | -0.14634
 2503.275 |  1.19683 |  0.00642 | -0.13821
 2504.094 |  1.19683 | -0.01528 | -0.14634
 2504.912 |  1.19683 | -0.01328 | -0.14634
 2505.731 |  1.19683 | -0.04156 | -0.14634
 2506.550 |  1.19683 | -0.01058 | -0.14634
 2507.368 |  1.19683 | -0.03491 | -0.14228
 2508.187 |  1.19683 | -0.01709 | -0.14228
 2509.006 |  1.19683 | -0.02891 | -0.14634
 2509.825 |  1.19683 | -0.02558 | -0.13821
 2510.643 |  1.19683 | -0.03345 | -0.14228
 2511.462 |  1.19683 | -0.02419 | -0.14634
 2512.281 |  1.19683 | -0.04851 | -0.14228
 2513.099 |  1.19683 | -0.06823 | -0.14634
 2513.918 |  1.19683 | -0.06885 | -0.14228
 2514.737 |  1.19683 | -0.04971 | -0.14228
 2515.556 |  1.19683 | -0.04374 | -0.14634
 2516.374 |  1.19207 | -0.08189 | -0.14634
 2517.193 |  1.19349 | -0.07724 | -0.14634
 2518.012 |  1.19359 | -0.05481 | -0.14634
 2518.830 |  1.19544 | -0.07254 | -0.14634
 2519.649 |  1.19688 | -0.06525 | -0.14634
 2520.468 |  1.19688 | -0.06652 | -0.14228
 2521.287 |  1.19732 | -0.06121 | -0.14228
 2522.105 |  1.19812 | -0.03614 | -0.14634
 2522.924 |  1.19857 | -0.04597 | -0.14228
 2523.743 |  1.19800 | -0.04724 | -0.14228
 2524.561 |  1.19729 | -0.03797 | -0.14634
 2525.380 |  1.19693 | -0.05372 | -0.14634
 2526.199 |  1.19647 | -0.04577 | -0.13821
 2527.018 |  1.19636 | -0.04572 | -0.14228
 2527.836 |  1.19656 | -0.06015 | -0.14634
 2528.655 |  1.19682 | -0.04561 | -0.14634
 2529.474 |  1.19610 | -0.05412 | -0.14228
 2530.292 |  1.19623 | -0.07053 | -0.14634
 2531.111 |  1.19588 | -0.06652 | -0.14634
 2531.930 |  1.19525 | -0.08227 | -0.14228
 2532.749 |  1.19541 | -0.06114 | -0.14228
 2533.567 |  1.19443 | -0.05384 | -0.14634
 2534.386 |  1.19378 | -0.06037 | -0.14634
 2535.205 |  1.19291 | -0.05900 | -0.14228
 2536.023 |  1.19188 | -0.06882 | -0.14228
 2536.842 |  1.19161 | -0.01345 | -0.14634
 2537.661 |  1.19027 | -0.03380 | -0.14228
 2538.480 |  1.18988 | -0.05152 | -0.14228
 2539.298 |  1.18943 | -0.04751 | -0.13821
 2540.117 |  1.18946 | -0.03362 | -0.14228
 2540.936 |  1.18921 | -0.04936 | -0.14228
 2541.754 |  1.18870 | -0.04799 | -0.13821
 2542.573 |  1.18892 | -0.02883 | -0.14634
 2543.392 |  1.18879 | -0.02745 | -0.14634
 2544.211 |  1.18850 | -0.03792 | -0.14228
 2545.029 |  1.18841 | -0.04049 | -0.14228
 2545.848 |  1.18818 | -0.04702 | -0.14634
 2546.667 |  1.18767 | -0.05485 | -0.14634
 2547.485 |  1.18784 | -0.07454 | -0.14228
 2548.304 |  1.18704 | -0.03892 | -0.14228
 2549.123 |  1.18671 | -0.05005 | -0.14228
 2549.942 |  1.18663 | -0.04603 | -0.14228
 2550.760 |  1.18623 | -0.02095 | -0.14228
 2551.579 |  1.18641 | -0.01101 | -0.14634
 2552.398 |  1.18586 | -0.03596 | -0.14228
 2553.216 |  1.18546 | -0.02272 | -0.14228
 2554.035 |  1.18514 | -0.01739 | -0.14634
 2554.854 |  1.18464 | -0.03642 | -0.14634
 2555.673 |  1.18459 | -0.02647 | -0.14228
 2556.491 |  1.18402 | -0.05076 | -0.14228
 2557.310 |  1.18422 | -0.03555 | -0.14634
 2558.129 |  1.18380 | -0.04536 | -0.14634
 2558.947 |  1.18368 | -0.04266 | -0.14634
 2559.766 |  1.18349 | -0.01428 | -0.14634
 2560.585 |  1.18284 | -0.01882 | -0.14228
 2561.404 |  1.18287 | -0.04508 | -0.14634
 2562.222 |  1.18291 | -0.03843 | -0.14634
 2563.041 |  1.18255 | -0.04824 | -0.14634
 2563.860 |  1.18271 | -0.00274 | -0.14228
 2564.678 |  1.18223 | -0.01057 | -0.14228
 2565.497 |  1.18237 | -0.01313 | -0.14634
 2566.316 |  1.18261 | -0.02096 | -0.14228
 2567.135 |  1.18277 | -0.01562 | -0.13821
 2567.953 |  1.18260 | -0.01292 | -0.14634
 2568.772 |  1.18270 | -0.01087 | -0.14228
 2569.591 |  1.18289 | -0.01936 | -0.14228
 2570.409 |  1.18307 | -0.01599 | -0.14228
 2571.228 |  1.18319 | -0.01856 | -0.14634
 2572.047 |  1.18342 |  0.00258 | -0.14634
 2572.865 |  1.18318 | -0.03026 | -0.14634
 2573.684 |  1.18329 |  0.00009 | -0.14228
 2574.503 |  1.18351 | -0.00049 | -0.14228
 2575.322 |  1.18312 | -0.02939 | -0.14634
 2576.140 |  1.18316 | -0.01417 | -0.14634
 2576.959 |  1.18248 |  0.03133 | -0.14228
 2577.778 |  1.18217 |  0.01231 | -0.15041
 2578.596 |  1.18204 |  0.01830 | -0.14634
 2579.415 |  1.18167 |  0.03418 | -0.15041
 2580.234 |  1.18136 |  0.04939 | -0.15447
 2581.053 |  1.18098 |  0.05276 | -0.14634
 2581.871 |  1.18067 |  0.03044 | -0.15041
 2582.690 |  1.18046 |  0.03249 | -0.15041
 2583.509 |  1.18051 |  0.02796 | -0.15041
 2584.327 |  1.18015 |  0.06095 | -0.14634
 2585.146 |  1.18023 |  0.09591 | -0.14228
 2585.965 |  1.17987 |  0.06768 | -0.14634
 2586.784 |  1.18034 |  0.10001 | -0.13821
 2587.602 |  1.18023 |  0.13037 | -0.13821
 2588.421 |  1.18047 |  0.14032 | -0.12602
 2589.240 |  1.18061 |  0.12919 | -0.12602
 2590.058 |  1.18103 |  0.12202 | -0.11382
 2590.877 |  1.18145 |  0.14316 | -0.10976
 2591.696 |  1.18159 |  0.14258 | -0.12195
 2592.515 |  1.18175 |  0.13211 | -0.12602
 2593.333 |  1.18160 |  0.14338 | -0.12195
 2594.152 |  1.18181 |  0.15793 | -0.11382
 2594.971 |  1.18205 |  0.16920 | -0.13008
