  freq    |   ref    |    od    |   lock   
----------+----------+----------+----------
 2500.000 |  0.99242 | -0.05753 | -0.02846
 2501.716 |  0.99220 | -0.04879 | -0.02846
 2503.431 |  0.99210 | -0.05581 | -0.02846
 2505.147 |  0.99216 | -0.06344 | -0.03252
 2506.863 |  0.99207 | -0.05391 | -0.02846
 2508.578 |  0.99203 | -0.06212 | -0.02846
 2510.294 |  0.99193 | -0.06106 | -0.03252
 2512.010 |  0.99177 | -0.05403 | -0.02846
 2513.725 |  0.99177 | -0.05552 | -0.02846
 2515.441 |  0.99159 | -0.04445 | -0.02846
 2517.157 |  0.99170 | -0.05112 | -0.02846
 2518.873 |  0.99138 | -0.04128 | -0.03252
 2520.588 |  0.99150 | -0.03272 | -0.02846
 2522.304 |  0.99156 | -0.03992 | -0.02846
 2524.020 |  0.99144 | -0.03194 | -0.02846
 2525.735 |  0.99106 | -0.03642 | -0.02846
 2527.451 |  0.99156 | -0.02901 | -0.02846
 2529.167 |  0.99135 | -0.05513 | -0.02846
 2530.882 |  0.99114 | -0.04566 | -0.02846
 2532.598 |  0.99110 | -0.03154 | -0.03252
 2534.314 |  0.99103 | -0.03187 | -0.02846
 2536.029 |  0.99097 | -0.03215 | -0.02439
 2537.745 |  0.99073 | -0.01396 | -0.02846
 2539.461 |  0.99046 | -0.02733 | -0.02846
 2541.176 |  0.99031 | -0.03606 | -0.02846
 2542.892 |  0.99031 | -0.05659 | -0.02846
 2544.608 |  0.99062 | -0.03758 | -0.02846
 2546.324 |  0.99053 | -0.03763 | -0.02846
 2548.039 |  0.99072 | -0.02974 | -0.02846
 2549.755 |  0.99026 | -0.03102 | -0.03252
 2551.471 |  0.99013 | -0.07638 | -0.02846
 2553.186 |  0.99035 | -0.04467 | -0.02846
 2554.902 |  0.99010 | -0.02806 | -0.02846
 2556.618 |  0.98983 | -0.02458 | -0.02846
 2558.333 |  0.99012 | -0.01054 | -0.02846
 2560.049 |  0.98970 |  0.00355 | -0.02846
 2561.765 |  0.98964 |  0.00714 | -0.02846
 2563.480 |  0.98960 | -0.00569 | -0.02846
 2565.196 |  0.98977 |  0.00060 | -0.02846
 2566.912 |  0.98955 |  0.01418 | -0.03252
 2568.627 |  0.98953 |  0.00540 | -0.02846
 2570.343 |  0.98926 | -0.01321 | -0.02846
 2572.059 |  0.98898 |  0.02483 | -0.02846
 2573.775 |  0.98912 |  0.02472 | -0.03252
 2575.490 |  0.98896 |  0.02136 | -0.02846
 2577.206 |  0.98886 |  0.01869 | -0.02846
 2578.922 |  0.98882 |  0.02395 | -0.03252
 2580.637 |  0.98916 |  0.02794 | -0.02846
 2582.353 |  0.98887 |  0.02866 | -0.02846
 2584.069 |  0.98857 |  0.03996 | -0.03252
 2585.784 |  0.98881 |  0.03614 | -0.02846
 2587.500 |  0.98855 |  0.01524 | -0.02846
 2589.216 |  0.98852 |  0.02466 | -0.02846
 2590.931 |  0.98811 |  0.04333 | -0.02439
 2592.647 |  0.98831 |  0.03109 | -0.02846
 2594.363 |  0.98823 |  0.04061 | -0.02846
 2596.078 |  0.98793 |  0.01592 | -0.02846
 2597.794 |  0.98806 |  0.04789 | -0.02846
 2599.510 |  0.98804 |  0.02525 | -0.02846
 2601.225 |  0.98784 |  0.03687 | -0.02846
 2602.941 |  0.98774 |  0.03470 | -0.02846
 2604.657 |  0.98738 |  0.04178 | -0.02846
 2606.373 |  0.98758 |  0.02848 | -0.02846
 2608.088 |  0.98730 |  0.03891 | -0.02846
 2609.804 |  0.98732 |  0.04608 | -0.02846
 2611.520 |  0.98713 |  0.04604 | -0.02846
 2613.235 |  0.98693 |  0.03682 | -0.03252
 2614.951 |  0.98725 |  0.04408 | -0.02846
 2616.667 |  0.98695 |  0.03294 | -0.02846
 2618.382 |  0.98682 |  0.03762 | -0.03252
 2620.098 |  0.98656 |  0.04234 | -0.02846
 2621.814 |  0.98658 |  0.04116 | -0.03252
 2623.529 |  0.98661 |  0.04594 | -0.03252
 2625.245 |  0.98648 |  0.05338 | -0.02846
 2626.961 |  0.98631 |  0.04570 | -0.02846
 2628.676 |  0.98633 |  0.04793 | -0.03252
 2630.392 |  0.98587 |  0.04360 | -0.02439
 2632.108 |  0.98576 |  0.03865 | -0.02846
 2633.824 |  0.98561 |  0.04491 | -0.03252
 2635.539 |  0.98566 |  0.03935 | -0.02439
 2637.255 |  0.98553 |  0.04764 | -0.02846
 2638.971 |  0.98593 |  0.04806 | -0.02846
 2640.686 |  0.98574 |  0.03994 | -0.03252
 2642.402 |  0.98558 |  0.03186 | -0.03252
 2644.118 |  0.98541 |  0.02841 | -0.03252
 2645.833 |  0.98565 |  0.00984 | -0.03252
 2647.549 |  0.98533 | -0.00278 | -0.02846
 2649.265 |  0.98543 |  0.00504 | -0.03252
 2650.980 |  0.98521 |  0.01551 | -0.02846
 2652.696 |  0.98514 |  0.02470 | -0.02439
 2654.412 |  0.98518 |  0.01745 | -0.02846
 2656.127 |  0.98509 |  0.01747 | -0.02846
 2657.843 |  0.98473 |  0.01817 | -0.02846
 2659.559 |  0.98491 |  0.01626 | -0.02439
 2661.275 |  0.98454 |  0.01767 | -0.02439
 2662.990 |  0.98464 |  0.02437 | -0.02439
 2664.706 |  0.98448 |  0.02780 | -0.02439
 2666.422 |  0.98433 |  0.01808 | -0.02033
 2668.137 |  0.98454 |  0.01892 | -0.02439
 2669.853 |  0.98441 |  0.01913 | -0.02439
 2671.569 |  0.98437 |  0.01607 | -0.02439
 2673.284 |  0.98408 |  0.02883 | -0.02439
 2675.000 |  0.98436 |  0.02186 | -0.02439
 2676.716 |  0.98433 |  0.04916 | -0.02439
 2678.431 |  0.98407 |  0.02840 | -0.02846
 2680.147 |  0.98433 |  0.03006 | -0.03252
 2681.863 |  0.98427 |  0.03438 | -0.02846
 2683.578 |  0.98390 |  0.03871 | -0.03252
 2685.294 |  0.98386 |  0.04965 | -0.03252
 2687.010 |  0.98434 |  0.03888 | -0.02846
 2688.725 |  0.98428 |  0.03735 | -0.03252
 2690.441 |  0.98416 |  0.04769 | -0.02846
 2692.157 |  0.98436 |  0.05015 | -0.02846
 2693.873 |  0.98430 |  0.06185 | -0.02846
 2695.588 |  0.98443 |  0.05447 | -0.02846
 2697.304 |  0.98451 |  0.05435 | -0.02846
 2699.020 |  0.98440 |  0.03517 | -0.02846
 2700.735 |  0.98371 |  0.03838 | -0.02846
 2702.451 |  0.98410 |  0.05939 | -0.02846
 2704.167 |  0.98433 |  0.05803 | -0.02846
 2705.882 |  0.98429 |  0.05867 | -0.02846
 2707.598 |  0.98399 |  0.05867 | -0.02846
 2709.314 |  0.98380 |  0.05934 | -0.02846
 2711.029 |  0.98408 |  0.05542 | -0.02846
 2712.745 |  0.98393 |  0.05679 | -0.02846
 2714.461 |  0.98407 |  0.05356 | -0.02439
 2716.176 |  0.98395 |  0.04706 | -0.02846
 2717.892 |  0.98433 |  0.06033 | -0.02846
 2719.608 |  0.98404 |  0.07163 | -0.02846
 2721.324 |  0.98398 |  0.06913 | -0.02439
 2723.039 |  0.98427 |  0.05480 | -0.02846
 2724.755 |  0.98394 |  0.04377 | -0.03252
 2726.471 |  0.98346 |  0.06962 | -0.02846
 2728.186 |  0.98363 |  0.06323 | -0.02846
 2729.902 |  0.98353 |  0.07134 | -0.02846
 2731.618 |  0.98399 |  0.06367 | -0.02846
 2733.333 |  0.98404 |  0.06851 | -0.02846
 2735.049 |  0.98394 |  0.07601 | -0.02846
 2736.765 |  0.98396 |  0.07101 | -0.02846
 2738.480 |  0.98359 |  0.05351 | -0.02439
 2740.196 |  0.98390 |  0.05183 | -0.02846
 2741.912 |  0.98388 |  0.06728 | -0.02846
 2743.627 |  0.98399 |  0.07419 | -0.02846
 2745.343 |  0.98391 |  0.10415 | -0.02846
 2747.059 |  0.98383 |  0.09923 | -0.02846
 2748.775 |  0.98373 |  0.09630 | -0.02846
 2750.490 |  0.98395 |  0.08877 | -0.02439
 2752.206 |  0.98379 |  0.10825 | -0.02846
 2753.922 |  0.98375 |  0.06782 | -0.02846
 2755.637 |  0.98376 |  0.08008 | -0.02846
 2757.353 |  0.98356 |  0.08116 | -0.02846
 2759.069 |  0.98357 |  0.07303 | -0.02846
 2760.784 |  0.98338 |  0.08598 | -0.02439
 2762.500 |  0.98323 |  0.08643 | -0.02439
 2764.216 |  0.98356 |  0.08557 | -0.02846
 2765.931 |  0.98332 |  0.08209 | -0.02846
 2767.647 |  0.98335 |  0.07336 | -0.02439
 2769.363 |  0.98324 |  0.06003 | -0.02846
 2771.078 |  0.98323 |  0.05855 | -0.02846
 2772.794 |  0.98307 |  0.05182 | -0.02439
 2774.510 |  0.98308 |  0.06880 | -0.02846
 2776.225 |  0.98295 |  0.06867 | -0.02846
 2777.941 |  0.98289 |  0.06328 | -0.03252
 2779.657 |  0.98313 |  0.07502 | -0.02846
 2781.373 |  0.98323 |  0.08611 | -0.02846
 2783.088 |  0.98324 |  0.06626 | -0.02846
 2784.804 |  0.98271 |  0.06486 | -0.02439
 2786.520 |  0.98295 |  0.08190 | -0.02846
 2788.235 |  0.98303 |  0.06339 | -0.02846
 2789.951 |  0.98231 |  0.06530 | -0.02846
 2791.667 |  0.98255 |  0.04944 | -0.02846
 2793.382 |  0.98228 |  0.07967 | -0.02846
 2795.098 |  0.98230 |  0.05263 | -0.02846
 2796.814 |  0.98226 |  0.04535 | -0.02846
 2798.529 |  0.98222 |  0.04861 | -0.02846
 2800.245 |  0.98215 |  0.03805 | -0.02846
 2801.961 |  0.98210 |  0.04790 | -0.02846
 2803.676 |  0.98169 |  0.03932 | -0.03252
 2805.392 |  0.98159 |  0.01890 | -0.03252
 2807.108 |  0.98142 |  0.02219 | -0.03252
 2808.824 |  0.98124 |  0.02482 | -0.03252
 2810.539 |  0.98154 |  0.01362 | -0.03659
 2812.255 |  0.98068 |  0.01495 | -0.03252
 2813.971 |  0.98061 |  0.01825 | -0.04065
 2815.686 |  0.98049 | -0.01400 | -0.04065
 2817.402 |  0.97973 | -0.03176 | -0.03659
 2819.118 |  0.97935 | -0.04622 | -0.03659
 2820.833 |  0.97915 | -0.05015 | -0.04878
 2822.549 |  0.97854 | -0.10411 | -0.04878
 2824.265 |  0.97861 | -0.12449 | -0.04878
 2825.980 |  0.97823 | -0.10800 | -0.05691
 2827.696 |  0.97771 | -0.15603 | -0.05691
 2829.412 |  0.97753 | -0.17312 | -0.07317
 2831.127 |  0.97686 | -0.20337 | -0.08130
 2832.843 |  0.97644 | -0.25863 | -0.08943
 2834.559 |  0.97589 | -0.28164 | -0.09350
 2836.275 |  0.97510 | -0.30925 | -0.09350
 2837.990 |  0.97473 | -0.34081 | -0.09350
 2839.706 |  0.97434 | -0.36645 | -0.09350
 2841.422 |  0.97375 | -0.41183 | -0.08537
 2843.137 |  0.97330 | -0.42957 | -0.05691
 2844.853 |  0.97276 | -0.47956 | -0.03252
 2846.569 |  0.97287 | -0.48940 | -0.02439
 2848.284 |  0.97247 | -0.49002 |  0.01626
 2850.000 |  0.97301 | -0.48602 |  0.03659
 2851.716 |  0.97389 | -0.45636 |  0.05691
 2853.431 |  0.97487 | -0.40496 |  0.04878
 2855.147 |  0.97615 | -0.32263 |  0.04472
 2856.863 |  0.97697 | -0.23503 |  0.03659
 2858.578 |  0.97811 | -0.18364 |  0.02846
 2860.294 |  0.97863 | -0.09209 |  0.01626
 2862.010 |  0.97825 | -0.05256 |  0.01220
