  freq    |   ref    |    od    |   lock   
----------+----------+----------+----------
 2500.000 |  1.22606 | -0.06401 | -0.03252
 2500.809 |  1.22614 | -0.03216 | -0.02846
 2501.618 |  1.22610 | -0.05364 | -0.03252
 2502.428 |  1.22628 | -0.06590 | -0.02846
 2503.237 |  1.22665 | -0.02614 | -0.03252
 2504.046 |  1.22642 | -0.09304 | -0.03252
 2504.855 |  1.22722 | -0.07501 | -0.03659
 2505.665 |  1.22730 | -0.09056 | -0.03659
 2506.474 |  1.22854 | -0.03829 | -0.03252
 2507.283 |  1.22861 | -0.04659 | -0.02846
 2508.092 |  1.22938 | -0.07398 | -0.03252
 2508.902 |  1.23015 | -0.04277 | -0.02846
 2509.711 |  1.23082 | -0.05567 | -0.02846
 2510.520 |  1.23214 | -0.03566 | -0.03252
 2511.329 |  1.23249 | -0.07029 | -0.03252
 2512.139 |  1.23374 | -0.05158 | -0.02846
 2512.948 |  1.23441 | -0.05263 | -0.02846
 2513.757 |  1.23473 | -0.03788 | -0.03252
 2514.566 |  1.23466 | -0.02510 | -0.03252
 2515.376 |  1.23569 | -0.06169 | -0.02846
 2516.185 |  1.23486 | -0.04035 | -0.03252
 2516.994 |  1.23468 | -0.05587 | -0.03252
 2517.803 |  1.23352 | -0.04375 | -0.03252
 2518.613 |  1.23375 | -0.06190 | -0.03252
 2519.422 |  1.23340 | -0.06031 | -0.03252
 2520.231 |  1.23273 | -0.06068 | -0.03252
 2521.040 |  1.23261 | -0.08015 | -0.03252
 2521.850 |  1.23189 | -0.07394 | -0.03252
 2522.659 |  1.23215 | -0.05786 | -0.03252
 2523.468 |  1.23169 | -0.06876 | -0.03252
 2524.277 |  1.23161 | -0.03621 | -0.02846
 2525.087 |  1.23177 | -0.06029 | -0.03252
 2525.896 |  1.23088 | -0.06724 | -0.03252
 2526.705 |  1.23081 | -0.08670 | -0.02846
 2527.514 |  1.23026 | -0.07653 | -0.03252
 2528.324 |  1.23057 | -0.07821 | -0.03659
 2529.133 |  1.23044 | -0.05816 | -0.03252
 2529.942 |  1.23032 | -0.06511 | -0.03252
 2530.751 |  1.23003 | -0.09181 | -0.03252
 2531.561 |  1.22946 | -0.06122 | -0.02846
 2532.370 |  1.22913 | -0.09121 | -0.03252
 2533.179 |  1.22911 | -0.08037 | -0.03252
 2533.988 |  1.23001 | -0.06229 | -0.03252
 2534.798 |  1.22990 | -0.10018 | -0.03252
 2535.607 |  1.22985 | -0.08407 | -0.02846
 2536.416 |  1.22933 | -0.09167 | -0.03252
 2537.225 |  1.23047 | -0.08083 | -0.02846
 2538.035 |  1.22965 | -0.08644 | -0.02846
 2538.844 |  1.22996 | -0.09074 | -0.03252
 2539.653 |  1.22960 | -0.08912 | -0.03252
 2540.462 |  1.22958 | -0.10395 | -0.03252
 2541.272 |  1.22964 | -0.08915 | -0.02846
 2542.081 |  1.22947 | -0.10991 | -0.02846
 2542.890 |  1.23005 | -0.08589 | -0.02846
 2543.699 |  1.23044 | -0.11257 | -0.03252
 2544.509 |  1.23137 | -0.11159 | -0.03252
 2545.318 |  1.23128 | -0.10403 | -0.03252
 2546.127 |  1.23137 | -0.14717 | -0.02846
 2546.936 |  1.23228 | -0.09813 | -0.02846
 2547.746 |  1.23179 | -0.13402 | -0.03252
 2548.555 |  1.23322 | -0.11263 | -0.03252
 2549.364 |  1.23313 | -0.14128 | -0.03252
 2550.173 |  1.23414 | -0.12515 | -0.03659
 2550.983 |  1.23475 | -0.08796 | -0.03252
 2551.792 |  1.23505 | -0.09356 | -0.03252
 2552.601 |  1.23572 | -0.09389 | -0.03252
 2553.410 |  1.23599 | -0.11397 | -0.03252
 2554.220 |  1.23439 | -0.08467 | -0.03252
 2555.029 |  1.23634 | -0.11924 | -0.03252
 2555.838 |  1.23839 | -0.11232 | -0.03659
 2556.647 |  1.23824 | -0.11265 | -0.03252
 2557.457 |  1.23861 | -0.11956 | -0.03252
 2558.266 |  1.23844 | -0.09421 | -0.03252
 2559.075 |  1.23800 | -0.11494 | -0.03252
 2559.884 |  1.23528 | -0.10605 | -0.03252
 2560.694 |  1.23504 | -0.12481 | -0.03252
 2561.503 |  1.23674 | -0.08497 | -0.03252
 2562.312 |  1.23648 | -0.04513 | -0.03252
 2563.121 |  1.23577 | -0.00331 | -0.03252
 2563.931 |  1.23606 | -0.03787 | -0.02846
 2564.740 |  1.23694 | -0.07242 | -0.02846
 2565.549 |  1.23648 | -0.09315 | -0.03252
 2566.358 |  1.23564 | -0.08293 | -0.02846
 2567.168 |  1.23626 | -0.08917 | -0.02846
 2567.977 |  1.23501 | -0.09805 | -0.03252
 2568.786 |  1.23582 | -0.09046 | -0.02846
 2569.595 |  1.23468 | -0.12435 | -0.03252
 2570.405 |  1.23444 | -0.10557 | -0.02846
 2571.214 |  1.23455 | -0.12037 | -0.03252
 2572.023 |  1.23303 | -0.09369 | -0.02846
 2572.832 |  1.23414 | -0.08873 | -0.03252
 2573.642 |  1.23306 | -0.12196 | -0.03252
 2574.451 |  1.23424 | -0.09988 | -0.02846
 2575.260 |  1.23361 | -0.09822 | -0.03252
 2576.069 |  1.23359 | -0.07877 | -0.02846
 2576.879 |  1.23297 | -0.10936 | -0.03252
 2577.688 |  1.23316 | -0.07938 | -0.02846
 2578.497 |  1.23271 | -0.08957 | -0.03252
 2579.306 |  1.23246 | -0.06156 | -0.03252
 2580.116 |  1.23264 | -0.04540 | -0.03659
 2580.925 |  1.23313 | -0.07138 | -0.02846
 2581.734 |  1.23214 | -0.04535 | -0.02846
 2582.543 |  1.23234 | -0.10688 | -0.03252
 2583.353 |  1.23242 | -0.06637 | -0.02846
 2584.162 |  1.23211 | -0.04757 | -0.03252
 2584.971 |  1.23325 | -0.03471 | -0.03252
 2585.780 |  1.23298 | -0.00538 | -0.02846
 2586.590 |  1.23341 | -0.00107 | -0.02846
 2587.399 |  1.23358 |  0.03880 | -0.02846
 2588.208 |  1.23368 |  0.05298 | -0.03659
 2589.017 |  1.23411 |  0.07441 | -0.03252
 2589.827 |  1.23438 |  0.07807 | -0.02846
 2590.636 |  1.23530 |  0.10411 | -0.03252
 2591.445 |  1.23576 |  0.08867 | -0.03252
 2592.254 |  1.23615 |  0.06664 | -0.03252
 2593.064 |  1.23715 |  0.05911 | -0.03252
 2593.873 |  1.23789 |  0.04367 | -0.03659
 2594.682 |  1.23925 |  0.06642 | -0.03252
 2595.491 |  1.23930 |  0.12209 | -0.02846
 2596.301 |  1.23981 |  0.10139 | -0.02846
 2597.110 |  1.24070 |  0.11295 | -0.03252
 2597.919 |  1.24114 |  0.08961 | -0.02846
 2598.728 |  1.24178 |  0.10117 | -0.03252
 2599.538 |  1.24190 |  0.13841 | -0.03252
 2600.347 |  1.24223 |  0.13615 | -0.03659
 2601.156 |  1.24172 |  0.17602 | -0.02846
 2601.965 |  1.24158 |  0.14939 | -0.03252
 2602.775 |  1.24154 |  0.15503 | -0.02846
 2603.584 |  1.24066 |  0.13960 | -0.02846
 2604.393 |  1.23964 |  0.14853 | -0.02846
 2605.202 |  1.23935 |  0.15548 | -0.03252
 2606.012 |  1.23860 |  0.12162 | -0.03659
 2606.821 |  1.23918 |  0.16808 | -0.03252
 2607.630 |  1.23885 |  0.16647 | -0.02846
 2608.439 |  1.23905 |  0.17738 | -0.03252
 2609.249 |  1.23835 |  0.15142 | -0.03252
 2610.058 |  1.23761 |  0.15838 | -0.03252
 2610.867 |  1.23819 |  0.13110 | -0.03252
 2611.676 |  1.23756 |  0.14925 | -0.03659
 2612.486 |  1.23768 |  0.15621 | -0.03252
 2613.295 |  1.23730 |  0.18094 | -0.03252
 2614.104 |  1.23744 |  0.17012 | -0.03252
 2614.913 |  1.23712 |  0.20737 | -0.02846
 2615.723 |  1.23646 |  0.18338 | -0.02846
 2616.532 |  1.23697 |  0.18573 | -0.02846
 2617.341 |  1.23630 |  0.22430 | -0.03252
 2618.150 |  1.23585 |  0.19899 | -0.03252
 2618.960 |  1.23610 |  0.17369 | -0.03252
 2619.769 |  1.23545 |  0.15761 | -0.03252
 2620.578 |  1.23585 |  0.18301 | -0.03252
 2621.387 |  1.23642 |  0.17746 | -0.02846
 2622.197 |  1.23818 |  0.19693 | -0.03252
 2623.006 |  1.23659 |  0.19731 | -0.03252
 2623.815 |  1.23583 |  0.16147 | -0.03252
 2624.624 |  1.23697 |  0.19411 | -0.02846
 2625.434 |  1.23838 |  0.19186 | -0.03252
 2626.243 |  1.23765 |  0.18368 | -0.03252
 2627.052 |  1.23791 |  0.16496 | -0.02846
 2627.861 |  1.23928 |  0.17127 | -0.02846
 2628.671 |  1.23731 |  0.16638 | -0.03252
 2629.480 |  1.23672 |  0.15096 | -0.03252
 2630.289 |  1.23762 |  0.15858 | -0.03252
 2631.098 |  1.23731 |  0.14184 | -0.03252
 2631.908 |  1.23731 |  0.16263 | -0.02846
 2632.717 |  1.23873 |  0.15050 | -0.02846
 2633.526 |  1.23834 |  0.14495 | -0.03252
 2634.335 |  1.23941 |  0.14994 | -0.03252
 2635.145 |  1.23982 |  0.15756 | -0.03252
