  freq    |   ref    |    od    |   lock   
----------+----------+----------+----------
 2500.000 |  1.90051 | -0.16541 | -0.13821
 2500.250 |  1.90087 | -0.17237 | -0.13415
 2500.500 |  1.90130 | -0.12930 | -0.13821
 2500.750 |  1.90109 | -0.14286 | -0.13415
 2501.000 |  1.90100 | -0.13339 | -0.13415
 2501.250 |  1.90139 | -0.12657 | -0.13415
 2501.500 |  1.90120 | -0.11976 | -0.13415
 2501.750 |  1.90100 | -0.10176 | -0.13008
 2502.000 |  1.90101 | -0.10156 | -0.12602
 2502.250 |  1.90084 | -0.10926 | -0.13008
 2502.500 |  1.90141 | -0.10250 | -0.12602
 2502.750 |  1.90105 | -0.08850 | -0.12602
 2503.000 |  1.90129 | -0.06068 | -0.12602
 2503.250 |  1.90107 | -0.04407 | -0.12602
 2503.500 |  1.90124 | -0.04064 | -0.13008
 2503.750 |  1.90092 | -0.02274 | -0.13008
 2504.000 |  1.90000 | -0.01538 | -0.12602
 2504.250 |  1.89985 | -0.03108 | -0.12602
 2504.500 |  1.89943 | -0.01387 | -0.12602
 2504.750 |  1.89952 | -0.01444 | -0.12602
 2505.000 |  1.89934 | -0.00647 | -0.12602
 2505.250 |  1.89926 |  0.01795 | -0.12602
 2505.500 |  1.89888 |  0.00681 | -0.12602
 2505.750 |  1.89908 |  0.01672 | -0.12602
 2506.000 |  1.89942 |  0.01214 | -0.12602
 2506.250 |  1.89936 |  0.01611 | -0.13008
 2506.500 |  1.89946 |  0.02204 | -0.12602
 2506.750 |  1.89923 |  0.01874 | -0.13008
 2507.000 |  1.89961 |  0.01411 | -0.12602
 2507.250 |  1.89935 |  0.04305 | -0.12195
 2507.500 |  1.89907 |  0.01800 | -0.12602
 2507.750 |  1.89875 |  0.02651 | -0.13008
 2508.000 |  1.89842 |  0.02842 | -0.12602
 2508.250 |  1.89857 |  0.01584 | -0.12602
 2508.500 |  1.89878 |  0.01905 | -0.13008
 2508.750 |  1.89884 | -0.00541 | -0.12602
 2509.000 |  1.89876 |  0.00437 | -0.12602
 2509.250 |  1.89868 |  0.00030 | -0.12602
 2509.500 |  1.89869 |  0.01202 | -0.12602
 2509.750 |  1.89879 |  0.00201 | -0.12602
 2510.000 |  1.89838 | -0.02250 | -0.12602
 2510.250 |  1.89825 | -0.03385 | -0.12602
 2510.500 |  1.89832 | -0.02743 | -0.12195
 2510.750 |  1.89817 | -0.02498 | -0.12602
 2511.000 |  1.89834 | -0.03965 | -0.12602
 2511.250 |  1.89855 | -0.04249 | -0.13008
 2511.500 |  1.89820 | -0.02822 | -0.12602
 2511.750 |  1.89803 | -0.04424 | -0.12602
 2512.000 |  1.89790 | -0.03394 | -0.12195
 2512.250 |  1.89780 | -0.04274 | -0.12602
 2512.500 |  1.89813 | -0.06143 | -0.12602
 2512.750 |  1.89850 | -0.07750 | -0.12602
 2513.000 |  1.89796 | -0.10543 | -0.12602
 2513.250 |  1.89808 | -0.08925 | -0.12602
 2513.500 |  1.89799 | -0.10798 | -0.12195
 2513.750 |  1.89802 | -0.08459 | -0.12602
 2514.000 |  1.89798 | -0.07503 | -0.12602
 2514.250 |  1.89805 | -0.09577 | -0.12602
 2514.500 |  1.89817 | -0.07306 | -0.12195
