  freq    |   ref    |    od    |   lock   
----------+----------+----------+----------
 2500.000 |  1.54338 |  0.09628 |  0.02846
 2500.250 |  1.54402 |  0.09143 |  0.03252
 2500.500 |  1.54317 |  0.09052 |  0.03252
 2500.750 |  1.54305 |  0.01849 |  0.02846
 2501.000 |  1.54236 |  0.03072 |  0.03252
 2501.250 |  1.54175 | -0.00710 |  0.03252
 2501.500 |  1.54230 | -0.00213 |  0.03252
 2501.750 |  1.54120 | -0.00837 |  0.03252
 2502.000 |  1.54203 | -0.05545 |  0.03252
 2502.250 |  1.54143 | -0.03669 |  0.02846
 2502.500 |  1.54138 | -0.11276 |  0.02846
 2502.750 |  1.54138 | -0.10325 |  0.02846
 2503.000 |  1.54104 | -0.12930 |  0.02846
 2503.250 |  1.54106 | -0.12706 |  0.02846
 2503.500 |  1.54027 | -0.13602 |  0.02846
 2503.750 |  1.54024 | -0.20030 |  0.02846
 2504.000 |  1.54026 | -0.18690 |  0.02439
 2504.250 |  1.53950 | -0.20051 |  0.02033
 2504.500 |  1.53981 | -0.22334 |  0.02439
 2504.750 |  1.53934 | -0.22183 |  0.01626
 2505.000 |  1.53960 | -0.20651 |  0.01626
 2505.250 |  1.53903 | -0.26098 |  0.01626
 2505.500 |  1.53956 | -0.27465 |  0.02033
 2505.750 |  1.53950 | -0.26595 |  0.01220
 2506.000 |  1.53890 | -0.26779 |  0.01220
 2506.250 |  1.53936 | -0.27425 |  0.01626
 2506.500 |  1.53916 | -0.25176 |  0.01220
 2506.750 |  1.53885 | -0.28261 |  0.00813
 2507.000 |  1.53906 | -0.23380 |  0.00813
 2507.250 |  1.53873 | -0.26007 |  0.00813
 2507.500 |  1.53859 | -0.28173 |  0.00813
 2507.750 |  1.53822 | -0.27576 |  0.00407
 2508.000 |  1.53774 | -0.27046 | -0.00000
 2508.250 |  1.53784 | -0.27373 | -0.00407
 2508.500 |  1.53814 | -0.26977 | -0.00407
 2508.750 |  1.53874 | -0.27043 | -0.00407
 2509.000 |  1.53857 | -0.26056 | -0.00813
 2509.250 |  1.53864 | -0.24084 | -0.01626
 2509.500 |  1.53839 | -0.19018 | -0.01626
 2509.750 |  1.53814 | -0.21722 | -0.01626
 2510.000 |  1.53872 | -0.20477 | -0.02846
 2510.250 |  1.53804 | -0.17917 | -0.02846
 2510.500 |  1.53875 | -0.18255 | -0.02846
 2510.750 |  1.53841 | -0.10759 | -0.02439
 2511.000 |  1.53872 | -0.12482 | -0.02846
 2511.250 |  1.53923 | -0.09597 | -0.03252
 2511.500 |  1.53917 | -0.09149 | -0.03252
 2511.750 |  1.53948 | -0.07320 | -0.03252
 2512.000 |  1.53883 | -0.02793 | -0.03252
 2512.250 |  1.53968 | -0.05707 | -0.03252
 2512.500 |  1.54044 |  0.05599 | -0.03659
 2512.750 |  1.54037 |  0.01696 | -0.03252
 2513.000 |  1.54091 |  0.02663 | -0.03252
 2513.250 |  1.54072 |  0.05604 | -0.03252
 2513.500 |  1.54150 |  0.09861 | -0.03252
 2513.750 |  1.54125 |  0.14445 | -0.03252
 2514.000 |  1.54197 |  0.13498 | -0.03252
 2514.250 |  1.54170 |  0.18937 | -0.03252
 2514.500 |  1.54158 |  0.20950 | -0.03252
