% Moku:Go Lock-In Amplifier
% Input 1, DC coupling, 0 dB attenuation
% Input 2, DC coupling, 0 dB attenuation
% Internal demodulation: 1.000 000 000 kHz, 10.000 000 deg
% Lowpass filter corner frequency 9.0 Hz (time constant 17.7 ms), slope 12 dB / octave
% Output 1 - I signal, +0.0 dB gain, invert off, offset 0.000 0 V, output disabled
% Output 2 - Demodulation signal, amplitude 10.000 Vpp, offset 0.000 0 V, output enabled
% Acquired 2025-06-03 T 16:48:54 +0200
% Time (s), Probe A (Probe A) (V), Probe B (Probe B) (V)
-9.127459947200e+01, 1.871132e+00, -3.054348e-04
-9.117656016000e+01, 1.871522e+00, -3.138029e-04
-9.107852084800e+01, 1.870980e+00, -3.099250e-04
-9.098048153600e+01, 1.870711e+00, -3.108945e-04
-9.088244222400e+01, 1.870771e+00, -3.031387e-04
-9.078440291200e+01, 1.870615e+00, -3.148744e-04
-9.068636360000e+01, 1.870497e+00, -3.099250e-04
-9.058832428800e+01, 1.870363e+00, -3.046695e-04
-9.049028497600e+01, 1.870392e+00, -3.103843e-04
-9.039224566400e+01, 1.870318e+00, -3.139050e-04
-9.029420635200e+01, 1.870134e+00, -3.083943e-04
-9.019616704000e+01, 1.869866e+00, -3.088535e-04
-9.009812772800e+01, 1.869952e+00, -3.129865e-04
-9.000008841600e+01, 1.870056e+00, -3.152826e-04
-8.990204910400e+01, 1.870055e+00, -3.055879e-04
-8.980400979200e+01, 1.869956e+00, -3.076799e-04
-8.970597048000e+01, 1.869996e+00, -3.120681e-04
-8.960793116800e+01, 1.870052e+00, -3.035469e-04
-8.950989185600e+01, 1.871957e+00, -2.956381e-04
-8.941185254400e+01, 1.876797e+00, -3.106904e-04
-8.931381323200e+01, 1.876477e+00, -3.127314e-04
-8.921577392000e+01, 1.875692e+00, -3.120171e-04
-8.911773460800e+01, 1.874906e+00, -3.129355e-04
-8.901969529600e+01, 1.874794e+00, -3.057920e-04
-8.892165598400e+01, 1.875209e+00, -3.052307e-04
-8.882361667200e+01, 1.875458e+00, -3.042613e-04
-8.872557736000e+01, 1.875506e+00, -3.107925e-04
-8.862753804800e+01, 1.875284e+00, -3.178339e-04
-8.852949873600e+01, 1.875716e+00, -3.056389e-04
-8.843145942400e+01, 1.875718e+00, -3.002813e-04
-8.833342011200e+01, 1.875655e+00, -3.118130e-04
-8.823538080000e+01, 1.875983e+00, -3.137519e-04
-8.813734148800e+01, 1.875794e+00, -3.168644e-04
-8.803930217600e+01, 1.875669e+00, -3.219669e-04
-8.794126286400e+01, 1.875903e+00, -3.138029e-04
-8.784322355200e+01, 1.874913e+00, -3.099761e-04
-8.774518424000e+01, 1.869172e+00, -2.994139e-04
-8.764714492800e+01, 1.868450e+00, -3.088535e-04
-8.754910561600e+01, 1.868452e+00, -3.162011e-04
-8.745106630400e+01, 1.868233e+00, -3.190585e-04
-8.735302699200e+01, 1.868405e+00, -3.145173e-04
-8.725498768000e+01, 1.868298e+00, -3.164052e-04
-8.715694836800e+01, 1.868557e+00, -3.204362e-04
-8.705890905600e+01, 1.868960e+00, -3.079351e-04
-8.696086974400e+01, 1.868442e+00, -3.123232e-04
-8.686283043200e+01, 1.869089e+00, -3.104863e-04
-8.676479112000e+01, 1.868852e+00, -3.119660e-04
-8.666675180800e+01, 1.868978e+00, -3.079861e-04
-8.656871249600e+01, 1.869457e+00, -3.151806e-04
-8.647067318400e+01, 1.869682e+00, -3.076799e-04
-8.637263387200e+01, 1.869537e+00, -3.109966e-04
-8.627459456000e+01, 1.869373e+00, -3.109455e-04
-8.617655524800e+01, 1.869539e+00, -3.036490e-04
-8.607851593600e+01, 1.869513e+00, -3.207933e-04
-8.598047662400e+01, 1.869338e+00, -3.107925e-04
-8.588243731200e+01, 1.869519e+00, -3.142111e-04
-8.578439800000e+01, 1.869648e+00, -3.188544e-04
-8.568635868800e+01, 1.869649e+00, -3.155378e-04
-8.558831937600e+01, 1.869719e+00, -3.096699e-04
-8.549028006400e+01, 1.869671e+00, -3.080371e-04
-8.539224075200e+01, 1.869487e+00, -3.122722e-04
-8.529420144000e+01, 1.869773e+00, -3.097209e-04
-8.519616212800e+01, 1.869870e+00, -3.110986e-04
-8.509812281600e+01, 1.869645e+00, -3.124763e-04
-8.500008350400e+01, 1.870100e+00, -3.086494e-04
-8.490204419200e+01, 1.869645e+00, -3.070166e-04
-8.480400488000e+01, 1.870057e+00, -3.189564e-04
-8.470596556800e+01, 1.869973e+00, -3.449791e-04
-8.460792625600e+01, 1.869850e+00, -3.349272e-04
-8.450988694400e+01, 1.870490e+00, -3.424279e-04
-8.441184763200e+01, 1.870267e+00, -3.278858e-04
-8.431380832000e+01, 1.870395e+00, -3.278858e-04
-8.421576900800e+01, 1.870488e+00, -3.333965e-04
-8.411772969600e+01, 1.870578e+00, -3.313555e-04
-8.401969038400e+01, 1.870842e+00, -3.244161e-04
-8.392165107200e+01, 1.870831e+00, -3.134968e-04
-8.382361176000e+01, 1.870703e+00, -3.157419e-04
-8.372557244800e+01, 1.870792e+00, -3.105884e-04
-8.362753313600e+01, 1.870994e+00, -3.146703e-04
-8.352949382400e+01, 1.871404e+00, -3.116089e-04
-8.343145451200e+01, 1.871638e+00, -3.088025e-04
-8.333341520000e+01, 1.871684e+00, -3.155888e-04
-8.323537588800e+01, 1.871937e+00, -3.158439e-04
-8.313733657600e+01, 1.872043e+00, -3.147214e-04
-8.303929726400e+01, 1.871794e+00, -3.147214e-04
-8.294125795200e+01, 1.872036e+00, -3.051797e-04
-8.284321864000e+01, 1.872024e+00, -3.149765e-04
-8.274517932800e+01, 1.872125e+00, -3.137009e-04
-8.264714001600e+01, 1.872490e+00, -3.118640e-04
-8.254910070400e+01, 1.872314e+00, -3.090066e-04
-8.245106139200e+01, 1.872455e+00, -3.053328e-04
-8.235302208000e+01, 1.872371e+00, -3.118640e-04
-8.225498276800e+01, 1.872424e+00, -3.156908e-04
-8.215694345600e+01, 1.872497e+00, -3.058430e-04
-8.205890414400e+01, 1.872437e+00, -3.166603e-04
-8.196086483200e+01, 1.872362e+00, -3.063023e-04
-8.186282552000e+01, 1.872793e+00, -3.048225e-04
-8.176478620800e+01, 1.872401e+00, -3.111496e-04
-8.166674689600e+01, 1.872520e+00, -3.152316e-04
-8.156870758400e+01, 1.872537e+00, -3.090576e-04
-8.147066827200e+01, 1.872340e+00, -3.111496e-04
-8.137262896000e+01, 1.872379e+00, -3.164562e-04
-8.127458964800e+01, 1.871998e+00, -3.118130e-04
-8.117655033600e+01, 1.872138e+00, -3.097209e-04
-8.107851102400e+01, 1.872070e+00, -3.074758e-04
-8.098047171200e+01, 1.872237e+00, -3.109455e-04
-8.088243240000e+01, 1.872085e+00, -3.083943e-04
-8.078439308800e+01, 1.871702e+00, -3.098230e-04
-8.068635377600e+01, 1.871518e+00, -3.107414e-04
-8.058831446400e+01, 1.871611e+00, -3.039041e-04
-8.049027515200e+01, 1.871641e+00, -3.058430e-04
-8.039223584000e+01, 1.871409e+00, -3.092617e-04
-8.029419652800e+01, 1.871364e+00, -3.153337e-04
-8.019615721600e+01, 1.871572e+00, -3.113537e-04
-8.009811790400e+01, 1.871321e+00, -3.103843e-04
-8.000007859200e+01, 1.871472e+00, -3.022713e-04
-7.990203928000e+01, 1.871330e+00, -3.128845e-04
