% Moku:Go Lock-In Amplifier
% Input 1, DC coupling, 0 dB attenuation
% Input 2, DC coupling, 0 dB attenuation
% Internal demodulation: 1.000 000 000 kHz, 10.000 000 deg
% Lowpass filter corner frequency 9.0 Hz (time constant 17.7 ms), slope 12 dB / octave
% Output 1 - I signal, +0.0 dB gain, invert off, offset 0.000 0 V, output disabled
% Output 2 - Demodulation signal, amplitude 10.000 Vpp, offset 0.000 0 V, output enabled
% Acquired 2025-06-03 T 13:51:30 +0200
% Time (s), Probe A (Probe A) (V), Probe B (Probe B) (V)
-7.607850611200e+01, 1.021803e+00, -7.587398e-05
-7.598046680000e+01, 1.021843e+00, -7.980289e-05
-7.588242748800e+01, 1.021878e+00, -8.245618e-05
-7.578438817600e+01, 1.022226e+00, -6.939382e-05
-7.568634886400e+01, 1.022191e+00, -7.225121e-05
-7.558830955200e+01, 1.022143e+00, -7.679242e-05
-7.549027024000e+01, 1.021760e+00, -6.771000e-05
-7.539223092800e+01, 1.022175e+00, -6.714872e-05
-7.529419161600e+01, 1.022658e+00, -7.138379e-05
-7.519615230400e+01, 1.022466e+00, -6.020934e-05
-7.509811299200e+01, 1.022573e+00, -5.709682e-05
-7.500007368000e+01, 1.022982e+00, -6.424031e-05
-7.490203436800e+01, 1.022622e+00, -6.526080e-05
-7.480399505600e+01, 1.023138e+00, -6.281161e-05
-7.470595574400e+01, 1.023435e+00, -6.638335e-05
-7.460791643200e+01, 1.023418e+00, -6.822025e-05
-7.450987712000e+01, 1.023451e+00, -6.556695e-05
-7.441183780800e+01, 1.023822e+00, -7.245531e-05
-7.431379849600e+01, 1.023831e+00, -7.362888e-05
-7.421575918400e+01, 1.024036e+00, -8.107851e-05
-7.411771987200e+01, 1.024317e+00, -7.276146e-05
-7.401968056000e+01, 1.024462e+00, -7.975186e-05
-7.392164124800e+01, 1.024671e+00, -8.225208e-05
-7.382360193600e+01, 1.024607e+00, -7.235326e-05
-7.372556262400e+01, 1.024957e+00, -7.699652e-05
-7.362752331200e+01, 1.024983e+00, -7.669037e-05
-7.352948400000e+01, 1.025090e+00, -7.184301e-05
-7.343144468800e+01, 1.025189e+00, -7.220018e-05
-7.333340537600e+01, 1.025090e+00, -7.607807e-05
-7.323536606400e+01, 1.025498e+00, -8.051724e-05
-7.313732675200e+01, 1.025607e+00, -7.551680e-05
-7.303928744000e+01, 1.025788e+00, -8.184388e-05
-7.294124812800e+01, 1.025635e+00, -7.403708e-05
-7.284320881600e+01, 1.025916e+00, -7.434323e-05
-7.274516950400e+01, 1.026014e+00, -7.485348e-05
-7.264713019200e+01, 1.025929e+00, -7.189404e-05
-7.254909088000e+01, 1.025827e+00, -6.883254e-05
-7.245105156800e+01, 1.025698e+00, -7.230223e-05
-7.235301225600e+01, 1.026047e+00, -7.995596e-05
-7.225497294400e+01, 1.026097e+00, -7.015919e-05
-7.215693363200e+01, 1.026187e+00, -7.873137e-05
-7.205889432000e+01, 1.026137e+00, -7.107764e-05
-7.196085500800e+01, 1.026062e+00, -7.194506e-05
-7.186281569600e+01, 1.026293e+00, -7.281248e-05
-7.176477638400e+01, 1.026321e+00, -8.005801e-05
-7.166673707200e+01, 1.026302e+00, -7.663935e-05
-7.156869776000e+01, 1.026296e+00, -7.510860e-05
-7.147065844800e+01, 1.026117e+00, -7.138379e-05
-7.137261913600e+01, 1.026050e+00, -7.128174e-05
-7.127457982400e+01, 1.025687e+00, -6.985304e-05
-7.117654051200e+01, 1.026031e+00, -7.332273e-05
-7.107850120000e+01, 1.026202e+00, -6.873049e-05
-7.098046188800e+01, 1.026402e+00, -6.873049e-05
-7.088242257600e+01, 1.026481e+00, -7.454733e-05
-7.078438326400e+01, 1.026243e+00, -7.373093e-05
-7.068634395200e+01, 1.026326e+00, -7.980289e-05
-7.058830464000e+01, 1.025919e+00, -7.051636e-05
-7.049026532800e+01, 1.025946e+00, -7.174096e-05
-7.039222601600e+01, 1.025737e+00, -7.546578e-05
-7.029418670400e+01, 1.025928e+00, -8.240516e-05
-7.019614739200e+01, 1.026029e+00, -7.771087e-05
-7.009810808000e+01, 1.026151e+00, -7.082251e-05
-7.000006876800e+01, 1.026266e+00, -7.669037e-05
-6.990202945600e+01, 1.026170e+00, -7.061841e-05
-6.980399014400e+01, 1.026272e+00, -7.031226e-05
-6.970595083200e+01, 1.026254e+00, -7.148584e-05
-6.960791152000e+01, 1.027906e+00, -7.225121e-05
-6.950987220800e+01, 1.027682e+00, -7.240428e-05
-6.941183289600e+01, 1.027796e+00, -7.271043e-05
-6.931379358400e+01, 1.027642e+00, -7.822112e-05
-6.921575427200e+01, 1.027578e+00, -7.357786e-05
-6.911771496000e+01, 1.027613e+00, -6.878152e-05
-6.901967564800e+01, 1.027769e+00, -7.597602e-05
-6.892163633600e+01, 1.027687e+00, -6.658745e-05
-6.882359702400e+01, 1.027816e+00, -7.271043e-05
-6.872555771200e+01, 1.027714e+00, -7.153686e-05
-6.862751840000e+01, 1.027589e+00, -8.245618e-05
-6.852947908800e+01, 1.027734e+00, -7.255736e-05
-6.843143977600e+01, 1.027598e+00, -6.653642e-05
-6.833340046400e+01, 1.027609e+00, -7.822112e-05
-6.823536115200e+01, 1.027713e+00, -7.148584e-05
-6.813732184000e+01, 1.027685e+00, -7.260838e-05
-6.803928252800e+01, 1.027843e+00, -7.245531e-05
-6.794124321600e+01, 1.027734e+00, -7.495553e-05
-6.784320390400e+01, 1.027872e+00, -7.551680e-05
-6.774516459200e+01, 1.027988e+00, -7.031226e-05
-6.764712528000e+01, 1.027865e+00, -6.888357e-05
-6.754908596800e+01, 1.027975e+00, -6.832230e-05
-6.745104665600e+01, 1.027898e+00, -7.031226e-05
-6.735300734400e+01, 1.027996e+00, -7.046534e-05
-6.725496803200e+01, 1.027593e+00, -6.842434e-05
-6.715692872000e+01, 1.027722e+00, -6.980202e-05
-6.705888940800e+01, 1.027921e+00, -7.699652e-05
-6.696085009600e+01, 1.027903e+00, -6.842434e-05
-6.686281078400e+01, 1.027875e+00, -6.225034e-05
-6.676477147200e+01, 1.028137e+00, -7.153686e-05
-6.666673216000e+01, 1.027919e+00, -6.857742e-05
-6.656869284800e+01, 1.027770e+00, -6.740385e-05
-6.647065353600e+01, 1.027436e+00, -7.225121e-05
-6.637261422400e+01, 1.027706e+00, -7.286351e-05
-6.627457491200e+01, 1.027687e+00, -7.204711e-05
-6.617653560000e+01, 1.027794e+00, -7.209814e-05
-6.607849628800e+01, 1.027747e+00, -7.776190e-05
-6.598045697600e+01, 1.027038e+00, -7.097559e-05
-6.588241766400e+01, 1.027502e+00, -6.658745e-05
-6.578437835200e+01, 1.027730e+00, -6.827127e-05
-6.568633904000e+01, 1.027761e+00, -6.969997e-05
-6.558829972800e+01, 1.027953e+00, -6.760795e-05
-6.549026041600e+01, 1.028139e+00, -7.398606e-05
-6.539222110400e+01, 1.028166e+00, -7.220018e-05
-6.529418179200e+01, 1.027945e+00, -6.816922e-05
-6.519614248000e+01, 1.028025e+00, -7.480245e-05
-6.509810316800e+01, 1.028198e+00, -7.566988e-05
-6.500006385600e+01, 1.028044e+00, -6.934279e-05
-6.490202454400e+01, 1.027731e+00, -6.679155e-05
-6.480398523200e+01, 1.028276e+00, -7.061841e-05
-6.470594592000e+01, 1.028249e+00, -7.551680e-05
-6.460790660800e+01, 1.028173e+00, -7.143481e-05
-6.450986729600e+01, 1.028102e+00, -7.220018e-05
-6.441182798400e+01, 1.028145e+00, -7.510860e-05
-6.431378867200e+01, 1.028181e+00, -6.694462e-05
-6.421574936000e+01, 1.028156e+00, -7.041431e-05
-6.411771004800e+01, 1.028302e+00, -7.714960e-05
-6.401967073600e+01, 1.028205e+00, -7.143481e-05
-6.392163142400e+01, 1.027856e+00, -7.107764e-05
-6.382359211200e+01, 1.027969e+00, -7.291453e-05
-6.372555280000e+01, 1.028221e+00, -6.444441e-05
-6.362751348800e+01, 1.028003e+00, -6.709770e-05
-6.352947417600e+01, 1.028114e+00, -7.362888e-05
-6.343143486400e+01, 1.027700e+00, -7.378196e-05
-6.333339555200e+01, 1.028155e+00, -7.260838e-05
-6.323535624000e+01, 1.027769e+00, -6.862844e-05
-6.313731692800e+01, 1.027909e+00, -6.725077e-05
-6.303927761600e+01, 1.027842e+00, -6.745487e-05
-6.294123830400e+01, 1.027914e+00, -7.179199e-05
-6.284319899200e+01, 1.027669e+00, -7.072046e-05
-6.274515968000e+01, 1.027787e+00, -6.592413e-05
-6.264712036800e+01, 1.027863e+00, -6.735282e-05
-6.254908105600e+01, 1.027825e+00, -6.944484e-05
-6.245104174400e+01, 1.027638e+00, -7.663935e-05
-6.235300243200e+01, 1.027710e+00, -6.827127e-05
-6.225496312000e+01, 1.027496e+00, -7.138379e-05
-6.215692380800e+01, 1.027525e+00, -7.796599e-05
-6.205888449600e+01, 1.027561e+00, -7.046534e-05
-6.196084518400e+01, 1.027495e+00, -7.633320e-05
-6.186280587200e+01, 1.027525e+00, -7.990494e-05
-6.176476656000e+01, 1.027603e+00, -6.607720e-05
-6.166672724800e+01, 1.027439e+00, -6.852639e-05
-6.156868793600e+01, 1.027425e+00, -7.786394e-05
-6.147064862400e+01, 1.027324e+00, -6.066857e-05
-6.137260931200e+01, 1.027195e+00, -6.944484e-05
-6.127457000000e+01, 1.027253e+00, -7.612910e-05
-6.117653068800e+01, 1.027121e+00, -6.046447e-05
-6.107849137600e+01, 1.027196e+00, -6.735282e-05
-6.098045206400e+01, 1.027160e+00, -6.893459e-05
-6.088241275200e+01, 1.026991e+00, -7.995596e-05
-6.078437344000e+01, 1.026819e+00, -8.026211e-05
-6.068633412800e+01, 1.026721e+00, -7.765985e-05
-6.058829481600e+01, 1.026393e+00, -7.883342e-05
-6.049025550400e+01, 1.026150e+00, -7.393503e-05
-6.039221619200e+01, 1.026218e+00, -7.521065e-05
-6.029417688000e+01, 1.026326e+00, -7.199609e-05
-6.019613756800e+01, 1.026420e+00, -6.434236e-05
-6.009809825600e+01, 1.026262e+00, -7.286351e-05
-6.000005894400e+01, 1.026209e+00, -6.582208e-05
-5.990201963200e+01, 1.026167e+00, -6.515875e-05
-5.980398032000e+01, 1.026091e+00, -6.184214e-05
-5.970594100800e+01, 1.026059e+00, -6.413826e-05
-5.960790169600e+01, 1.026112e+00, -6.270956e-05
-5.950986238400e+01, 1.026109e+00, -5.531095e-05
-5.941182307200e+01, 1.025908e+00, -5.245356e-05
-5.931378376000e+01, 1.025870e+00, -5.975012e-05
-5.921574444800e+01, 1.025817e+00, -5.694375e-05
-5.911770513600e+01, 1.025716e+00, -5.842347e-05
-5.901966582400e+01, 1.025857e+00, -6.174009e-05
-5.892162651200e+01, 1.025699e+00, -6.209726e-05
-5.882358720000e+01, 1.026057e+00, -5.816835e-05
-5.872554788800e+01, 1.025694e+00, -7.347581e-05
-5.862750857600e+01, 1.025664e+00, -7.857829e-05
-5.852946926400e+01, 1.025666e+00, -6.771000e-05
-5.843142995200e+01, 1.025681e+00, -7.990494e-05
-5.833339064000e+01, 1.025790e+00, -8.016006e-05
-5.823535132800e+01, 1.025568e+00, -7.490450e-05
-5.813731201600e+01, 1.025490e+00, -7.582295e-05
-5.803927270400e+01, 1.025589e+00, -7.342478e-05
-5.794123339200e+01, 1.025574e+00, -7.367991e-05
-5.784319408000e+01, 1.025693e+00, -7.388401e-05
-5.774515476800e+01, 1.025523e+00, -7.158789e-05
-5.764711545600e+01, 1.025459e+00, -6.903664e-05
-5.754907614400e+01, 1.025107e+00, -6.883254e-05
-5.745103683200e+01, 1.025096e+00, -7.082251e-05
-5.735299752000e+01, 1.025364e+00, -7.301658e-05
-5.725495820800e+01, 1.025280e+00, -7.322068e-05
-5.715691889600e+01, 1.025227e+00, -7.010817e-05
-5.705887958400e+01, 1.025171e+00, -6.995509e-05
-5.696084027200e+01, 1.025119e+00, -6.546490e-05
-5.686280096000e+01, 1.024995e+00, -6.750590e-05
-5.676476164800e+01, 1.024956e+00, -6.939382e-05
-5.666672233600e+01, 1.024847e+00, -6.204624e-05
-5.656868302400e+01, 1.024693e+00, -6.597515e-05
-5.647064371200e+01, 1.024835e+00, -6.959792e-05
-5.637260440000e+01, 1.024942e+00, -6.587310e-05
-5.627456508800e+01, 1.024839e+00, -6.199521e-05
-5.617652577600e+01, 1.024564e+00, -7.449630e-05
-5.607848646400e+01, 1.024327e+00, -7.791497e-05
-5.598044715200e+01, 1.024661e+00, -6.883254e-05
-5.588240784000e+01, 1.024501e+00, -6.531183e-05
-5.578436852800e+01, 1.024564e+00, -6.883254e-05
-5.568632921600e+01, 1.024382e+00, -6.822025e-05
-5.558828990400e+01, 1.024393e+00, -6.602618e-05
-5.549025059200e+01, 1.024443e+00, -7.419015e-05
-5.539221128000e+01, 1.024296e+00, -6.816922e-05
-5.529417196800e+01, 1.023965e+00, -6.398518e-05
-5.519613265600e+01, 1.023882e+00, -6.765897e-05
-5.509809334400e+01, 1.024055e+00, -6.801615e-05
-5.500005403200e+01, 1.024089e+00, -6.730180e-05
-5.490201472000e+01, 1.024484e+00, -7.439425e-05
-5.480397540800e+01, 1.024339e+00, -7.046534e-05
-5.470593609600e+01, 1.024226e+00, -7.087354e-05
