% Moku:Go Lock-In Amplifier
% Input 1, DC coupling, 0 dB attenuation
% Input 2, DC coupling, 0 dB attenuation
% Internal demodulation: 1.000 000 000 kHz, 10.000 000 deg
% Lowpass filter corner frequency 9.0 Hz (time constant 17.7 ms), slope 12 dB / octave
% Output 1 - I signal, +0.0 dB gain, invert off, offset 0.000 0 V, output disabled
% Output 2 - Demodulation signal, amplitude 10.000 Vpp, offset 0.000 0 V, output enabled
% Acquired 2025-06-03 T 15:29:53 +0200
% Time (s), Probe A (Probe A) (V), Probe B (Probe B) (V)
-9.039224566400e+01, 1.367912e+00, -2.990567e-04
-9.029420635200e+01, 1.368344e+00, -3.086494e-04
-9.019616704000e+01, 1.367621e+00, -3.401318e-04
-9.009812772800e+01, 1.367451e+00, -3.568679e-04
-9.000008841600e+01, 1.367057e+00, -3.957999e-04
-8.990204910400e+01, 1.366765e+00, -4.872364e-04
-8.980400979200e+01, 1.365569e+00, -6.060734e-04
-8.970597048000e+01, 1.364203e+00, -7.198078e-04
-8.960793116800e+01, 1.363043e+00, -7.662404e-04
-8.950989185600e+01, 1.362015e+00, -4.711636e-04
-8.941185254400e+01, 1.361496e+00, -3.781963e-04
-8.931381323200e+01, 1.360947e+00, -3.913097e-04
-8.921577392000e+01, 1.360301e+00, -2.333367e-04
-8.911773460800e+01, 1.360271e+00, -2.919133e-04
-8.901969529600e+01, 1.360605e+00, -8.322156e-05
-8.892165598400e+01, 1.364553e+00, 1.470026e-04
-8.882361667200e+01, 1.367642e+00, 1.419002e-04
-8.872557736000e+01, 1.367900e+00, 1.464924e-04
-8.862753804800e+01, 1.367759e+00, 1.457780e-04
-8.852949873600e+01, 1.367447e+00, 1.545033e-04
-8.843145942400e+01, 1.367716e+00, 1.392979e-04
-8.833342011200e+01, 1.367649e+00, 1.456250e-04
-8.823538080000e+01, 1.368194e+00, 1.403694e-04
-8.813734148800e+01, 1.368602e+00, 1.407776e-04
-8.803930217600e+01, 1.261938e+00, 4.247310e-04
-8.794126286400e+01, 1.156667e+00, 2.269586e-04
-8.784322355200e+01, 1.156089e+00, 1.959355e-05
-8.774518424000e+01, 1.155594e+00, -5.878065e-05
-8.764714492800e+01, 1.156107e+00, -1.158264e-04
-8.754910561600e+01, 1.157108e+00, -1.933842e-04
-8.745106630400e+01, 1.157719e+00, -2.249686e-04
-8.735302699200e+01, 1.159331e+00, -2.283363e-04
-8.725498768000e+01, 1.158371e+00, -2.404292e-04
-8.715694836800e+01, 1.151786e+00, -2.386943e-04
-8.705890905600e+01, 1.153954e+00, -2.546651e-04
-8.696086974400e+01, 1.154608e+00, -2.743097e-04
-8.686283043200e+01, 1.153912e+00, -2.681867e-04
-8.676479112000e+01, 1.152500e+00, -2.786978e-04
-8.666675180800e+01, 1.152761e+00, -3.038020e-04
-8.656871249600e+01, 1.154121e+00, -3.046695e-04
-8.647067318400e+01, 1.155152e+00, -2.810450e-04
-8.637263387200e+01, 1.155461e+00, -2.858413e-04
-8.627459456000e+01, 1.154855e+00, -2.870149e-04
-8.617655524800e+01, 1.154889e+00, -3.024754e-04
-8.607851593600e+01, 1.154102e+00, -2.882395e-04
-8.598047662400e+01, 1.154430e+00, -3.006385e-04
-8.588243731200e+01, 1.154369e+00, -2.932909e-04
-8.578439800000e+01, 1.154253e+00, -3.126804e-04
-8.568635868800e+01, 1.154513e+00, -3.049756e-04
-8.558831937600e+01, 1.154398e+00, -3.100271e-04
-8.549028006400e+01, 1.154664e+00, -3.275286e-04
-8.539224075200e+01, 1.155191e+00, -2.904846e-04
-8.529420144000e+01, 1.155589e+00, -3.083943e-04
-8.519616212800e+01, 1.159627e+00, -2.909948e-04
-8.509812281600e+01, 1.164360e+00, -2.287955e-04
-8.500008350400e+01, 1.164898e+00, -2.322652e-04
-8.490204419200e+01, 1.165280e+00, -2.326734e-04
-8.480400488000e+01, 1.165572e+00, -2.273668e-04
-8.470596556800e+01, 1.165720e+00, -2.327244e-04
-8.460792625600e+01, 1.165741e+00, -2.254279e-04
-8.450988694400e+01, 1.165605e+00, -2.259891e-04
-8.441184763200e+01, 1.165682e+00, -2.315508e-04
-8.431380832000e+01, 1.165824e+00, -2.251217e-04
-8.421576900800e+01, 1.165470e+00, -2.272137e-04
-8.411772969600e+01, 1.165863e+00, -2.236420e-04
-8.401969038400e+01, 1.165421e+00, -2.295098e-04
-8.392165107200e+01, 1.165618e+00, -2.330816e-04
-8.382361176000e+01, 1.166001e+00, -2.246625e-04
