  freq    |   ref    |    od    |   lock   
----------+----------+----------+----------
 2500.000 |  1.22606 |  1.09459 | -0.00008
 2500.250 |  1.22614 |  1.09507 | -0.00007
 2500.500 |  1.22610 |  1.09474 | -0.00008
 2500.750 |  1.22628 |  1.09455 | -0.00007
 2501.000 |  1.22665 |  1.09515 | -0.00008
 2501.250 |  1.22642 |  1.09413 | -0.00008
 2501.500 |  1.22722 |  1.09440 | -0.00009
 2501.750 |  1.22730 |  1.09416 | -0.00009
 2502.000 |  1.22854 |  1.09495 | -0.00008
 2502.250 |  1.22861 |  1.09482 | -0.00007
 2502.500 |  1.22938 |  1.09440 | -0.00008
 2502.750 |  1.23015 |  1.09487 | -0.00007
 2503.000 |  1.23082 |  1.09467 | -0.00007
 2503.250 |  1.23214 |  1.09497 | -0.00008
 2503.500 |  1.23249 |  1.09444 | -0.00008
 2503.750 |  1.23374 |  1.09472 | -0.00007
 2504.000 |  1.23441 |  1.09470 | -0.00007
 2504.250 |  1.23473 |  1.09492 | -0.00008
 2504.500 |  1.23466 |  1.09511 | -0.00008
 2504.750 |  1.23569 |  1.09455 | -0.00007
 2505.000 |  1.23486 |  1.09487 | -0.00008
 2505.250 |  1.23468 |  1.09463 | -0.00008
 2505.500 |  1.23352 |  1.09481 | -0.00008
 2505.750 |  1.23375 |  1.09453 | -0.00008
 2506.000 |  1.23340 |  1.09455 | -0.00008
 2506.250 |  1.23273 |  1.09454 | -0.00008
 2506.500 |  1.23261 |  1.09424 | -0.00008
 2506.750 |  1.23189 |  1.09433 | -0.00008
 2507.000 |  1.23215 |  1.09457 | -0.00008
 2507.250 |  1.23169 |  1.09440 | -0.00008
 2507.500 |  1.23161 |  1.09489 | -0.00007
 2507.750 |  1.23177 |  1.09452 | -0.00008
 2508.000 |  1.23088 |  1.09441 | -0.00008
 2508.250 |  1.23081 |  1.09411 | -0.00007
 2508.500 |  1.23026 |  1.09426 | -0.00008
 2508.750 |  1.23057 |  1.09423 | -0.00009
 2509.000 |  1.23044 |  1.09453 | -0.00008
 2509.250 |  1.23032 |  1.09442 | -0.00008
