  freq    |   ref    |    od    |   lock   
----------+----------+----------+----------
 2500.000 |  1.90051 |  1.86997 | -0.00034
 2500.250 |  1.90087 |  1.86985 | -0.00033
 2500.500 |  1.90130 |  1.87049 | -0.00034
 2500.750 |  1.90109 |  1.87027 | -0.00033
 2501.000 |  1.90100 |  1.87040 | -0.00033
 2501.250 |  1.90139 |  1.87049 | -0.00033
 2501.500 |  1.90120 |  1.87058 | -0.00033
 2501.750 |  1.90100 |  1.87084 | -0.00032
 2502.000 |  1.90101 |  1.87083 | -0.00031
 2502.250 |  1.90084 |  1.87070 | -0.00032
 2502.500 |  1.90141 |  1.87079 | -0.00031
 2502.750 |  1.90105 |  1.87099 | -0.00031
 2503.000 |  1.90129 |  1.87140 | -0.00031
 2503.250 |  1.90107 |  1.87164 | -0.00031
 2503.500 |  1.90124 |  1.87168 | -0.00032
 2503.750 |  1.90092 |  1.87194 | -0.00032
 2504.000 |  1.90000 |  1.87204 | -0.00031
 2504.250 |  1.89985 |  1.87179 | -0.00031
 2504.500 |  1.89943 |  1.87204 | -0.00031
 2504.750 |  1.89952 |  1.87202 | -0.00031
 2505.000 |  1.89934 |  1.87213 | -0.00031
 2505.250 |  1.89926 |  1.87249 | -0.00031
 2505.500 |  1.89888 |  1.87231 | -0.00031
 2505.750 |  1.89908 |  1.87245 | -0.00031
 2506.000 |  1.89942 |  1.87237 | -0.00031
 2506.250 |  1.89936 |  1.87242 | -0.00032
 2506.500 |  1.89946 |  1.87250 | -0.00031
 2506.750 |  1.89923 |  1.87244 | -0.00032
 2507.000 |  1.89961 |  1.87236 | -0.00031
 2507.250 |  1.89935 |  1.87279 | -0.00030
 2507.500 |  1.89907 |  1.87240 | -0.00031
 2507.750 |  1.89875 |  1.87252 | -0.00032
 2508.000 |  1.89842 |  1.87254 | -0.00031
 2508.250 |  1.89857 |  1.87234 | -0.00031
 2508.500 |  1.89878 |  1.87238 | -0.00032
 2508.750 |  1.89884 |  1.87200 | -0.00031
 2509.000 |  1.89876 |  1.87214 | -0.00031
 2509.250 |  1.89868 |  1.87207 | -0.00031
 2509.500 |  1.89869 |  1.87224 | -0.00031
 2509.750 |  1.89879 |  1.87208 | -0.00031
 2510.000 |  1.89838 |  1.87170 | -0.00031
 2510.250 |  1.89825 |  1.87152 | -0.00031
 2510.500 |  1.89832 |  1.87161 | -0.00030
 2510.750 |  1.89817 |  1.87164 | -0.00031
 2511.000 |  1.89834 |  1.87141 | -0.00031
 2511.250 |  1.89855 |  1.87136 | -0.00032
 2511.500 |  1.89820 |  1.87157 | -0.00031
 2511.750 |  1.89803 |  1.87132 | -0.00031
 2512.000 |  1.89790 |  1.87147 | -0.00030
 2512.250 |  1.89780 |  1.87133 | -0.00031
 2512.500 |  1.89813 |  1.87104 | -0.00031
 2512.750 |  1.89850 |  1.87079 | -0.00031
 2513.000 |  1.89796 |  1.87036 | -0.00031
 2513.250 |  1.89808 |  1.87060 | -0.00031
 2513.500 |  1.89799 |  1.87031 | -0.00030
 2513.750 |  1.89802 |  1.87066 | -0.00031
 2514.000 |  1.89798 |  1.87080 | -0.00031
 2514.250 |  1.89805 |  1.87048 | -0.00031
 2514.500 |  1.89817 |  1.87082 | -0.00030
 2514.750 |  1.89821 |  1.87087 | -0.00031
 2515.000 |  1.89847 |  1.87100 | -0.00031
 2515.250 |  1.89840 |  1.87067 | -0.00031
 2515.500 |  1.89841 |  1.87084 | -0.00031
 2515.750 |  1.89846 |  1.87041 | -0.00031
 2516.000 |  1.89834 |  1.87026 | -0.00031
 2516.250 |  1.89861 |  1.87045 | -0.00030
 2516.500 |  1.89857 |  1.87038 | -0.00031
 2516.750 |  1.89872 |  1.87088 | -0.00031
