  freq    |   ref    |    od    |   lock   
----------+----------+----------+----------
 2500.000 |  1.30388 |  1.16562 | -0.00023
 2500.250 |  1.30351 |  1.16600 | -0.00022
 2500.500 |  1.30280 |  1.16563 | -0.00023
 2500.750 |  1.30339 |  1.16617 | -0.00023
 2501.000 |  1.30274 |  1.16609 | -0.00023
 2501.250 |  1.30340 |  1.16612 | -0.00023
 2501.500 |  1.30286 |  1.16611 | -0.00023
 2501.750 |  1.30227 |  1.16609 | -0.00023
 2502.000 |  1.30251 |  1.16624 | -0.00023
 2502.250 |  1.30180 |  1.16600 | -0.00022
 2502.500 |  1.30214 |  1.16654 | -0.00023
 2502.750 |  1.30185 |  1.16615 | -0.00023
 2503.000 |  1.30194 |  1.16664 | -0.00023
 2503.250 |  1.30195 |  1.16651 | -0.00023
 2503.500 |  1.30213 |  1.16651 | -0.00023
 2503.750 |  1.30173 |  1.16719 | -0.00023
 2504.000 |  1.30174 |  1.16676 | -0.00023
 2504.250 |  1.30160 |  1.16712 | -0.00023
 2504.500 |  1.30150 |  1.16715 | -0.00024
 2504.750 |  1.30186 |  1.16724 | -0.00022
 2505.000 |  1.30321 |  1.16715 | -0.00023
 2505.250 |  1.30206 |  1.16699 | -0.00023
 2505.500 |  1.30088 |  1.16775 | -0.00023
 2505.750 |  1.30246 |  1.16749 | -0.00023
 2506.000 |  1.30508 |  1.16755 | -0.00023
 2506.250 |  1.30409 |  1.16755 | -0.00023
 2506.500 |  1.30159 |  1.16763 | -0.00023
 2506.750 |  1.30082 |  1.16754 | -0.00023
 2507.000 |  1.30072 |  1.16760 | -0.00023
 2507.250 |  1.30071 |  1.16778 | -0.00023
 2507.500 |  1.30090 |  1.16722 | -0.00022
 2507.750 |  1.30111 |  1.16729 | -0.00023
 2508.000 |  1.30050 |  1.16774 | -0.00023
 2508.250 |  1.30100 |  1.16773 | -0.00023
 2508.500 |  1.30056 |  1.16828 | -0.00023
 2508.750 |  1.30090 |  1.16786 | -0.00023
 2509.000 |  1.30077 |  1.16720 | -0.00023
 2509.250 |  1.30103 |  1.16647 | -0.00023
 2509.500 |  1.30098 |  1.16671 | -0.00023
 2509.750 |  1.30114 |  1.16711 | -0.00024
 2510.000 |  1.30157 |  1.16697 | -0.00022
 2510.250 |  1.30114 |  1.16725 | -0.00023
 2510.500 |  1.30180 |  1.16688 | -0.00023
 2510.750 |  1.30108 |  1.16714 | -0.00023
 2511.000 |  1.30162 |  1.16710 | -0.00023
 2511.250 |  1.30159 |  1.16730 | -0.00023
 2511.500 |  1.30154 |  1.16742 | -0.00023
 2511.750 |  1.30260 |  1.16724 | -0.00023
 2512.000 |  1.30206 |  1.16735 | -0.00023
 2512.250 |  1.30296 |  1.16727 | -0.00023
 2512.500 |  1.30249 |  1.16698 | -0.00024
 2512.750 |  1.30308 |  1.16770 | -0.00024
 2513.000 |  1.30356 |  1.16872 | -0.00023
 2513.250 |  1.30403 |  1.16960 | -0.00023
 2513.500 |  1.30513 |  1.16884 | -0.00023
 2513.750 |  1.30526 |  1.16940 | -0.00023
 2514.000 |  1.30602 |  1.16953 | -0.00023
 2514.250 |  1.30648 |  1.16966 | -0.00023
 2514.500 |  1.30715 |  1.16970 | -0.00022
 2514.750 |  1.30824 |  1.16964 | -0.00023
 2515.000 |  1.30849 |  1.17031 | -0.00023
 2515.250 |  1.30921 |  1.16943 | -0.00022
 2515.500 |  1.30935 |  1.17029 | -0.00022
 2515.750 |  1.30948 |  1.16998 | -0.00024
 2516.000 |  1.31040 |  1.16991 | -0.00023
 2516.250 |  1.31055 |  1.17060 | -0.00023
 2516.500 |  1.31107 |  1.17035 | -0.00023
 2516.750 |  1.31139 |  1.17104 | -0.00023
 2517.000 |  1.31130 |  1.17071 | -0.00023
 2517.250 |  1.31113 |  1.17119 | -0.00023
 2517.500 |  1.31147 |  1.17128 | -0.00023
