  freq    |   ref    |    od    |   lock   
----------+----------+----------+----------
 2500.000 |  1.18380 |  1.31531 | -0.00026
 2500.250 |  1.18379 |  1.31516 | -0.00029
 2500.500 |  1.18399 |  1.31535 | -0.00028
 2500.750 |  1.18412 |  1.31564 | -0.00025
 2501.000 |  1.18337 |  1.31557 | -0.00026
 2501.250 |  1.18389 |  1.31545 | -0.00028
 2501.500 |  1.18372 |  1.31540 | -0.00027
 2501.750 |  1.18415 |  1.31536 | -0.00025
 2502.000 |  1.18464 |  1.31553 | -0.00025
 2502.250 |  1.18403 |  1.31560 | -0.00028
 2502.500 |  1.18495 |  1.31518 | -0.00026
 2502.750 |  1.18462 |  1.31492 | -0.00026
 2503.000 |  1.18473 |  1.31470 | -0.00029
 2503.250 |  1.18574 |  1.31517 | -0.00025
 2503.500 |  1.18502 |  1.31537 | -0.00026
 2503.750 |  1.18572 |  1.31502 | -0.00030
 2504.000 |  1.18557 |  1.31481 | -0.00030
 2504.250 |  1.18616 |  1.31521 | -0.00028
 2504.500 |  1.18698 |  1.31462 | -0.00029
 2504.750 |  1.18681 |  1.31500 | -0.00027
 2505.000 |  1.18799 |  1.31502 | -0.00026
 2505.250 |  1.18714 |  1.31489 | -0.00025
 2505.500 |  1.18799 |  1.31494 | -0.00027
 2505.750 |  1.18782 |  1.31458 | -0.00028
 2506.000 |  1.18800 |  1.31498 | -0.00026
 2506.250 |  1.18940 |  1.31444 | -0.00027
 2506.500 |  1.18918 |  1.31464 | -0.00028
 2506.750 |  1.19242 |  1.31435 | -0.00029
 2507.000 |  1.19248 |  1.31403 | -0.00029
 2507.250 |  1.19261 |  1.31428 | -0.00029
 2507.500 |  1.19323 |  1.31414 | -0.00029
 2507.750 |  1.19287 |  1.31465 | -0.00028
 2508.000 |  1.19332 |  1.31472 | -0.00029
 2508.250 |  1.19337 |  1.31466 | -0.00027
 2508.500 |  1.19378 |  1.31472 | -0.00027
 2508.750 |  1.19361 |  1.31430 | -0.00026
 2509.000 |  1.19371 |  1.31415 | -0.00029
 2509.250 |  1.19309 |  1.31158 | -0.00028
 2509.500 |  1.19338 |  1.31189 | -0.00026
 2509.750 |  1.19383 |  1.31166 | -0.00026
 2510.000 |  1.19340 |  1.31080 | -0.00029
 2510.250 |  1.19357 |  1.31100 | -0.00028
 2510.500 |  1.19352 |  1.31110 | -0.00026
 2510.750 |  1.19307 |  1.31037 | -0.00029
 2511.000 |  1.19321 |  1.31064 | -0.00026
 2511.250 |  1.19289 |  1.31045 | -0.00026
 2511.500 |  1.19221 |  1.31045 | -0.00028
 2511.750 |  1.19199 |  1.31028 | -0.00027
