alpha_deg	beta_deg	gamma_deg	sse
117.00	103.00	162.00	0.00195984
117.00	103.00	163.00	0.00194838
117.00	104.00	74.00	0.00195984
117.00	104.00	75.00	0.00197416
117.00	104.00	86.00	0.00189762
117.00	104.00	164.00	0.00195984
117.00	104.00	165.00	0.00197416
117.00	104.00	176.00	0.00189762
117.00	105.00	76.00	0.00197416
117.00	105.00	85.00	0.00186233
117.00	105.00	166.00	0.00197416
117.00	105.00	175.00	0.00186233
117.00	106.00	76.00	0.00195984
117.00	106.00	166.00	0.00195984
117.00	107.00	77.00	0.00194838
117.00	107.00	167.00	0.00194838
117.00	108.00	77.00	0.0019004
117.00	108.00	167.00	0.0019004
117.00	109.00	81.00	0.00506907
117.00	109.00	171.00	0.00506907
117.00	111.00	78.00	0.00177691
117.00	111.00	168.00	0.00177691
117.00	112.00	78.00	0.00169288
117.00	112.00	168.00	0.00169288
117.00	162.00	29.00	0.00191178
117.00	162.00	30.00	0.00190395
117.00	162.00	119.00	0.00191178
117.00	162.00	120.00	0.00190395
117.00	163.00	26.00	0.00492211
117.00	163.00	34.00	0.00201266
117.00	163.00	35.00	0.00199085
117.00	163.00	36.00	0.00199085
117.00	163.00	37.00	0.00199085
117.00	163.00	116.00	0.00492211
117.00	163.00	124.00	0.00201266
117.00	163.00	125.00	0.00199085
117.00	163.00	126.00	0.00199085
117.00	163.00	127.00	0.00199085
117.00	164.00	25.00	0.00513256
117.00	164.00	39.00	0.00207398
117.00	164.00	40.00	0.00207398
117.00	164.00	41.00	0.00207398
117.00	164.00	42.00	0.00207643
117.00	164.00	115.00	0.00513256
117.00	164.00	129.00	0.00207398
117.00	164.00	130.00	0.00207398
117.00	164.00	131.00	0.00207398
117.00	164.00	132.00	0.00207643
117.00	165.00	23.00	0.0052144
117.00	165.00	24.00	0.0052831
117.00	165.00	45.00	0.00215582
117.00	165.00	46.00	0.00215582
117.00	165.00	47.00	0.00548805
117.00	165.00	51.00	0.00146456
117.00	165.00	113.00	0.0052144
117.00	165.00	114.00	0.0052831
117.00	165.00	135.00	0.00215582
117.00	165.00	136.00	0.00215582
117.00	165.00	137.00	0.00548805
117.00	165.00	141.00	0.00146456
117.00	166.00	21.00	0.00199732
117.00	166.00	52.00	0.00157252
117.00	166.00	111.00	0.00199732
117.00	166.00	142.00	0.00157252
117.00	167.00	15.00	0.00193585
117.00	167.00	16.00	0.00197632
117.00	167.00	17.00	0.00201088
117.00	167.00	18.00	0.00208392
117.00	167.00	54.00	0.00169567
117.00	167.00	105.00	0.00193585
117.00	167.00	106.00	0.00197632
117.00	167.00	107.00	0.00201088
117.00	167.00	108.00	0.00208392
117.00	167.00	144.00	0.00169567
117.00	168.00	3.00	0.00186844
117.00	168.00	4.00	0.00190265
117.00	168.00	5.00	0.00189962
117.00	168.00	6.00	0.00193527
117.00	168.00	7.00	0.00196891
117.00	168.00	8.00	0.00197632
117.00	168.00	9.00	0.00197632
117.00	168.00	58.00	0.00176618
117.00	168.00	93.00	0.00186844
117.00	168.00	94.00	0.00190265
117.00	168.00	95.00	0.00189962
117.00	168.00	96.00	0.00193527
117.00	168.00	97.00	0.00196891
117.00	168.00	98.00	0.00197632
117.00	168.00	99.00	0.00197632
117.00	168.00	148.00	0.00176618
117.00	169.00	66.00	0.00186197
117.00	169.00	67.00	0.00186197
117.00	169.00	68.00	0.00186197
117.00	169.00	69.00	0.00186197
117.00	169.00	70.00	0.00186197
117.00	169.00	71.00	0.00186197
117.00	169.00	72.00	0.00186197
117.00	169.00	73.00	0.00186197
117.00	169.00	74.00	0.00186197
117.00	169.00	75.00	0.00186844
117.00	169.00	76.00	0.00186844
117.00	169.00	77.00	0.00186844
117.00	169.00	78.00	0.00186844
117.00	169.00	79.00	0.00186844
117.00	169.00	80.00	0.00186844
117.00	169.00	81.00	0.00193571
117.00	169.00	82.00	0.00193571
117.00	169.00	83.00	0.00196834
117.00	169.00	156.00	0.00186197
117.00	169.00	157.00	0.00186197
117.00	169.00	158.00	0.00186197
117.00	169.00	159.00	0.00186197
117.00	169.00	160.00	0.00186197
117.00	169.00	161.00	0.00186197
117.00	169.00	162.00	0.00186197
117.00	169.00	163.00	0.00186197
117.00	169.00	164.00	0.00186197
117.00	169.00	165.00	0.00186844
117.00	169.00	166.00	0.00186844
117.00	169.00	167.00	0.00186844
117.00	169.00	168.00	0.00186844
117.00	169.00	169.00	0.00186844
117.00	169.00	170.00	0.00186844
117.00	169.00	171.00	0.00193571
117.00	169.00	172.00	0.00193571
117.00	169.00	173.00	0.00196834
118.00	11.00	8.00	0.00197137
118.00	11.00	9.00	0.00193571
118.00	11.00	10.00	0.00186844
118.00	11.00	11.00	0.00186844
118.00	11.00	12.00	0.00186844
118.00	11.00	13.00	0.00186844
118.00	11.00	14.00	0.00186844
118.00	11.00	15.00	0.00186197
118.00	11.00	16.00	0.00186197
118.00	11.00	17.00	0.00186197
118.00	11.00	18.00	0.00186197
118.00	11.00	19.00	0.00186197
118.00	11.00	20.00	0.00186197
118.00	11.00	21.00	0.00186197
118.00	11.00	22.00	0.00186197
118.00	11.00	23.00	0.00186197
118.00	11.00	98.00	0.00197137
118.00	11.00	99.00	0.00193571
118.00	11.00	100.00	0.00186844
118.00	11.00	101.00	0.00186844
118.00	11.00	102.00	0.00186844
118.00	11.00	103.00	0.00186844
118.00	11.00	104.00	0.00186844
118.00	11.00	105.00	0.00186197
118.00	11.00	106.00	0.00186197
118.00	11.00	107.00	0.00186197
118.00	11.00	108.00	0.00186197
118.00	11.00	109.00	0.00186197
118.00	11.00	110.00	0.00186197
118.00	11.00	111.00	0.00186197
118.00	11.00	112.00	0.00186197
118.00	11.00	113.00	0.00186197
118.00	12.00	31.00	0.00176618
118.00	12.00	32.00	0.00179945
118.00	12.00	82.00	0.00197632
118.00	12.00	83.00	0.00196891
118.00	12.00	84.00	0.00196834
118.00	12.00	85.00	0.00189962
118.00	12.00	86.00	0.00190265
118.00	12.00	87.00	0.00186844
118.00	12.00	121.00	0.00176618
118.00	12.00	122.00	0.00179945
118.00	12.00	172.00	0.00197632
118.00	12.00	173.00	0.00196891
118.00	12.00	174.00	0.00196834
118.00	12.00	175.00	0.00189962
118.00	12.00	176.00	0.00190265
118.00	12.00	177.00	0.00186844
118.00	13.00	35.00	0.00169567
118.00	13.00	72.00	0.00209111
118.00	13.00	73.00	0.00204488
118.00	13.00	74.00	0.00197423
118.00	13.00	75.00	0.00197632
118.00	13.00	76.00	0.00193585
118.00	13.00	125.00	0.00169567
118.00	13.00	162.00	0.00209111
118.00	13.00	163.00	0.00204488
118.00	13.00	164.00	0.00197423
118.00	13.00	165.00	0.00197632
118.00	13.00	166.00	0.00193585
118.00	14.00	37.00	0.00157252
118.00	14.00	38.00	0.00163468
118.00	14.00	127.00	0.00157252
118.00	14.00	128.00	0.00163468
118.00	15.00	38.00	0.00146456
118.00	15.00	39.00	0.00146456
118.00	15.00	40.00	0.0017735
118.00	15.00	44.00	0.00215582
118.00	15.00	66.00	0.00540188
118.00	15.00	67.00	0.00525601
118.00	15.00	128.00	0.00146456
118.00	15.00	129.00	0.00146456
118.00	15.00	130.00	0.0017735
118.00	15.00	134.00	0.00215582
118.00	15.00	156.00	0.00540188
118.00	15.00	157.00	0.00525601
118.00	16.00	47.00	0.00207643
118.00	16.00	48.00	0.00206872
118.00	16.00	49.00	0.00206872
118.00	16.00	50.00	0.00207398
118.00	16.00	66.00	0.0051003
118.00	16.00	137.00	0.00207643
118.00	16.00	138.00	0.00206872
118.00	16.00	139.00	0.00206872
118.00	16.00	140.00	0.00207398
118.00	16.00	156.00	0.0051003
118.00	17.00	52.00	0.00202837
118.00	17.00	53.00	0.00199085
118.00	17.00	54.00	0.00199085
118.00	17.00	55.00	0.00201266
118.00	17.00	142.00	0.00202837
118.00	17.00	143.00	0.00199085
118.00	17.00	144.00	0.00199085
118.00	17.00	145.00	0.00201266
118.00	18.00	58.00	0.00193853
118.00	18.00	59.00	0.00193853
118.00	18.00	60.00	0.00196035
118.00	18.00	63.00	0.00488612
118.00	18.00	148.00	0.00193853
118.00	18.00	149.00	0.00193853
118.00	18.00	150.00	0.00196035
118.00	18.00	153.00	0.00488612
118.00	68.00	12.00	0.00169288
118.00	68.00	102.00	0.00169288
118.00	69.00	12.00	0.00177691
118.00	69.00	102.00	0.00177691
118.00	71.00	9.00	0.00515738
118.00	71.00	99.00	0.00515738
118.00	72.00	13.00	0.0019004
118.00	72.00	103.00	0.0019004
118.00	73.00	13.00	0.00194838
118.00	73.00	103.00	0.00194838
118.00	74.00	14.00	0.00195984
118.00	74.00	104.00	0.00195984
118.00	75.00	5.00	0.00186233
118.00	75.00	14.00	0.00197416
118.00	75.00	15.00	0.00195984
118.00	75.00	95.00	0.00186233
118.00	75.00	104.00	0.00197416
118.00	75.00	105.00	0.00195984
118.00	76.00	4.00	0.00189762
118.00	76.00	15.00	0.00197416
118.00	76.00	16.00	0.00195984
118.00	76.00	94.00	0.00189762
118.00	76.00	105.00	0.00197416
118.00	76.00	106.00	0.00195984
118.00	77.00	2.00	0.0018302
118.00	77.00	17.00	0.00194838
118.00	77.00	18.00	0.00195984
118.00	77.00	92.00	0.0018302
118.00	77.00	107.00	0.00194838
118.00	77.00	108.00	0.00195984
118.00	78.00	1.00	0.00197137
118.00	78.00	20.00	0.00196692
118.00	78.00	21.00	0.00201683
118.00	78.00	22.00	0.0020288
118.00	78.00	23.00	0.00210287
118.00	78.00	91.00	0.00197137
118.00	78.00	110.00	0.00196692
118.00	78.00	111.00	0.00201683
118.00	78.00	112.00	0.0020288
118.00	78.00	113.00	0.00210287
118.00	79.00	24.00	0.00177268
118.00	79.00	89.00	0.00196891
118.00	79.00	114.00	0.00177268
118.00	79.00	179.00	0.00196891
118.00	80.00	23.00	0.00166188
118.00	80.00	86.00	0.00197783
118.00	80.00	113.00	0.00166188
118.00	80.00	176.00	0.00197783
118.00	83.00	19.00	0.00170096
118.00	83.00	109.00	0.00170096
118.00	84.00	18.00	0.00170096
118.00	84.00	79.00	0.00169567
118.00	84.00	108.00	0.00170096
118.00	84.00	169.00	0.00169567
118.00	85.00	17.00	0.00170096
118.00	85.00	79.00	0.00176618
118.00	85.00	107.00	0.00170096
118.00	85.00	169.00	0.00176618
118.00	86.00	16.00	0.00170096
118.00	86.00	106.00	0.00170096
118.00	87.00	15.00	0.00173105
118.00	87.00	105.00	0.00173105
118.00	88.00	14.00	0.00176195
118.00	88.00	78.00	0.00176064
118.00	88.00	104.00	0.00176195
118.00	88.00	168.00	0.00176064
118.00	90.00	13.00	0.00173075
118.00	90.00	77.00	0.00173075
118.00	90.00	103.00	0.00173075
118.00	90.00	167.00	0.00173075
118.00	92.00	12.00	0.00176064
118.00	92.00	76.00	0.00176195
118.00	92.00	102.00	0.00176064
118.00	92.00	166.00	0.00176195
118.00	93.00	75.00	0.00173105
118.00	93.00	165.00	0.00173105
118.00	94.00	74.00	0.00170096
118.00	94.00	164.00	0.00170096
118.00	95.00	11.00	0.00176618
118.00	95.00	73.00	0.00170096
118.00	95.00	101.00	0.00176618
118.00	95.00	163.00	0.00170096
118.00	96.00	11.00	0.00169567
118.00	96.00	72.00	0.00170096
118.00	96.00	101.00	0.00169567
118.00	96.00	162.00	0.00170096
118.00	97.00	71.00	0.00170096
118.00	97.00	161.00	0.00170096
118.00	100.00	4.00	0.00197783
118.00	100.00	67.00	0.00166188
118.00	100.00	94.00	0.00197783
118.00	100.00	157.00	0.00166188
118.00	101.00	1.00	0.00196891
118.00	101.00	66.00	0.00177268
118.00	101.00	91.00	0.00196891
118.00	101.00	156.00	0.00177268
118.00	102.00	67.00	0.00210287
118.00	102.00	68.00	0.0020288
118.00	102.00	69.00	0.00201683
118.00	102.00	70.00	0.00196692
118.00	102.00	89.00	0.00197137
118.00	102.00	157.00	0.00210287
118.00	102.00	158.00	0.0020288
118.00	102.00	159.00	0.00201683
118.00	102.00	160.00	0.00196692
118.00	102.00	179.00	0.00197137
118.00	103.00	72.00	0.00195984
118.00	103.00	73.00	0.00194838
118.00	103.00	88.00	0.0018302
118.00	103.00	162.00	0.00195984
118.00	103.00	163.00	0.00194838
118.00	103.00	178.00	0.0018302
118.00	104.00	74.00	0.00195984
118.00	104.00	75.00	0.00197416
118.00	104.00	86.00	0.00189762
118.00	104.00	164.00	0.00195984
118.00	104.00	165.00	0.00197416
118.00	104.00	176.00	0.00189762
118.00	105.00	75.00	0.00195984
118.00	105.00	76.00	0.00197416
118.00	105.00	85.00	0.00186233
118.00	105.00	165.00	0.00195984
118.00	105.00	166.00	0.00197416
118.00	105.00	175.00	0.00186233
118.00	106.00	76.00	0.00195984
118.00	106.00	166.00	0.00195984
118.00	107.00	77.00	0.00194838
118.00	107.00	167.00	0.00194838
118.00	108.00	77.00	0.0019004
118.00	108.00	167.00	0.0019004
118.00	109.00	81.00	0.00515738
118.00	109.00	171.00	0.00515738
118.00	111.00	78.00	0.00177691
118.00	111.00	168.00	0.00177691
118.00	112.00	78.00	0.00169288
118.00	112.00	168.00	0.00169288
118.00	162.00	27.00	0.00488612
118.00	162.00	30.00	0.00196035
118.00	162.00	31.00	0.00193853
118.00	162.00	32.00	0.00193853
118.00	162.00	117.00	0.00488612
118.00	162.00	120.00	0.00196035
118.00	162.00	121.00	0.00193853
118.00	162.00	122.00	0.00193853
118.00	163.00	35.00	0.00201266
118.00	163.00	36.00	0.00199085
118.00	163.00	37.00	0.00199085
118.00	163.00	38.00	0.00202837
118.00	163.00	125.00	0.00201266
118.00	163.00	126.00	0.00199085
118.00	163.00	127.00	0.00199085
118.00	163.00	128.00	0.00202837
118.00	164.00	24.00	0.0051003
118.00	164.00	40.00	0.00207398
118.00	164.00	41.00	0.00206872
118.00	164.00	42.00	0.00206872
118.00	164.00	43.00	0.00207643
118.00	164.00	114.00	0.0051003
118.00	164.00	130.00	0.00207398
118.00	164.00	131.00	0.00206872
118.00	164.00	132.00	0.00206872
118.00	164.00	133.00	0.00207643
118.00	165.00	23.00	0.00525601
118.00	165.00	24.00	0.00540188
118.00	165.00	46.00	0.00215582
118.00	165.00	50.00	0.0017735
118.00	165.00	51.00	0.00146456
118.00	165.00	52.00	0.00146456
118.00	165.00	113.00	0.00525601
118.00	165.00	114.00	0.00540188
118.00	165.00	136.00	0.00215582
118.00	165.00	140.00	0.0017735
118.00	165.00	141.00	0.00146456
118.00	165.00	142.00	0.00146456
118.00	166.00	52.00	0.00163468
118.00	166.00	53.00	0.00157252
118.00	166.00	142.00	0.00163468
118.00	166.00	143.00	0.00157252
118.00	167.00	14.00	0.00193585
118.00	167.00	15.00	0.00197632
118.00	167.00	16.00	0.00197423
118.00	167.00	17.00	0.00204488
118.00	167.00	18.00	0.00209111
118.00	167.00	55.00	0.00169567
118.00	167.00	104.00	0.00193585
118.00	167.00	105.00	0.00197632
118.00	167.00	106.00	0.00197423
118.00	167.00	107.00	0.00204488
118.00	167.00	108.00	0.00209111
118.00	167.00	145.00	0.00169567
118.00	168.00	3.00	0.00186844
118.00	168.00	4.00	0.00190265
118.00	168.00	5.00	0.00189962
118.00	168.00	6.00	0.00196834
118.00	168.00	7.00	0.00196891
118.00	168.00	8.00	0.00197632
118.00	168.00	58.00	0.00179945
118.00	168.00	59.00	0.00176618
118.00	168.00	93.00	0.00186844
118.00	168.00	94.00	0.00190265
118.00	168.00	95.00	0.00189962
118.00	168.00	96.00	0.00196834
118.00	168.00	97.00	0.00196891
118.00	168.00	98.00	0.00197632
118.00	168.00	148.00	0.00179945
118.00	168.00	149.00	0.00176618
118.00	169.00	67.00	0.00186197
118.00	169.00	68.00	0.00186197
118.00	169.00	69.00	0.00186197
118.00	169.00	70.00	0.00186197
118.00	169.00	71.00	0.00186197
118.00	169.00	72.00	0.00186197
118.00	169.00	73.00	0.00186197
118.00	169.00	74.00	0.00186197
118.00	169.00	75.00	0.00186197
118.00	169.00	76.00	0.00186844
118.00	169.00	77.00	0.00186844
118.00	169.00	78.00	0.00186844
118.00	169.00	79.00	0.00186844
118.00	169.00	80.00	0.00186844
118.00	169.00	81.00	0.00193571
118.00	169.00	82.00	0.00197137
118.00	169.00	157.00	0.00186197
118.00	169.00	158.00	0.00186197
118.00	169.00	159.00	0.00186197
118.00	169.00	160.00	0.00186197
118.00	169.00	161.00	0.00186197
118.00	169.00	162.00	0.00186197
118.00	169.00	163.00	0.00186197
118.00	169.00	164.00	0.00186197
118.00	169.00	165.00	0.00186197
118.00	169.00	166.00	0.00186844
118.00	169.00	167.00	0.00186844
118.00	169.00	168.00	0.00186844
118.00	169.00	169.00	0.00186844
118.00	169.00	170.00	0.00186844
118.00	169.00	171.00	0.00193571
118.00	169.00	172.00	0.00197137
119.00	11.00	8.00	0.00197137
119.00	11.00	9.00	0.00193571
119.00	11.00	10.00	0.00190151
119.00	11.00	11.00	0.00186844
119.00	11.00	12.00	0.00186844
119.00	11.00	13.00	0.00186844
119.00	11.00	14.00	0.00186844
119.00	11.00	15.00	0.00186197
119.00	11.00	16.00	0.00186197
119.00	11.00	17.00	0.00186197
119.00	11.00	18.00	0.00186197
119.00	11.00	19.00	0.00186197
119.00	11.00	20.00	0.00186197
119.00	11.00	21.00	0.00186197
119.00	11.00	22.00	0.00186197
119.00	11.00	98.00	0.00197137
119.00	11.00	99.00	0.00193571
119.00	11.00	100.00	0.00190151
119.00	11.00	101.00	0.00186844
119.00	11.00	102.00	0.00186844
119.00	11.00	103.00	0.00186844
119.00	11.00	104.00	0.00186844
119.00	11.00	105.00	0.00186197
119.00	11.00	106.00	0.00186197
119.00	11.00	107.00	0.00186197
119.00	11.00	108.00	0.00186197
119.00	11.00	109.00	0.00186197
119.00	11.00	110.00	0.00186197
119.00	11.00	111.00	0.00186197
119.00	11.00	112.00	0.00186197
119.00	12.00	30.00	0.00176618
119.00	12.00	31.00	0.00176618
119.00	12.00	82.00	0.00201032
119.00	12.00	83.00	0.00196891
119.00	12.00	84.00	0.00196834
119.00	12.00	85.00	0.00193527
119.00	12.00	86.00	0.00190265
119.00	12.00	87.00	0.00186844
119.00	12.00	88.00	0.00186844
119.00	12.00	120.00	0.00176618
119.00	12.00	121.00	0.00176618
119.00	12.00	172.00	0.00201032
119.00	12.00	173.00	0.00196891
119.00	12.00	174.00	0.00196834
119.00	12.00	175.00	0.00193527
119.00	12.00	176.00	0.00190265
119.00	12.00	177.00	0.00186844
119.00	12.00	178.00	0.00186844
119.00	13.00	34.00	0.00166541
119.00	13.00	73.00	0.00208147
119.00	13.00	74.00	0.00197574
119.00	13.00	75.00	0.00197632
119.00	13.00	76.00	0.00193585
119.00	13.00	77.00	0.00189962
119.00	13.00	124.00	0.00166541
119.00	13.00	163.00	0.00208147
119.00	13.00	164.00	0.00197574
119.00	13.00	165.00	0.00197632
119.00	13.00	166.00	0.00193585
119.00	13.00	167.00	0.00189962
119.00	14.00	36.00	0.00157252
119.00	14.00	37.00	0.00163468
119.00	14.00	126.00	0.00157252
119.00	14.00	127.00	0.00163468
119.00	15.00	37.00	0.00146456
119.00	15.00	38.00	0.00146456
119.00	15.00	40.00	0.00159436
119.00	15.00	42.00	0.00551995
119.00	15.00	43.00	0.00222136
119.00	15.00	127.00	0.00146456
119.00	15.00	128.00	0.00146456
119.00	15.00	130.00	0.00159436
119.00	15.00	132.00	0.00551995
119.00	15.00	133.00	0.00222136
119.00	16.00	45.00	0.00211324
119.00	16.00	46.00	0.00211324
119.00	16.00	47.00	0.00206872
119.00	16.00	48.00	0.00206872
119.00	16.00	49.00	0.00209918
119.00	16.00	66.00	0.00513256
119.00	16.00	135.00	0.00211324
119.00	16.00	136.00	0.00211324
119.00	16.00	137.00	0.00206872
119.00	16.00	138.00	0.00206872
119.00	16.00	139.00	0.00209918
119.00	16.00	156.00	0.00513256
119.00	17.00	51.00	0.00207289
119.00	17.00	52.00	0.00206425
119.00	17.00	53.00	0.00202837
119.00	17.00	54.00	0.00199085
119.00	17.00	65.00	0.00495998
119.00	17.00	141.00	0.00207289
119.00	17.00	142.00	0.00206425
119.00	17.00	143.00	0.00202837
119.00	17.00	144.00	0.00199085
119.00	17.00	155.00	0.00495998
119.00	18.00	57.00	0.00199704
119.00	18.00	58.00	0.00197512
119.00	18.00	59.00	0.00193082
119.00	18.00	64.00	0.00488612
119.00	18.00	147.00	0.00199704
119.00	18.00	148.00	0.00197512
119.00	18.00	149.00	0.00193082
119.00	18.00	154.00	0.00488612
119.00	68.00	12.00	0.00169288
119.00	68.00	102.00	0.00169288
119.00	71.00	9.00	0.00518353
119.00	71.00	13.00	0.00188175
119.00	71.00	99.00	0.00518353
119.00	71.00	103.00	0.00188175
119.00	72.00	13.00	0.00188737
119.00	72.00	103.00	0.00188737
119.00	73.00	13.00	0.00194838
119.00	73.00	103.00	0.00194838
119.00	74.00	6.00	0.00186233
119.00	74.00	14.00	0.00195984
119.00	74.00	96.00	0.00186233
119.00	74.00	104.00	0.00195984
119.00	75.00	5.00	0.00186233
119.00	75.00	14.00	0.00197416
119.00	75.00	15.00	0.00195984
119.00	75.00	95.00	0.00186233
119.00	75.00	104.00	0.00197416
119.00	75.00	105.00	0.00195984
119.00	76.00	4.00	0.00193069
119.00	76.00	15.00	0.00197416
119.00	76.00	16.00	0.00195984
119.00	76.00	94.00	0.00193069
119.00	76.00	105.00	0.00197416
119.00	76.00	106.00	0.00195984
119.00	77.00	2.00	0.0018302
119.00	77.00	17.00	0.00194838
119.00	77.00	18.00	0.00195984
119.00	77.00	92.00	0.0018302
119.00	77.00	107.00	0.00194838
119.00	77.00	108.00	0.00195984
119.00	78.00	1.00	0.00197137
119.00	78.00	20.00	0.00196692
119.00	78.00	21.00	0.00201683
119.00	78.00	22.00	0.0020288
119.00	78.00	23.00	0.00210287
119.00	78.00	24.00	0.00217394
119.00	78.00	91.00	0.00197137
119.00	78.00	110.00	0.00196692
119.00	78.00	111.00	0.00201683
119.00	78.00	112.00	0.0020288
119.00	78.00	113.00	0.00210287
119.00	78.00	114.00	0.00217394
119.00	79.00	24.00	0.00177268
119.00	79.00	89.00	0.00196891
119.00	79.00	114.00	0.00177268
119.00	79.00	179.00	0.00196891
119.00	80.00	23.00	0.00163255
119.00	80.00	86.00	0.00194217
119.00	80.00	113.00	0.00163255
119.00	80.00	176.00	0.00194217
119.00	82.00	80.00	0.00169567
119.00	82.00	170.00	0.00169567
119.00	83.00	19.00	0.00170096
119.00	83.00	109.00	0.00170096
119.00	84.00	18.00	0.00170096
119.00	84.00	79.00	0.00169567
119.00	84.00	108.00	0.00170096
119.00	84.00	169.00	0.00169567
119.00	85.00	17.00	0.00170096
119.00	85.00	79.00	0.00176064
119.00	85.00	107.00	0.00170096
119.00	85.00	169.00	0.00176064
119.00	86.00	16.00	0.00170096
119.00	86.00	79.00	0.00183158
119.00	86.00	106.00	0.00170096
119.00	86.00	169.00	0.00183158
119.00	87.00	15.00	0.00173105
119.00	87.00	105.00	0.00173105
119.00	88.00	14.00	0.00176195
119.00	88.00	78.00	0.00176064
119.00	88.00	104.00	0.00176195
119.00	88.00	168.00	0.00176064
119.00	90.00	13.00	0.00173075
119.00	90.00	77.00	0.00173075
119.00	90.00	103.00	0.00173075
119.00	90.00	167.00	0.00173075
119.00	92.00	12.00	0.00176064
119.00	92.00	76.00	0.00176195
119.00	92.00	102.00	0.00176064
119.00	92.00	166.00	0.00176195
119.00	93.00	75.00	0.00173105
119.00	93.00	165.00	0.00173105
119.00	94.00	11.00	0.00183158
119.00	94.00	74.00	0.00170096
119.00	94.00	101.00	0.00183158
119.00	94.00	164.00	0.00170096
119.00	95.00	11.00	0.00176064
119.00	95.00	73.00	0.00170096
119.00	95.00	101.00	0.00176064
119.00	95.00	163.00	0.00170096
119.00	96.00	11.00	0.00169567
119.00	96.00	72.00	0.00170096
119.00	96.00	101.00	0.00169567
119.00	96.00	162.00	0.00170096
119.00	97.00	71.00	0.00170096
119.00	97.00	161.00	0.00170096
119.00	98.00	10.00	0.00169567
119.00	98.00	100.00	0.00169567
119.00	100.00	4.00	0.00194217
119.00	100.00	67.00	0.00163255
119.00	100.00	94.00	0.00194217
119.00	100.00	157.00	0.00163255
119.00	101.00	1.00	0.00196891
119.00	101.00	66.00	0.00177268
119.00	101.00	91.00	0.00196891
119.00	101.00	156.00	0.00177268
119.00	102.00	66.00	0.00217394
119.00	102.00	67.00	0.00210287
119.00	102.00	68.00	0.0020288
119.00	102.00	69.00	0.00201683
119.00	102.00	70.00	0.00196692
119.00	102.00	89.00	0.00197137
119.00	102.00	156.00	0.00217394
119.00	102.00	157.00	0.00210287
119.00	102.00	158.00	0.0020288
119.00	102.00	159.00	0.00201683
119.00	102.00	160.00	0.00196692
119.00	102.00	179.00	0.00197137
119.00	103.00	72.00	0.00195984
119.00	103.00	73.00	0.00194838
119.00	103.00	88.00	0.0018302
119.00	103.00	162.00	0.00195984
119.00	103.00	163.00	0.00194838
119.00	103.00	178.00	0.0018302
119.00	104.00	74.00	0.00195984
119.00	104.00	75.00	0.00197416
119.00	104.00	86.00	0.00193069
119.00	104.00	164.00	0.00195984
119.00	104.00	165.00	0.00197416
119.00	104.00	176.00	0.00193069
119.00	105.00	75.00	0.00195984
119.00	105.00	76.00	0.00197416
119.00	105.00	85.00	0.00186233
119.00	105.00	165.00	0.00195984
119.00	105.00	166.00	0.00197416
119.00	105.00	175.00	0.00186233
119.00	106.00	76.00	0.00195984
119.00	106.00	84.00	0.00186233
119.00	106.00	166.00	0.00195984
119.00	106.00	174.00	0.00186233
119.00	107.00	77.00	0.00194838
119.00	107.00	167.00	0.00194838
119.00	108.00	77.00	0.00188737
119.00	108.00	167.00	0.00188737
119.00	109.00	77.00	0.00188175
119.00	109.00	81.00	0.00518353
119.00	109.00	167.00	0.00188175
119.00	109.00	171.00	0.00518353
119.00	112.00	78.00	0.00169288
119.00	112.00	168.00	0.00169288
119.00	162.00	26.00	0.00488612
119.00	162.00	31.00	0.00193082
119.00	162.00	32.00	0.00197512
119.00	162.00	33.00	0.00199704
119.00	162.00	116.00	0.00488612
119.00	162.00	121.00	0.00193082
119.00	162.00	122.00	0.00197512
119.00	162.00	123.00	0.00199704
119.00	163.00	25.00	0.00495998
119.00	163.00	36.00	0.00199085
119.00	163.00	37.00	0.00202837
119.00	163.00	38.00	0.00206425
119.00	163.00	39.00	0.00207289
119.00	163.00	115.00	0.00495998
119.00	163.00	126.00	0.00199085
119.00	163.00	127.00	0.00202837
119.00	163.00	128.00	0.00206425
119.00	163.00	129.00	0.00207289
119.00	164.00	24.00	0.00513256
119.00	164.00	41.00	0.00209918
119.00	164.00	42.00	0.00206872
119.00	164.00	43.00	0.00206872
119.00	164.00	44.00	0.00211324
119.00	164.00	45.00	0.00211324
119.00	164.00	114.00	0.00513256
119.00	164.00	131.00	0.00209918
119.00	164.00	132.00	0.00206872
119.00	164.00	133.00	0.00206872
119.00	164.00	134.00	0.00211324
119.00	164.00	135.00	0.00211324
119.00	165.00	47.00	0.00222136
119.00	165.00	48.00	0.00551995
119.00	165.00	50.00	0.00159436
119.00	165.00	52.00	0.00146456
119.00	165.00	53.00	0.00146456
119.00	165.00	137.00	0.00222136
119.00	165.00	138.00	0.00551995
119.00	165.00	140.00	0.00159436
119.00	165.00	142.00	0.00146456
119.00	165.00	143.00	0.00146456
119.00	166.00	53.00	0.00163468
119.00	166.00	54.00	0.00157252
119.00	166.00	143.00	0.00163468
119.00	166.00	144.00	0.00157252
119.00	167.00	13.00	0.00189962
119.00	167.00	14.00	0.00193585
119.00	167.00	15.00	0.00197632
119.00	167.00	16.00	0.00197574
119.00	167.00	17.00	0.00208147
119.00	167.00	56.00	0.00166541
119.00	167.00	103.00	0.00189962
119.00	167.00	104.00	0.00193585
119.00	167.00	105.00	0.00197632
119.00	167.00	106.00	0.00197574
